sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f75L_33_004	f75L	33	4	1252	3444	4	6	0.353	0.235	0.353	
f75L_33_005	f75L	33	5	1320	3446	18	29	1.706	1.059	1.147	
f75L_33_006	f75L	33	6	1405	3452	6	8	0.471	0.353	0.882	
f75L_33_007	f75L	33	7	1660	3455	10	7	0.412	0.588	1.029	
f75L_33_008	f75L	33	8	1774	3467	10	18	1.059	0.588	2.059	
f75L_33_009	f75L	33	9	1870	3465	6	18	1.059	0.353	1.941	f75L_33_m0954
f75L_33_010	f75L	33	10	1893	3421	26	27	1.588	1.529	-0.382	
f75L_33_011	f75L	33	11	2240	3420	37	33	1.941	2.176	-0.265	f75L_33_m0950|f75L_33_m0955|f75L_33_m0956
f75L_33_012	f75L	33	12	2276	3456	25	11	0.647	1.471	1.206	
f75L_33_013	f75L	33	13	2306	3424	43	46	2.706	2.529	0.353	
f75L_33_014	f75L	33	14	2404	3431	82	29	1.706	4.824	0.265	
f75L_33_015	f75L	33	15	2722	3424	24	46	2.706	1.412	0.353	
f75L_33_016	f75L	33	16	2748	3426	22	27	1.588	1.294	-0.088	
f75L_33_017	f75L	33	17	3215	3413	31	19	1.118	1.824	-1.088	f75L_33_m0959
f75L_33_018	f75L	33	18	3547	3429	49	52	3.059	2.882	0.824	f75L_33_m0961
f75L_33_019	f75L	33	19	3635	3437	30	43	2.529	1.765	1.029	
f75L_33_020	f75L	33	20	3794	3437	6	29	1.706	0.353	0.618	
f75L_34_001	f75L	34	1	299	3519	6	6	0.353	0.353	-0.059	f75L_34_m0962|f75L_34_m0963|f75L_34_m0968|f75L_34_m0970|f75L_34_m0973|f75L_34_m0977|f75L_34_m0980|f75L_34_m0981
f75L_34_002	f75L	34	2	825	3510	6	47	2.765	0.353	0.618	f75L_34_m0969
f75L_34_003	f75L	34	3	833	3518	4	6	0.353	0.235	-0.118	
f75L_34_004	f75L	34	4	836	3528	2	8	0.471	0.118	0.529	
f75L_34_005	f75L	34	5	838	3521	10	14	0.824	0.588	0.294	
f75L_34_006	f75L	34	6	861	3500	70	48	2.824	4.118	0.059	f75L_34_m0975
f75L_34_007	f75L	34	7	956	3484	73	46	2.706	4.294	-0.941	f75L_34_m0964|f75L_34_m0978
f75L_34_008	f75L	34	8	1055	3490	53	42	2.471	3.118	-0.706	
f75L_34_009	f75L	34	9	1132	3497	75	37	2.176	4.412	-0.441	
f75L_34_010	f75L	34	10	1270	3538	8	13	0.765	0.471	1.265	
f75L_34_011	f75L	34	11	1275	3527	6	10	0.588	0.353	0.529	f75L_34_m0974
f75L_34_012	f75L	34	12	1329	3496	50	52	3.059	2.941	-0.059	f75L_34_m0979
f75L_34_013	f75L	34	13	1619	3537	16	17	1.000	0.941	1.324	f75L_34_m0967|f75L_34_m0971
f75L_34_014	f75L	34	14	2109	3506	48	36	2.118	2.824	0.059	
f75L_34_015	f75L	34	15	2193	3506	29	31	1.824	1.706	-0.088	
f75L_34_016	f75L	34	16	2270	3516	32	38	2.235	1.882	0.706	
f75L_34_017	f75L	34	17	2336	3505	40	33	1.941	2.353	-0.088	
f75L_34_018	f75L	34	18	2660	3485	78	69	4.059	4.588	-0.206	
f75L_34_019	f75L	34	19	3009	3495	43	50	2.941	2.529	-0.176	f75L_34_m0966|f75L_34_m0972
f75L_34_020	f75L	34	20	3216	3524	12	27	1.588	0.706	0.853	f75L_34_m0965
f75L_34_021	f75L	34	21	3285	3521	29	32	1.882	1.706	0.824	f75L_34_m0976
f75L_34_022	f75L	34	22	3653	3525	36	49	2.882	2.118	1.559	
f75L_34_023	f75L	34	23	3710	3545	5	8	0.471	0.294	1.529	
f75L_35_001	f75L	35	1	187	3624	5	21	1.235	0.294	2.029	f75L_35_m0991|f75L_35_m0992|f75L_35_m0993
f75L_35_002	f75L	35	2	286	3630	6	10	0.588	0.353	2.059	f75L_35_m0982|f75L_35_m0984|f75L_35_m0989|f75L_35_m0990
f75L_35_003	f75L	35	3	818	3579	12	46	2.706	0.706	0.118	f75L_35_m0985|f75L_35_m0988
f75L_35_004	f75L	35	4	870	3554	58	95	5.588	3.412	0.088	
f75L_35_005	f75L	35	5	962	3577	23	27	1.588	1.353	-0.559	
f75L_35_006	f75L	35	6	1019	3566	51	45	2.647	3.000	-0.676	
f75L_35_007	f75L	35	7	1108	3578	37	39	2.294	2.176	-0.147	
f75L_35_008	f75L	35	8	1147	3622	10	24	1.412	0.588	2.000	
f75L_35_009	f75L	35	9	1217	3567	18	13	0.765	1.059	-1.559	f75L_35_m0987
f75L_35_010	f75L	35	10	1537	3596	3	6	0.353	0.176	-0.059	
f75L_35_011	f75L	35	11	1641	3581	58	44	2.588	3.412	0.176	
f75L_35_012	f75L	35	12	1719	3580	67	44	2.588	3.941	0.118	
f75L_35_013	f75L	35	13	2003	3572	33	47	2.765	1.941	-0.265	f75L_35_m0983
f75L_35_014	f75L	35	14	2150	3588	67	32	1.882	3.941	0.235	
f75L_35_015	f75L	35	15	2265	3581	75	34	2.000	4.412	-0.118	
f75L_35_016	f75L	35	16	2533	3572	62	49	2.882	3.647	-0.206	
f75L_35_017	f75L	35	17	2621	3590	34	27	1.588	2.000	0.206	f75L_35_m0986
f75L_35_018	f75L	35	18	2803	3568	41	58	3.412	2.412	-0.176	f75L_35_m0994
f75L_35_019	f75L	35	19	2927	3570	46	39	2.294	2.706	-0.618	
f75L_35_020	f75L	35	20	3013	3603	56	40	2.353	3.294	1.353	
f75L_35_021	f75L	35	21	3192	3595	62	48	2.824	3.647	1.118	
f75L_35_022	f75L	35	22	3300	3606	66	29	1.706	3.882	1.206	
f75L_35_023	f75L	35	23	3406	3580	30	77	4.529	1.765	1.088	
f75L_35_024	f75L	35	24	3495	3594	39	59	3.471	2.294	1.382	
f75L_35_025	f75L	35	25	3588	3615	25	26	1.529	1.471	1.647	
f75L_35_026	f75L	35	26	3757	3610	4	9	0.529	0.235	0.853	
f75L_35_027	f75L	35	27	3792	3610	8	25	1.471	0.471	1.324	
f75L_36_001	f75L	36	1	287	3699	4	20	1.176	0.235	1.235	f75L_36_m1001
f75L_36_002	f75L	36	2	291	3709	9	18	1.059	0.529	1.765	f75L_36_m0997
f75L_36_003	f75L	36	3	914	3655	13	32	1.882	0.765	-1.000	
f75L_36_004	f75L	36	4	928	3656	15	28	1.647	0.882	-1.059	
f75L_36_005	f75L	36	5	1115	3708	8	13	0.765	0.471	1.559	
f75L_36_006	f75L	36	6	1167	3662	60	30	1.765	3.529	-0.647	f75L_36_m0998
f75L_36_007	f75L	36	7	1705	3688	19	15	0.882	1.118	0.441	
f75L_36_008	f75L	36	8	1845	3698	4	10	0.588	0.235	0.882	
f75L_36_009	f75L	36	9	1948	3660	41	35	2.059	2.412	-0.618	f75L_36_m0995
f75L_36_010	f75L	36	10	2373	3669	43	42	2.471	2.529	0.118	
f75L_36_011	f75L	36	11	2539	3661	52	49	2.882	3.059	-0.147	
f75L_36_012	f75L	36	12	2639	3671	31	25	1.471	1.824	-0.265	f75L_36_m0999
f75L_36_013	f75L	36	13	3140	3678	40	53	3.118	2.353	0.971	f75L_36_m0996
f75L_36_014	f75L	36	14	3220	3665	69	40	2.353	4.059	-0.176	f75L_36_m1000
f75L_36_015	f75L	36	15	3445	3682	29	32	1.882	1.706	0.588	
f75L_36_016	f75L	36	16	3529	3678	34	33	1.941	2.000	0.382	
f75L_36_017	f75L	36	17	3609	3667	36	46	2.706	2.118	0.118	
f75L_36_018	f75L	36	18	3684	3680	46	32	1.882	2.706	0.471	
f75L_36_019	f75L	36	19	3771	3649	29	72	4.235	1.706	-0.176	
f75L_37_001	f75L	37	1	284	3773	3	31	1.824	0.176	1.382	f75L_37_m1003|f75L_37_m1004|f75L_37_m1010
f75L_37_002	f75L	37	2	289	3771	8	28	1.647	0.471	1.176	f75L_37_m1011
f75L_37_003	f75L	37	3	363	3790	6	14	0.824	0.353	1.882	f75L_37_m1002
f75L_37_004	f75L	37	4	827	3793	6	12	0.706	0.353	2.000	
f75L_37_005	f75L	37	5	842	3798	9	6	0.353	0.529	2.118	
f75L_37_006	f75L	37	6	881	3771	9	16	0.941	0.529	0.824	
f75L_37_007	f75L	37	7	978	3790	10	11	0.647	0.588	1.794	
f75L_37_008	f75L	37	8	1050	3791	5	20	1.176	0.294	2.118	
f75L_37_009	f75L	37	9	1060	3795	11	17	1.000	0.647	2.265	
f75L_37_010	f75L	37	10	1126	3750	15	24	1.412	0.882	-0.176	
f75L_37_011	f75L	37	11	1136	3737	43	37	2.176	2.529	-0.559	
f75L_37_012	f75L	37	12	1384	3722	9	21	1.235	0.529	-1.912	f75L_37_m1005|f75L_37_m1008
f75L_37_013	f75L	37	13	1427	3754	7	15	0.882	0.412	-0.206	
f75L_37_014	f75L	37	14	1536	3734	55	47	2.765	3.235	-0.441	
f75L_37_015	f75L	37	15	1657	3740	32	53	3.118	1.882	0.088	
f75L_37_016	f75L	37	16	1684	3736	16	10	0.588	0.941	-1.412	f75L_37_m1006
f75L_37_017	f75L	37	17	1806	3729	19	35	2.059	1.118	-1.088	f75L_37_m1009
f75L_37_018	f75L	37	18	1834	3739	67	51	3.000	3.941	-0.029	
f75L_37_019	f75L	37	19	1951	3736	36	46	2.706	2.118	-0.353	
f75L_37_020	f75L	37	20	2044	3765	5	6	0.353	0.294	0.176	
f75L_37_021	f75L	37	21	2047	3749	34	28	1.647	2.000	-0.118	
f75L_37_022	f75L	37	22	2155	3752	26	31	1.824	1.529	0.147	
f75L_37_023	f75L	37	23	2193	3754	32	30	1.765	1.882	0.235	
f75L_37_024	f75L	37	24	2374	3735	52	40	2.353	3.059	-0.588	
f75L_37_025	f75L	37	25	2566	3742	52	45	2.647	3.059	-0.029	f75L_37_m1012
f75L_37_026	f75L	37	26	2992	3750	37	45	2.647	2.176	0.441	f75L_37_m1007
f75L_37_027	f75L	37	27	3189	3762	7	41	2.412	0.412	1.029	
f75L_37_028	f75L	37	28	3266	3799	9	9	0.529	0.529	2.265	
f75L_37_029	f75L	37	29	3419	3720	65	37	2.176	3.824	-1.559	
f75L_37_030	f75L	37	30	3543	3760	34	44	2.588	2.000	1.000	
f75L_37_031	f75L	37	31	3634	3758	65	36	2.118	3.824	0.647	
f75L_37_032	f75L	37	32	3737	3760	29	31	1.824	1.706	0.618	
f75L_37_033	f75L	37	33	3794	3764	6	11	0.647	0.353	0.265	
f75L_38_001	f75L	38	1	148	3803	8	80	4.706	0.471	-0.529	f75L_38_m1014|f75L_38_m1017|f75L_38_m1019|f75L_38_m1023|f75L_38_m1025
f75L_38_002	f75L	38	2	320	3853	10	34	2.000	0.588	1.059	f75L_38_m1021|f75L_38_m1022|f75L_38_m1024
f75L_38_003	f75L	38	3	823	3824	63	35	2.059	3.706	-0.618	f75L_38_m1020
f75L_38_004	f75L	38	4	1148	3830	52	62	3.647	3.059	0.529	
f75L_38_005	f75L	38	5	1280	3801	17	45	2.647	1.000	-1.676	
f75L_38_006	f75L	38	6	1416	3833	66	33	1.941	3.882	-0.147	f75L_38_m1015
f75L_38_007	f75L	38	7	1946	3815	51	46	2.706	3.000	-0.824	
f75L_38_008	f75L	38	8	1994	3814	39	44	2.588	2.294	-0.941	
f75L_38_009	f75L	38	9	2186	3832	61	31	1.824	3.588	-0.265	
f75L_38_010	f75L	38	10	2591	3823	76	49	2.882	4.471	-0.265	f75L_38_m1013|f75L_38_m1018
f75L_38_011	f75L	38	11	2812	3818	4	10	0.588	0.235	-1.706	
f75L_38_012	f75L	38	12	3017	3839	42	55	3.235	2.471	0.853	
f75L_38_013	f75L	38	13	3433	3843	32	33	1.941	1.882	0.441	f75L_38_m1016
f75L_38_014	f75L	38	14	3720	3843	63	27	1.588	3.706	0.265	
f75L_38_015	f75L	38	15	3797	3857	3	8	0.471	0.176	0.529	
f75L_39_001	f75L	39	1	319	3938	12	46	2.706	0.706	1.176	f75L_39_m1028|f75L_39_m1031|f75L_39_m1032|f75L_39_m1037|f75L_39_m1038|f75L_39_m1043
f75L_39_002	f75L	39	2	344	3931	11	42	2.471	0.647	0.647	f75L_39_m1029|f75L_39_m1047
f75L_39_003	f75L	39	3	822	3908	65	71	4.176	3.824	0.147	
f75L_39_004	f75L	39	4	916	3897	72	38	2.235	4.235	-1.471	
f75L_39_005	f75L	39	5	1055	3911	68	43	2.529	4.000	-0.500	
f75L_39_006	f75L	39	6	1131	3909	10	12	0.706	0.588	-1.529	
f75L_39_007	f75L	39	7	1248	3916	37	30	1.765	2.176	-0.588	f75L_39_m1034|f75L_39_m1039|f75L_39_m1042|f75L_39_m1044|f75L_39_m1045|f75L_39_m1046
f75L_39_008	f75L	39	8	1598	3891	69	56	3.294	4.059	-1.294	f75L_39_m1035
f75L_39_009	f75L	39	9	1878	3919	33	34	2.000	1.941	-0.294	f75L_39_m1026
f75L_39_010	f75L	39	10	2647	3924	52	34	2.000	3.059	0.000	
f75L_39_011	f75L	39	11	2733	3913	66	47	2.765	3.882	-0.265	f75L_39_m1027|f75L_39_m1030
f75L_39_012	f75L	39	12	3069	3902	47	25	1.471	2.765	-1.559	f75L_39_m1040|f75L_39_m1041
f75L_39_013	f75L	39	13	3154	3895	31	95	5.588	1.824	0.088	f75L_39_m1036
f75L_39_014	f75L	39	14	3308	3936	35	40	2.353	2.059	0.882	
f75L_39_015	f75L	39	15	3391	3931	61	36	2.118	3.588	0.471	
f75L_39_016	f75L	39	16	3585	3928	62	57	3.353	3.647	0.912	f75L_39_m1033
f75L_39_017	f75L	39	17	3687	3933	46	44	2.588	2.706	0.824	
f75L_40_001	f75L	40	1	162	4065	6	6	0.353	0.353	2.529	
f75L_40_002	f75L	40	2	165	4052	6	10	0.588	0.353	1.882	
f75L_40_003	f75L	40	3	321	4025	9	40	2.353	0.529	1.176	f75L_40_m1052|f75L_40_m1054|f75L_40_m1056|f75L_40_m1057
f75L_40_004	f75L	40	4	348	4020	6	45	2.647	0.353	1.029	
f75L_40_005	f75L	40	5	355	4026	6	9	0.529	0.353	0.324	
f75L_40_006	f75L	40	6	823	3995	24	50	2.941	1.412	-0.294	
f75L_40_007	f75L	40	7	853	4021	19	23	1.353	1.118	0.441	
f75L_40_008	f75L	40	8	880	4020	9	14	0.824	0.529	0.118	f75L_40_m1048|f75L_40_m1051
f75L_40_009	f75L	40	9	1126	4001	62	39	2.294	3.647	-0.265	
f75L_40_010	f75L	40	10	1323	3997	44	53	3.118	2.588	-0.088	
f75L_40_011	f75L	40	11	1563	4058	4	11	0.647	0.235	2.265	
f75L_40_012	f75L	40	12	1673	4065	8	7	0.412	0.471	2.559	
f75L_40_013	f75L	40	13	1876	3988	32	46	2.706	1.882	-0.824	
f75L_40_014	f75L	40	14	1910	3983	9	10	0.588	0.529	-2.176	
f75L_40_015	f75L	40	15	2369	4017	29	29	1.706	1.706	0.382	
f75L_40_016	f75L	40	16	2431	4010	36	27	1.588	2.118	-0.088	
f75L_40_017	f75L	40	17	2584	4051	27	19	1.118	1.588	2.088	
f75L_40_018	f75L	40	18	2611	3997	32	69	4.059	1.882	0.382	
f75L_40_019	f75L	40	19	2972	4007	77	35	2.059	4.529	-0.029	f75L_40_m1049|f75L_40_m1058
f75L_40_020	f75L	40	20	3300	4051	11	11	0.647	0.647	1.853	f75L_40_m1055
f75L_40_021	f75L	40	21	3498	3980	12	19	1.118	0.706	-2.088	f75L_40_m1050|f75L_40_m1053
f75L_40_022	f75L	40	22	3554	3993	73	59	3.471	4.294	-0.147	
f75L_40_023	f75L	40	23	3628	4029	4	6	0.353	0.235	0.412	
f75L_40_024	f75L	40	24	3688	4023	12	22	1.294	0.706	0.529	
f75L_40_025	f75L	40	25	3706	4016	12	7	0.412	0.706	-0.324	
f75L_40_026	f75L	40	26	3713	4019	28	30	1.765	1.647	0.529	
f75L_40_027	f75L	40	27	3774	4009	26	40	2.353	1.529	0.235	
f75L_41_001	f75L	41	1	324	4115	7	44	2.588	0.412	1.353	f75L_41_m1059|f75L_41_m1061|f75L_41_m1065|f75L_41_m1067|f75L_41_m1068|f75L_41_m1069|f75L_41_m1070|f75L_41_m1071
f75L_41_002	f75L	41	2	1083	4095	23	27	1.588	1.353	-0.324	
f75L_41_003	f75L	41	3	1268	4094	12	30	1.765	0.706	-0.294	
f75L_41_004	f75L	41	4	1473	4109	28	19	1.118	1.647	0.265	
f75L_41_005	f75L	41	5	1641	4091	12	29	1.706	0.706	-0.500	
f75L_41_006	f75L	41	6	1659	4090	12	29	1.706	0.706	-0.559	
f75L_41_007	f75L	41	7	1843	4089	83	35	2.059	4.882	-0.441	
f75L_41_008	f75L	41	8	1989	4086	28	71	4.176	1.647	0.441	
f75L_41_009	f75L	41	9	2230	4097	23	36	2.118	1.353	0.059	
f75L_41_010	f75L	41	10	2316	4095	36	33	1.941	2.118	-0.147	
f75L_41_011	f75L	41	11	2511	4096	13	24	1.412	0.765	-0.353	f75L_41_m1060|f75L_41_m1062
f75L_41_012	f75L	41	12	2536	4094	24	26	1.529	1.412	-0.412	
f75L_41_013	f75L	41	13	2563	4099	26	25	1.471	1.529	-0.147	
f75L_41_014	f75L	41	14	2840	4081	48	39	2.294	2.824	-0.794	
f75L_41_015	f75L	41	15	2878	4088	27	31	1.824	1.588	-0.618	f75L_41_m1064
f75L_41_016	f75L	41	16	2948	4073	83	52	3.059	4.882	-0.882	
f75L_41_017	f75L	41	17	3177	4120	10	7	0.412	0.588	0.559	
f75L_41_018	f75L	41	18	3183	4073	42	47	2.765	2.471	-1.029	f75L_41_m1063
f75L_41_019	f75L	41	19	3330	4084	71	51	3.000	4.176	-0.265	
f75L_41_020	f75L	41	20	3592	4112	20	39	2.294	1.176	1.029	f75L_41_m1066
f75L_41_021	f75L	41	21	3636	4109	9	7	0.412	0.529	-0.088	
f75L_41_022	f75L	41	22	3728	4090	49	44	2.588	2.882	-0.118	
f75L_42_001	f75L	42	1	317	4257	13	24	1.412	0.765	3.941	f75L_42_m1074|f75L_42_m1075|f75L_42_m1079|f75L_42_m1081|f75L_42_m1085
f75L_42_002	f75L	42	2	359	4202	7	66	3.882	0.412	1.941	f75L_42_m1072|f75L_42_m1077|f75L_42_m1084
f75L_42_003	f75L	42	3	823	4166	32	50	2.941	1.882	-0.647	
f75L_42_004	f75L	42	4	891	4171	56	38	2.235	3.294	-0.706	
f75L_42_005	f75L	42	5	1041	4175	17	36	2.118	1.000	-0.529	f75L_42_m1083
f75L_42_006	f75L	42	6	1064	4176	26	31	1.824	1.529	-0.618	
f75L_42_007	f75L	42	7	1151	4184	13	29	1.706	0.765	-0.206	f75L_42_m1076
f75L_42_008	f75L	42	8	1171	4182	15	31	1.824	0.882	-0.265	f75L_42_m1073
f75L_42_009	f75L	42	9	1263	4176	67	41	2.412	3.941	-0.324	
f75L_42_010	f75L	42	10	1327	4203	6	6	0.353	0.353	0.235	
f75L_42_011	f75L	42	11	1401	4183	11	26	1.529	0.647	-0.353	
f75L_42_012	f75L	42	12	1425	4186	25	21	1.235	1.471	-0.324	
f75L_42_013	f75L	42	13	1452	4186	26	26	1.529	1.529	-0.176	
f75L_42_014	f75L	42	14	1884	4257	4	8	0.471	0.235	3.471	
f75L_42_015	f75L	42	15	1931	4234	10	17	1.000	0.588	2.382	
f75L_42_016	f75L	42	16	2349	4233	20	17	1.000	1.176	2.324	
f75L_42_017	f75L	42	17	2419	4210	6	7	0.412	0.353	0.676	
f75L_42_018	f75L	42	18	2431	4201	6	6	0.353	0.353	0.118	
f75L_42_019	f75L	42	19	2457	4192	5	7	0.412	0.294	-0.382	
f75L_42_020	f75L	42	20	2463	4197	6	8	0.471	0.353	-0.059	
f75L_42_021	f75L	42	21	2573	4220	50	64	3.765	2.941	2.941	
f75L_42_022	f75L	42	22	2622	4199	33	93	5.471	1.941	2.559	
f75L_42_023	f75L	42	23	2666	4268	23	14	0.824	1.353	4.294	
f75L_42_024	f75L	42	24	2783	4215	8	6	0.353	0.471	0.941	
f75L_42_025	f75L	42	25	2798	4199	5	6	0.353	0.294	0.000	
f75L_42_026	f75L	42	26	2805	4193	4	6	0.353	0.235	-0.353	f75L_42_m1082
f75L_42_027	f75L	42	27	2831	4169	68	101	5.941	4.000	1.029	
f75L_42_028	f75L	42	28	2901	4240	22	15	0.882	1.294	2.676	
f75L_42_029	f75L	42	29	2942	4229	32	40	2.353	1.882	2.765	f75L_42_m1078|f75L_42_m1080
f75L_42_030	f75L	42	30	3103	4253	10	9	0.529	0.588	3.265	
f75L_42_031	f75L	42	31	3166	4202	45	71	4.176	2.647	2.088	
f75L_42_032	f75L	42	32	3229	4245	8	8	0.471	0.471	2.765	
f75L_42_033	f75L	42	33	3290	4233	12	4	0.235	0.706	1.941	
f75L_42_034	f75L	42	34	3359	4230	14	6	0.353	0.824	1.824	
f75L_42_035	f75L	42	35	3385	4228	16	35	2.059	0.941	2.559	
f75L_42_036	f75L	42	36	3423	4232	25	17	1.000	1.471	2.265	
f75L_42_037	f75L	42	37	3452	4210	11	16	0.941	0.647	0.941	
f75L_42_038	f75L	42	38	3473	4225	5	9	0.529	0.294	1.618	
f75L_42_039	f75L	42	39	3520	4201	31	54	3.176	1.824	1.529	
f75L_42_040	f75L	42	40	3548	4185	8	14	0.824	0.471	-0.588	
f75L_42_041	f75L	42	41	3563	4199	32	51	3.000	1.882	1.324	
f75L_42_042	f75L	42	42	3599	4190	27	63	3.706	1.588	1.147	
f75L_42_043	f75L	42	43	3627	4209	10	16	0.941	0.588	0.882	
f75L_42_044	f75L	42	44	3650	4226	13	27	1.588	0.765	2.206	
f75L_42_045	f75L	42	45	3684	4230	5	6	0.353	0.294	1.824	
f75L_42_046	f75L	42	46	3754	4255	6	6	0.353	0.353	3.294	
f75L_42_047	f75L	42	47	3759	4220	41	37	2.176	2.412	2.147	
f75L_43_001	f75L	43	1	287	4401	4	7	0.412	0.235	2.559	f75L_43_m1086|f75L_43_m1087|f75L_43_m1090|f75L_43_m1092
f75L_43_002	f75L	43	2	289	4388	4	15	0.882	0.235	2.029	
f75L_43_003	f75L	43	3	312	4290	22	102	6.000	1.294	-1.176	f75L_43_m1088|f75L_43_m1098
f75L_43_004	f75L	43	4	356	4392	3	9	0.529	0.176	2.088	f75L_43_m1102|f75L_43_m1105|f75L_43_m1109
f75L_43_005	f75L	43	5	1861	4264	20	54	3.176	1.176	-4.118	
f75L_43_006	f75L	43	6	2214	4364	12	22	1.294	0.706	0.824	
f75L_43_007	f75L	43	7	2224	4285	26	120	7.059	1.529	-0.941	f75L_43_m1110
f75L_43_008	f75L	43	8	2250	4288	15	119	7.000	0.882	-0.794	
f75L_43_009	f75L	43	9	2266	4344	29	46	2.706	1.706	0.353	f75L_43_m1104
f75L_43_010	f75L	43	10	2328	4384	13	30	1.765	0.765	2.235	
f75L_43_011	f75L	43	11	2358	4384	11	24	1.412	0.647	2.059	
f75L_43_012	f75L	43	12	2381	4383	10	13	0.765	0.588	1.676	
f75L_43_013	f75L	43	13	2449	4273	35	114	6.706	2.059	-1.824	
f75L_43_014	f75L	43	14	2486	4314	80	65	3.824	4.706	-0.853	f75L_43_m1107
f75L_43_015	f75L	43	15	2590	4393	17	21	1.235	1.000	2.500	f75L_43_m1089|f75L_43_m1091|f75L_43_m1093|f75L_43_m1095
f75L_43_016	f75L	43	16	2611	4372	15	44	2.588	0.882	1.941	
f75L_43_017	f75L	43	17	2662	4364	24	28	1.647	1.412	1.000	
f75L_43_018	f75L	43	18	2775	4351	9	10	0.588	0.529	-0.294	f75L_43_m1111
f75L_43_019	f75L	43	19	2799	4360	14	19	1.118	0.824	0.500	
f75L_43_020	f75L	43	20	2825	4359	15	14	0.824	0.882	0.294	f75L_43_m1101
f75L_43_021	f75L	43	21	2905	4409	11	7	0.412	0.647	3.029	f75L_43_m1099|f75L_43_m1100|f75L_43_m1103
f75L_43_022	f75L	43	22	2964	4347	23	22	1.294	1.353	-0.176	
f75L_43_023	f75L	43	23	2999	4309	47	64	3.765	2.765	-1.176	f75L_43_m1108
f75L_43_024	f75L	43	24	3066	4326	56	42	2.471	3.294	-0.824	f75L_43_m1106
f75L_43_025	f75L	43	25	3115	4410	18	11	0.647	1.059	3.206	
f75L_43_026	f75L	43	26	3237	4404	11	15	0.882	0.647	2.971	f75L_43_m1094|f75L_43_m1096|f75L_43_m1097
f75L_44_001	f75L	44	1	239	5309	6	8	0.471	0.353	49.647	
f75L_44_002	f75L	44	2	246	5299	4	13	0.765	0.235	49.206	
f75L_44_003	f75L	44	3	249	5138	7	245	14.412	0.412	46.559	
f75L_44_004	f75L	44	4	257	5117	4	238	14.000	0.235	45.118	
f75L_44_005	f75L	44	5	261	4802	10	318	18.706	0.588	28.941	
f75L_44_006	f75L	44	6	267	4466	30	892	52.471	1.765	26.059	f75L_44_m1118|f75L_44_m1129
f75L_44_007	f75L	44	7	293	4678	12	479	28.176	0.706	26.382	
f75L_44_008	f75L	44	8	303	4526	10	612	36.000	0.588	21.353	
f75L_44_009	f75L	44	9	311	4500	21	501	29.471	1.235	16.559	
f75L_44_010	f75L	44	10	330	4517	11	855	50.294	0.647	27.971	
f75L_44_011	f75L	44	11	338	4465	31	967	56.882	1.824	28.206	f75L_44_m1122
f75L_44_012	f75L	44	12	366	5422	7	7	0.412	0.412	56.265	
f75L_44_013	f75L	44	13	376	5424	9	6	0.353	0.529	56.353	
f75L_44_014	f75L	44	14	385	5267	6	6	0.353	0.353	47.118	
f75L_44_015	f75L	44	15	391	5422	3	8	0.471	0.176	56.294	
f75L_44_016	f75L	44	16	428	5422	3	7	0.412	0.176	56.265	
f75L_44_017	f75L	44	17	567	5426	8	10	0.588	0.471	56.588	
f75L_44_018	f75L	44	18	833	4671	7	762	44.824	0.412	34.294	
f75L_44_019	f75L	44	19	918	5429	7	21	1.235	0.412	57.088	
f75L_44_020	f75L	44	20	929	5427	6	9	0.529	0.353	56.618	
f75L_44_021	f75L	44	21	940	5426	9	8	0.471	0.529	56.529	
f75L_44_022	f75L	44	22	955	5429	18	21	1.235	1.059	57.088	
f75L_44_023	f75L	44	23	973	5429	10	20	1.176	0.588	57.059	
f75L_44_024	f75L	44	24	988	5431	12	16	0.941	0.706	57.059	
f75L_44_025	f75L	44	25	1001	5433	8	14	0.824	0.471	57.118	
f75L_44_026	f75L	44	26	1011	5428	18	21	1.235	1.059	57.029	
f75L_44_027	f75L	44	27	1040	5434	7	16	0.941	0.412	57.235	
f75L_44_028	f75L	44	28	1188	5217	7	216	12.706	0.412	50.353	
f75L_44_029	f75L	44	29	1222	5430	5	7	0.412	0.294	56.735	
f75L_44_030	f75L	44	30	1776	4618	6	6	0.353	0.353	8.941	
f75L_44_031	f75L	44	31	1905	5432	11	6	0.353	0.647	56.824	f75L_44_m1112|f75L_44_m1119|f75L_44_m1127|f75L_44_m1132|f75L_44_m1142
f75L_44_032	f75L	44	32	2605	4533	8	25	1.471	0.471	4.500	f75L_44_m1113
f75L_44_033	f75L	44	33	2670	4458	4	6	0.353	0.235	-0.471	f75L_44_m1128|f75L_44_m1139
f75L_44_034	f75L	44	34	2728	5439	6	6	0.353	0.353	57.235	f75L_44_m1120|f75L_44_m1124
f75L_44_035	f75L	44	35	2769	5436	4	8	0.471	0.235	57.118	
f75L_44_036	f75L	44	36	2774	4480	19	965	56.765	1.118	29.029	
f75L_44_037	f75L	44	37	2814	5437	3	6	0.353	0.176	57.118	
f75L_44_038	f75L	44	38	2843	4489	15	955	56.176	0.882	29.265	
f75L_44_039	f75L	44	39	2854	4459	9	91	5.353	0.529	2.088	f75L_44_m1135|f75L_44_m1137|f75L_44_m1141
f75L_44_040	f75L	44	40	2895	4429	8	1017	59.824	0.471	27.559	f75L_44_m1123|f75L_44_m1125|f75L_44_m1126
f75L_44_041	f75L	44	41	2908	4473	29	972	57.176	1.706	28.824	
