mid	page	line	x	y	w	h	rh	rw	sid
f75L_38_m1017	f75L	38	195	3818	3	2	0.118	0.176	f75L_38_001
f75L_38_m1018	f75L	38	2648	3818	4	5	0.294	0.235	f75L_38_010
f75L_38_m1019	f75L	38	148	3825	3	3	0.176	0.176	f75L_38_001
f75L_38_m1020	f75L	38	839	3825	9	7	0.412	0.529	f75L_38_003
f75L_38_m1021	f75L	38	333	3829	3	3	0.176	0.176	f75L_38_002
f75L_38_m1022	f75L	38	363	3828	2	3	0.176	0.118	f75L_38_002
f75L_38_m1023	f75L	38	159	3834	3	3	0.176	0.176	f75L_38_001
f75L_38_m1024	f75L	38	330	3834	3	3	0.176	0.176	f75L_38_002
f75L_38_m1025	f75L	38	151	3838	7	7	0.412	0.412	f75L_38_001
f75L_39_m1026	f75L	39	2141	3895	5	5	0.294	0.294	f75L_39_009
f75L_39_m1027	f75L	39	2904	3901	3	4	0.235	0.176	f75L_39_011
f75L_39_m1028	f75L	39	281	3902	6	3	0.176	0.353	f75L_39_001
f75L_39_m1029	f75L	39	346	3902	7	6	0.353	0.412	f75L_39_002
f75L_39_m1030	f75L	39	2853	3902	2	3	0.176	0.118	f75L_39_011
f75L_39_m1031	f75L	39	280	3907	3	3	0.176	0.176	f75L_39_001
f75L_39_m1032	f75L	39	323	3906	3	3	0.176	0.176	f75L_39_001
f75L_39_m1033	f75L	39	3541	3908	3	2	0.118	0.176	f75L_39_016
f75L_39_m1034	f75L	39	1436	3910	4	4	0.235	0.235	f75L_39_007
f75L_39_m1035	f75L	39	1467	3910	8	8	0.471	0.471	f75L_39_008
f75L_39_m1036	f75L	39	3139	3913	10	8	0.471	0.588	f75L_39_013
f75L_39_m1037	f75L	39	279	3915	2	3	0.176	0.118	f75L_39_001
f75L_39_m1038	f75L	39	283	3914	4	7	0.412	0.235	f75L_39_001
f75L_39_m1039	f75L	39	1431	3915	4	2	0.118	0.235	f75L_39_007
f75L_39_m1040	f75L	39	2988	3914	9	7	0.412	0.529	f75L_39_012
f75L_39_m1041	f75L	39	3119	3916	17	8	0.471	1.000	f75L_39_012
f75L_39_m1042	f75L	39	1327	3922	3	2	0.118	0.176	f75L_39_007
f75L_39_m1043	f75L	39	320	3925	8	6	0.353	0.471	f75L_39_001
f75L_39_m1044	f75L	39	1411	3925	3	4	0.235	0.176	f75L_39_007
f75L_39_m1045	f75L	39	1425	3925	3	2	0.118	0.176	f75L_39_007
f75L_39_m1046	f75L	39	1420	3927	3	4	0.235	0.176	f75L_39_007
f75L_39_m1047	f75L	39	359	3929	2	3	0.176	0.118	f75L_39_002
f75L_40_m1048	f75L	40	975	3983	3	2	0.118	0.176	f75L_40_008
f75L_40_m1049	f75L	40	2971	3983	18	8	0.471	1.059	f75L_40_019
f75L_40_m1050	f75L	40	3527	3983	4	3	0.176	0.235	f75L_40_021
f75L_40_m1051	f75L	40	981	3984	3	3	0.176	0.176	f75L_40_008
f75L_40_m1052	f75L	40	284	3986	3	4	0.235	0.176	f75L_40_003
f75L_40_m1053	f75L	40	3526	3995	3	7	0.412	0.176	f75L_40_021
f75L_40_m1054	f75L	40	284	4004	3	2	0.118	0.176	f75L_40_003
f75L_40_m1055	f75L	40	3191	4006	5	6	0.353	0.294	f75L_40_020
f75L_40_m1056	f75L	40	289	4008	4	8	0.471	0.235	f75L_40_003
f75L_40_m1057	f75L	40	332	4011	3	4	0.235	0.176	f75L_40_003
f75L_40_m1058	f75L	40	3109	4012	4	5	0.294	0.235	f75L_40_019
f75L_41_m1059	f75L	41	329	4073	5	8	0.471	0.294	f75L_41_001
f75L_41_m1060	f75L	41	2462	4075	2	3	0.176	0.118	f75L_41_011
f75L_41_m1061	f75L	41	326	4076	2	3	0.176	0.118	f75L_41_001
f75L_41_m1062	f75L	41	2457	4077	3	4	0.235	0.176	f75L_41_011
f75L_41_m1063	f75L	41	3196	4076	2	3	0.176	0.118	f75L_41_018
f75L_41_m1064	f75L	41	2888	4081	11	8	0.471	0.647	f75L_41_015
f75L_41_m1065	f75L	41	319	4082	3	2	0.118	0.176	f75L_41_001
f75L_41_m1066	f75L	41	3532	4083	4	9	0.529	0.235	f75L_41_020
f75L_41_m1067	f75L	41	285	4090	4	4	0.235	0.235	f75L_41_001
f75L_41_m1068	f75L	41	301	4091	4	4	0.235	0.235	f75L_41_001
f75L_41_m1069	f75L	41	140	4092	3	3	0.176	0.176	f75L_41_001
f75L_41_m1070	f75L	41	287	4097	7	5	0.294	0.412	f75L_41_001
f75L_41_m1071	f75L	41	322	4099	3	4	0.235	0.176	f75L_41_001
f75L_42_m1072	f75L	42	358	4158	3	3	0.176	0.176	f75L_42_002
f75L_42_m1073	f75L	42	1181	4160	4	4	0.235	0.235	f75L_42_008
f75L_42_m1074	f75L	42	286	4166	3	2	0.118	0.176	f75L_42_001
f75L_42_m1075	f75L	42	280	4169	5	5	0.294	0.294	f75L_42_001
f75L_42_m1076	f75L	42	1149	4169	9	6	0.353	0.529	f75L_42_007
f75L_42_m1077	f75L	42	360	4171	4	3	0.176	0.235	f75L_42_002
f75L_42_m1078	f75L	42	3003	4170	7	6	0.353	0.412	f75L_42_029
f75L_42_m1079	f75L	42	282	4175	5	3	0.176	0.294	f75L_42_001
f75L_42_m1080	f75L	42	3000	4177	3	4	0.235	0.176	f75L_42_029
f75L_42_m1081	f75L	42	313	4180	4	6	0.353	0.235	f75L_42_001
f75L_42_m1082	f75L	42	2828	4180	2	3	0.176	0.118	f75L_42_026
f75L_42_m1083	f75L	42	1002	4184	7	4	0.235	0.412	f75L_42_005
f75L_42_m1084	f75L	42	357	4186	5	4	0.235	0.294	f75L_42_002
f75L_42_m1085	f75L	42	290	4188	2	3	0.176	0.118	f75L_42_001
f75L_43_m1086	f75L	43	287	4281	2	3	0.176	0.118	f75L_43_001
f75L_43_m1087	f75L	43	284	4282	2	3	0.176	0.118	f75L_43_001
f75L_43_m1088	f75L	43	318	4282	8	7	0.412	0.471	f75L_43_003
f75L_43_m1089	f75L	43	2580	4285	4	3	0.176	0.235	f75L_43_015
f75L_43_m1090	f75L	43	288	4287	2	3	0.176	0.118	f75L_43_001
f75L_43_m1091	f75L	43	2577	4292	5	4	0.235	0.294	f75L_43_015
f75L_43_m1092	f75L	43	286	4294	3	2	0.118	0.176	f75L_43_001
f75L_43_m1093	f75L	43	2574	4297	2	3	0.176	0.118	f75L_43_015
f75L_43_m1094	f75L	43	3654	4297	4	6	0.353	0.235	f75L_43_026
f75L_43_m1095	f75L	43	2571	4298	2	3	0.176	0.118	f75L_43_015
f75L_43_m1096	f75L	43	3672	4300	6	8	0.471	0.353	f75L_43_026
f75L_43_m1097	f75L	43	3659	4305	5	3	0.176	0.294	f75L_43_026
f75L_43_m1098	f75L	43	330	4309	2	3	0.176	0.118	f75L_43_003
f75L_43_m1099	f75L	43	2886	4311	3	3	0.176	0.176	f75L_43_021
f75L_43_m1100	f75L	43	2883	4315	6	3	0.176	0.353	f75L_43_021
f75L_43_m1101	f75L	43	2818	4321	5	5	0.294	0.294	f75L_43_020
f75L_43_m1102	f75L	43	357	4328	4	4	0.235	0.235	f75L_43_004
f75L_43_m1103	f75L	43	2871	4333	4	5	0.294	0.235	f75L_43_021
f75L_43_m1104	f75L	43	2295	4335	3	4	0.235	0.176	f75L_43_009
f75L_43_m1105	f75L	43	358	4339	3	2	0.118	0.176	f75L_43_004
f75L_43_m1106	f75L	43	3058	4340	3	3	0.176	0.176	f75L_43_024
f75L_43_m1107	f75L	43	2560	4345	3	3	0.176	0.176	f75L_43_014
f75L_43_m1108	f75L	43	3050	4344	4	5	0.294	0.235	f75L_43_023
f75L_43_m1109	f75L	43	354	4346	6	4	0.235	0.353	f75L_43_004
f75L_43_m1110	f75L	43	2240	4347	3	4	0.235	0.176	f75L_43_007
f75L_43_m1111	f75L	43	2785	4346	3	3	0.176	0.176	f75L_43_018
f75L_44_m1112	f75L	44	2250	4412	11	9	0.529	0.647	f75L_44_031
f75L_44_m1113	f75L	44	2607	4413	7	7	0.412	0.412	f75L_44_032
f75L_44_m1114	f75L	44	3146	4414	3	4	0.235	0.176	f75L_44_048
f75L_44_m1115	f75L	44	3141	4416	3	3	0.176	0.176	f75L_44_047
f75L_44_m1116	f75L	44	3323	4421	6	5	0.294	0.353	f75L_44_055
f75L_44_m1117	f75L	44	3330	4420	2	3	0.176	0.118	f75L_44_055
f75L_44_m1118	f75L	44	287	4422	3	3	0.176	0.176	f75L_44_006
f75L_44_m1119	f75L	44	2214	4424	2	3	0.176	0.118	f75L_44_031
f75L_44_m1120	f75L	44	2710	4427	9	7	0.412	0.529	f75L_44_034
f75L_44_m1121	f75L	44	2951	4426	4	3	0.176	0.235	f75L_44_042
f75L_44_m1122	f75L	44	351	4428	2	3	0.176	0.118	f75L_44_011
f75L_44_m1123	f75L	44	2904	4428	3	2	0.118	0.176	f75L_44_040
f75L_44_m1124	f75L	44	2701	4432	7	8	0.471	0.412	f75L_44_034
f75L_44_m1125	f75L	44	2902	4432	3	4	0.235	0.176	f75L_44_040
f75L_44_m1126	f75L	44	2906	4432	2	3	0.176	0.118	f75L_44_040
f75L_44_m1127	f75L	44	2205	4435	4	4	0.235	0.235	f75L_44_031
f75L_44_m1128	f75L	44	2695	4441	4	5	0.294	0.235	f75L_44_033
f75L_44_m1129	f75L	44	282	4443	8	4	0.235	0.471	f75L_44_006
f75L_44_m1130	f75L	44	3282	4442	3	4	0.235	0.176	f75L_44_053
f75L_44_m1131	f75L	44	3634	4442	4	4	0.235	0.235	f75L_44_063
f75L_44_m1132	f75L	44	2203	4444	4	3	0.176	0.235	f75L_44_031
f75L_44_m1133	f75L	44	3449	4444	2	3	0.176	0.118	f75L_44_057
f75L_44_m1134	f75L	44	3506	4445	4	7	0.412	0.235	f75L_44_060
f75L_44_m1135	f75L	44	2870	4448	4	5	0.294	0.235	f75L_44_039
f75L_44_m1136	f75L	44	3473	4449	3	3	0.176	0.176	f75L_44_058
f75L_44_m1137	f75L	44	2865	4451	5	3	0.176	0.294	f75L_44_039
f75L_44_m1138	f75L	44	3366	4451	3	2	0.118	0.176	f75L_44_056
f75L_44_m1139	f75L	44	2681	4452	3	5	0.294	0.176	f75L_44_033
f75L_44_m1140	f75L	44	3504	4453	4	4	0.235	0.235	f75L_44_060
f75L_44_m1141	f75L	44	2865	4455	3	2	0.118	0.176	f75L_44_039
f75L_44_m1142	f75L	44	2195	4456	3	3	0.176	0.176	f75L_44_031
f75L_44_m1143	f75L	44	3463	4458	3	2	0.118	0.176	f75L_44_058
