letter	line	position	token	kind	grade	alt	why
2	f66L	290	2	cipher	H		agree
2	f66L	291	177	cipher	H		agree
2	f66L	292	77	cipher	H		agree
2	f66L	293	46	cipher	H		agree
2	f66L	294	146	cipher	H		agree
2	f66L	295	198	cipher	H		agree
2	f66L	296	112	cipher	H		agree
2	f66L	297	188	cipher	H		agree
2	f66L	298	105	cipher	H		agree
2	f66L	299	45	cipher	H		agree
2	f66L	300	175	cipher	H		agree
2	f66L	301	221	cipher	M	A-only:221(cipher,M)	gap-B
2	f66L	302	en	insertion-clear	H		agree
2	f66L	303	2e	insertion-clear	M	A:2e(insertion-clear,H)/B:2des(insertion-clear,M)	differ
2	f66L	304	Nopces	insertion-clear	H		agree
2	f66L	305	le	insertion-clear	H		agree
2	f66L	306	Prince	insertion-clear	H		agree
2	f66L	307	Francois	insertion-clear	M	A:Francois(insertion-clear,H)/B:François(insertion-clear,M)	differ
2	f66L	308	Farnese	insertion-clear	H		agree
2	f66L	309	qui	clear	H		agree
2	f66L	310	en	clear	H		agree
2	f66L	311	146	cipher	H		agree
2	f66L	312	90	cipher	H		agree
2	f66L	313	32	cipher	H		agree
2	f66L	314	87	cipher	H		agree
2	f66L	315	201	cipher	H		agree
2	f66L	316	45	cipher	H		agree
2	f66L	317	156	cipher	H		agree
2	f66L	318	212	cipher	H		agree
2	f66L	319	38	cipher	H		agree
2	f66L	320	174	cipher	H		agree
2	f66L	321	54	cipher	H		agree
2	f66L	322	35	cipher	M	A-only:35(cipher,M)	gap-B
2	f66L	323	212	cipher	M	A-only:212(cipher,M)	gap-B
2	f66L	324	le	insertion-clear	H		agree
2	f66L	325	Duc	insertion-clear	H		agree
2	f66L	326	de	insertion-clear	H		agree
2	f66L	327	Parme	insertion-clear	H		agree
2	f66L	328	Regnant	insertion-clear	H		agree
2	f66L	329	frere	insertion-clear	H		agree
2	f66L	330	du	insertion-clear	M	A-only:du(insertion-clear,H)	gap-B
2	f66L	331	deffunct	insertion-clear	M	A-only:deffunct(insertion-clear,M)	gap-B
2	f66L	332	212	cipher	H		agree
2	f66L	333	90	cipher	H		agree
2	f66L	334	87	cipher	H		agree
2	f66L	335	35	cipher	H		agree
2	f66L	336	109	cipher	H		agree
2	f66L	337	54	cipher	H		agree
2	f66L	338	Duquel	clear	H		agree
2	f66L	339	du	insertion-clear	M	B-only:du(insertion-clear,M)	gap-A
2	f66L	340	deffunct	insertion-clear	M	B-only:deffunct(insertion-clear,M)	gap-A
2	f66L	341	99	cipher	H		agree
2	f66L	342	174	cipher	H		agree
2	f66L	343	200	cipher	H		agree
2	f66L	344	100	cipher	H		agree
2	f66L	345	33	cipher	M	A-only:33(cipher,M)	gap-B
2	f66L	346	97	cipher	M	A-only:97(cipher,M)	gap-B
2	f66L	347	Elle	insertion-clear	H		agree
2	f66L	348	n'a	insertion-clear	H		agree
2	f66L	349	pas	insertion-clear	H		agree
2	f66L	350	eu	insertion-clear	H		agree
2	f66L	351	d'Infans	insertion-clear	M	A-only:d'Infans(insertion-clear,M)	gap-B
2	f66L	352	105	cipher	H		agree
2	f66L	353	41	cipher	H		agree
2	f66L	354	46	cipher	H		agree
2	f66L	355	et	clear	H		agree
2	f66L	356	a	clear	H		agree
2	f66L	357	perdu	clear	H		agree
2	f66L	358	l'esperence	clear	H		agree
2	f66L	359	de	clear	H		agree
2	f66L	360	97	cipher	H		agree
2	f66L	361	58	cipher	H		agree
2	f66L	362	221	cipher	M	A-only:221(cipher,M)	gap-B
2	f66L	363	En	insertion-clear	H		agree
2	f66L	364	avoir	insertion-clear	M	A-only:avoir(insertion-clear,M)	gap-B
2	f66L	365	sceu	insertion-clear	M	A:sceu(insertion-clear,M)/B:attendant(insertion-clear,M)	differ
2	f66L	366	trouvant	clear	H		agree
2	f66L	367	30	cipher	H		agree
2	f66L	368	116	cipher	H		agree
2	f66L	369	34	cipher	H		agree
2	f66L	370	87	cipher	H		agree
2	f66L	371	44	cipher	H		agree
2	f66L	372	30	cipher	H		agree
2	f66L	373	41	cipher	H		agree
2	f66L	374	46	cipher	H		agree
2	f66L	375	quoy	clear	H		agree
2	f66L	376	que	clear	H		agree
2	f66L	377	agee	insertion-clear	M	A:agee(insertion-clear,H)/B:agée(insertion-clear,M)	differ
2	f66L	378	de	insertion-clear	H		agree
2	f66L	379	44	insertion-clear	H		agree
2	f66L	380	ans	insertion-clear	H		agree
2	f66R	1	quoy	clear	H		agree
2	f66R	2	que	clear	H		agree
2	f66R	3	ce	clear	H		agree
2	f66R	4	Dernier	clear	M	A:Dernier(clear,H)/B:dernier(clear,H)	differ
2	f66R	5	Duc	clear	H		agree
2	f66R	6	n'ait	clear	H		agree
2	f66R	7	que	clear	H		agree
2	f66R	8	36	clear/cipher	M	A:36(clear,H)/B:38(cipher,M)	differ
2	f66R	9	77	cipher	H		agree
2	f66R	10	87	cipher	H		agree
2	f66R	11	45	cipher	H		agree
2	f66R	12	176	cipher	H		agree
2	f66R	13	34	cipher	H		agree
2	f66R	14	45	cipher	H		agree
2	f66R	15	90	cipher	H		agree
2	f66R	16	32	cipher	H		agree
2	f66R	17	41	cipher	H		agree
2	f66R	18	97	cipher	H		agree
2	f66R	19	56	cipher	H		agree
2	f66R	20	38	cipher	H		agree
2	f66R	21	47	cipher	H		agree
2	f66R	22	204	cipher	H		agree
2	f66R	23	36	cipher	H		agree
2	f66R	24	le	insertion-clear	M	A-only:le(insertion-clear,H)	gap-B
2	f66R	25	Prince	insertion-clear	M	A-only:Prince(insertion-clear,H)	gap-B
2	f66R	26	Antoine	insertion-clear	M	A-only:Antoine(insertion-clear,H)	gap-B
2	f66R	27	de	insertion-clear	M	A-only:de(insertion-clear,H)	gap-B
2	f66R	28	Parme	insertion-clear	M	A-only:Parme(insertion-clear,H)	gap-B
2	f66R	29	Il	clear	H		agree
2	f66R	30	y	clear	H		agree
2	f66R	31	a	clear	H		agree
2	f66R	32	encore	clear	H		agree
2	f66R	33	146	cipher	H		agree
2	f66R	34	198	cipher	H		agree
2	f66R	35	56	cipher	H		agree
2	f66R	36	41	cipher	H		agree
2	f66R	37	235	cipher	H		agree
2	f66R	38	38	cipher	H		agree
2	f66R	39	175	cipher	H		agree
2	f66R	40	87	cipher	H		agree
2	f66R	41	201	cipher	H		agree
2	f66R	42	156	cipher	H		agree
2	f66R	43	35	cipher	H		agree
2	f66R	44	frere	insertion-clear	M	A:frere(insertion-clear,H)/B:le(insertion-clear,M)	differ
2	f66R	45	du	insertion-clear	M	A:du(insertion-clear,H)/B:Prince(insertion-clear,M)	differ
2	f66R	46	Duc	insertion-clear	M	A:Duc(insertion-clear,H)/B:Antoine(insertion-clear,M)	differ
2	f66R	47	de	insertion-clear	H		agree
2	f66R	48	Parme	insertion-clear	H		agree
2	f66R	49	qui	insertion-clear	M	A-only:qui(insertion-clear,H)	gap-B
2	f66R	50	n'a	insertion-clear	M	A-only:n'a(insertion-clear,H)	gap-B
2	f66R	51	que	insertion-clear	M	A-only:que(insertion-clear,H)	gap-B
2	f66R	52	35	insertion-clear	M	A-only:35(insertion-clear,H)	gap-B
2	f66R	53	ans	insertion-clear	M	A-only:ans(insertion-clear,H)	gap-B
2	f66R	54	Mais	insertion-clear	M	A-only:Mais(insertion-clear,H)	gap-B
2	f66R	55	212	cipher	H		agree
2	f66R	56	212	cipher	H		agree
2	f66R	57	90	cipher	H		agree
2	f66R	58	90	cipher	H		agree
2	f66R	59	52	cipher	M	A:52(cipher,H)/B:32(cipher,M)	differ
2	f66R	60	205	cipher	H		agree
2	f66R	61	154	cipher	M	A:154(cipher,H)/B:174(cipher,M)	differ
2	f66R	62	204	cipher	H		agree
2	f66R	63	35	cipher	H		agree
2	f66R	64	30	cipher	H		agree
2	f66R	65	41	cipher	H		agree
2	f66R	66	46	cipher	H		agree
2	f66R	67	160	cipher	H		agree
2	f66R	68	53	cipher	H		agree
2	f66R	69	frere	insertion-clear	M	B-only:frere(insertion-clear,M)	gap-A
2	f66R	70	du	insertion-clear	M	B-only:du(insertion-clear,M)	gap-A
2	f66R	71	Il	clear/insertion-clear	M	A:Il(clear,H)/B:Duc(insertion-clear,M)	differ
2	f66R	72	n'est	clear/insertion-clear	M	A:n'est(clear,H)/B:de(insertion-clear,M)	differ
2	f66R	73	pas	clear/insertion-clear	M	A:pas(clear,H)/B:Parme(insertion-clear,M)	differ
2	f66R	74	marie	clear/insertion-clear	M	A:marie(clear,H)/B:qui(insertion-clear,M)	differ
2	f66R	75	et	clear/insertion-clear	M	A:et(clear,H)/B:n'a(insertion-clear,M)	differ
2	f66R	76	ne	clear/insertion-clear	M	A:ne(clear,H)/B:que(insertion-clear,M)	differ
2	f66R	77	pour	insertion-clear	M	A:pour(insertion-clear,H)/B:35(insertion-clear,M)	differ
2	f66R	78	le	insertion-clear	M	A:le(insertion-clear,H)/B:ans(insertion-clear,M)	differ
2	f66R	79	Mariage	insertion-clear	M	A:Mariage(insertion-clear,H)/B:Mais(insertion-clear,M)	differ
2	f66R	80	41	cipher	H		agree
2	f66R	81	96	cipher	H		agree
2	f66R	82	200	cipher	H		agree
2	f66R	83	155	cipher	H		agree
2	f66R	84	213	cipher	H		agree
2	f66R	85	34	cipher	H		agree
2	f66R	86	52	cipher	H		agree
2	f66R	87	174	cipher	H		agree
2	f66R	88	nulle	clear	H		agree
2	f66R	89	inclination	clear	H		agree
2	f66R	90	Il	insertion-clear	M	B-only:Il(insertion-clear,M)	gap-A
2	f66R	91	n'est	insertion-clear	M	B-only:n'est(insertion-clear,M)	gap-A
2	f66R	92	pas	insertion-clear	M	B-only:pas(insertion-clear,M)	gap-A
2	f66R	93	marié	insertion-clear	M	B-only:marié(insertion-clear,M)	gap-A
2	f66R	94	et	insertion-clear	M	B-only:et(insertion-clear,M)	gap-A
2	f66R	95	n'a	insertion-clear	M	B-only:n'a(insertion-clear,M)	gap-A
2	f66R	96	196	cipher	H		agree
2	f66R	97	146	cipher	H		agree
2	f66R	98	155	cipher	H		agree
2	f66R	99	213	cipher	H		agree
2	f66R	100	30	cipher	H		agree
2	f66R	101	116	cipher	H		agree
2	f66R	102	ainsy	clear	H		agree
2	f66R	103	la	insertion-clear	M	A-only:la(insertion-clear,H)	gap-B
2	f66R	104	jeune	insertion-clear	M	A-only:jeune(insertion-clear,H)	gap-B
2	f66R	105	Princesse	insertion-clear	M	A-only:Princesse(insertion-clear,H)	gap-B
2	f66R	106	145	cipher	H		agree
2	f66R	107	135	cipher	H		agree
2	f66R	108	48	cipher	H		agree
2	f66R	109	175	cipher	H		agree
2	f66R	110	198	cipher	H		agree
2	f66R	111	46	cipher	H		agree
2	f66R	112	221	cipher	H		agree
2	f66R	113	pour	insertion-clear	M	B-only:pour(insertion-clear,M)	gap-A
2	f66R	114	le	insertion-clear	M	B-only:le(insertion-clear,M)	gap-A
2	f66R	115	Mariage	insertion-clear	M	B-only:Mariage(insertion-clear,M)	gap-A
2	f66R	116	la	insertion-clear	M	B-only:la(insertion-clear,M)	gap-A
2	f66R	117	Jeune	insertion-clear	M	B-only:Jeune(insertion-clear,M)	gap-A
2	f66R	118	Princesse	insertion-clear	M	B-only:Princesse(insertion-clear,M)	gap-A
2	f66R	119	semble	clear	H		agree
2	f66R	120	devoir	clear	H		agree
2	f66R	121	attendre	clear	H		agree
2	f66R	122	tous	insertion-clear	M	A-only:tous(insertion-clear,H)	gap-B
2	f66R	123	les	insertion-clear	M	A-only:les(insertion-clear,H)	gap-B
2	f66R	124	biens	insertion-clear	M	A-only:biens(insertion-clear,H)	gap-B
2	f66R	125	de	insertion-clear	M	A-only:de(insertion-clear,H)	gap-B
2	f66R	126	sa	insertion-clear	M	A-only:sa(insertion-clear,H)	gap-B
2	f66R	127	237	cipher	H		agree
2	f66R	128	46	cipher	H		agree
2	f66R	129	146	cipher	H		agree
2	f66R	130	46	cipher	H		agree
2	f66R	131	71	cipher	H		agree
2	f66R	132	46	cipher	H		agree
2	f66R	133	87	cipher	H		agree
2	f66R	134	220	cipher	H		agree
2	f66R	135	tous	insertion-clear	M	B-only:tous(insertion-clear,M)	gap-A
2	f66R	136	les	insertion-clear	M	B-only:les(insertion-clear,M)	gap-A
2	f66R	137	biens	insertion-clear	M	B-only:biens(insertion-clear,M)	gap-A
2	f66R	138	de	insertion-clear	M	B-only:de(insertion-clear,M)	gap-A
2	f66R	139	Maison	insertion-clear	M	A:Maison(insertion-clear,H)/B:sa(insertion-clear,M)	differ
2	f66R	140	160	cipher	H		agree
2	f66R	141	185	cipher	H		agree
2	f66R	142	se	clear	H		agree
2	f66R	143	trouvant	clear	H		agree
2	f66R	144	unique	insertion-clear	M	A-only:unique(insertion-clear,H)	gap-B
2	f66R	145	48	cipher	H		agree
2	f66R	146	176	cipher	H		agree
2	f66R	147	204	cipher	H		agree
2	f66R	148	et	clear	M	A-only:et(clear,H)	gap-B
2	f66R	149	de	clear	M	A-only:de(clear,H)	gap-B
2	f66R	150	premier	clear	M	A-only:premier(clear,H)	gap-B
2	f66R	151	lit	clear	M	A-only:lit(clear,H)	gap-B
2	f66R	152	et	clear	H		agree
2	f66R	153	adore	clear	M	A-only:adore(clear,H)	gap-B
2	f66R	154	de	clear	H		agree
2	f66R	155	deux	clear	M	A:deux(clear,H)/B:premiere(clear,H)	differ
2	f66R	156	Princes	clear/insertion-clear	M	A:Princes(clear,H)/B:Maison(insertion-clear,M)	differ
2	f66R	157	qui	clear/insertion-clear	M	A:qui(clear,H)/B:unique(insertion-clear,M)	differ
2	f66R	158	147	cipher	H		agree
2	f66R	159	32	cipher	H		agree
2	f66R	160	47	cipher	H		agree
2	f66R	161	le	clear	H		agree
2	f66R	162	30	cipher	H		agree
2	f66R	163	89	cipher	H		agree
2	f66R	164	212	cipher	H		agree
2	f66R	165	34	cipher	H		agree
2	f66R	166	87	cipher	H		agree
2	f66R	167	221	cipher	M	A:221(cipher,H)/B:201(cipher,M)	differ
2	f66R	168	46	cipher	H		agree
2	f66R	169	2	cipher	H		agree
2	f66R	170	185	cipher	H		agree
2	f66R	171	32	cipher	H		agree
2	f66R	172	146	cipher	H		agree
2	f66R	173	lié	insertion-clear	M	B-only:lié(insertion-clear,M)	gap-A
2	f66R	174	sont	clear/insertion-clear	M	A:sont(clear,H)/B:et(insertion-clear,M)	differ
2	f66R	175	charmes	clear/insertion-clear	M	A:charmes(clear,H)/B:adorée(insertion-clear,M)	differ
2	f66R	176	de	clear/insertion-clear	M	A:de(clear,H)/B:de(insertion-clear,M)	differ
2	f66R	177	ses	insertion-clear	M	B-only:ses(insertion-clear,M)	gap-A
2	f66R	178	la	clear/insertion-clear	M	A:la(clear,H)/B:deux(insertion-clear,M)	differ
2	f66R	179	voir	clear/insertion-clear	M	A:voir(clear,H)/B:Princes(insertion-clear,M)	differ
2	f66R	180	epouser	clear/insertion-clear	M	A:epouser(clear,H)/B:qui(insertion-clear,M)	differ
2	f66R	181	46	cipher	H		agree
2	f66R	182	205	cipher	H		agree
2	f66R	183	222	cipher	M	A:222(cipher,H)/B:220(cipher,M)	differ
2	f66R	184	54	cipher	H		agree
2	f66R	185	32	cipher	H		agree
2	f66R	186	125	cipher	H		agree
2	f66R	187	45	cipher	H		agree
2	f66R	188	156	cipher	H		agree
2	f66R	189	51	cipher	H		agree
2	f66R	190	87	cipher	H		agree
2	f66R	191	145	cipher	H		agree
2	f66R	192	249	cipher	M	A:249(cipher,H)/B:209(cipher,M)	differ
2	f66R	193	34	cipher	H		agree
2	f66R	194	194	cipher	H		agree
2	f66R	195	sont	insertion-clear	M	B-only:sont(insertion-clear,M)	gap-A
2	f66R	196	charmés	insertion-clear	M	B-only:charmés(insertion-clear,M)	gap-A
2	f66R	197	de	insertion-clear	M	B-only:de(insertion-clear,M)	gap-A
2	f66R	198	le	insertion-clear	M	A:le(insertion-clear,H)/B:la(insertion-clear,M)	differ
2	f66R	199	Roy	insertion-clear	M	A:Roy(insertion-clear,H)/B:voir(insertion-clear,M)	differ
2	f66R	200	d'Espagne	insertion-clear	M	A:d'Espagne(insertion-clear,H)/B:epouser(insertion-clear,M)	differ
2	f66R	201	48	cipher	H		agree
2	f66R	202	221	cipher	H		agree
2	f66R	203	45	cipher	H		agree
2	f66R	204	267	cipher	H		agree
2	f66R	205	d'autant	clear	H		agree
2	f66R	206	plus	clear	H		agree
2	f66R	207	qu'il	clear	H		agree
2	f66R	208	en	clear	H		agree
2	f66R	209	issu	insertion-clear	M	A-only:issu(insertion-clear,H)	gap-B
2	f66R	210	38	cipher	H		agree
2	f66R	211	46	cipher	H		agree
2	f66R	212	224	cipher	H		agree
2	f66R	213	le	insertion-clear	M	B-only:le(insertion-clear,M)	gap-A
2	f66R	214	Roy	insertion-clear	M	B-only:Roy(insertion-clear,M)	gap-A
2	f66R	215	de	insertion-clear	M	A:de(insertion-clear,H)/B:d'Espagne(insertion-clear,M)	differ
2	f66R	216	France	insertion-clear	M	A:France(insertion-clear,H)/B:issu(insertion-clear,M)	differ
2	f66R	217	87	cipher	H		agree
2	f66R	218	112	cipher	H		agree
2	f66R	219	34	cipher	H		agree
2	f66R	220	pour	clear	H		agree
2	f66R	221	laquelle	clear	H		agree
2	f66R	222	ils	clear	H		agree
2	f66R	223	ont	clear	H		agree
2	f66R	224	toujours	clear	H		agree
2	f66R	225	montré	clear	M	B-only:montré(clear,H)	gap-A
2	f66R	226	de	insertion-clear	M	B-only:de(insertion-clear,M)	gap-A
2	f66R	227	montre	clear/insertion-clear	M	A:montre(clear,H)/B:France(insertion-clear,M)	differ
2	f66R	228	une	clear	H		agree
2	f66R	229	grande	clear	H		agree
2	f66R	230	Particularite	clear	M	A:Particularite(clear,M)/B:Partialité(clear,H)	differ
2	f66R	231	48	cipher	H		agree
2	f66R	232	175	cipher	H		agree
2	f66R	233	122	cipher	H		agree
2	f66R	234	34	cipher	H		agree
2	f66R	235	201	cipher	H		agree
2	f66R	236	234	cipher	H		agree
2	f66R	237	30	cipher	H		agree
2	f66R	238	147	cipher	H		agree
2	f66R	239	233	cipher	H		agree
2	f66R	240	au	clear	H		agree
2	f66R	241	contraire	clear	H		agree
2	f66R	242	Made	clear	M	A-only:Made(clear,M)	gap-B
2	f66R	243	la	clear	M	A-only:la(clear,H)	gap-B
2	f66R	244	Duchesse	clear	M	A-only:Duchesse(clear,H)	gap-B
2	f66R	245	qui	clear	M	A-only:qui(clear,H)	gap-B
2	f66R	246	en	clear	M	A-only:en(clear,H)	gap-B
2	f66R	247	de	clear	M	A-only:de(clear,H)	gap-B
2	f66R	248	la	clear	M	A-only:la(clear,H)	gap-B
2	f66R	249	Maison	clear	M	A-only:Maison(clear,H)	gap-B
2	f66R	250	155	cipher	H		agree
2	f66R	251	86	cipher	H		agree
2	f66R	252	145	cipher	H		agree
2	f66R	253	90	cipher	H		agree
2	f66R	254	32	cipher	H		agree
2	f66R	255	126	cipher	H		agree
2	f66R	256	46	cipher	H		agree
2	f66R	257	221	cipher	H		agree
2	f66R	258	205	cipher	H		agree
2	f66R	259	96	cipher	H		agree
2	f66R	260	87	cipher	H		agree
2	f66R	261	145	cipher	H		agree
2	f66R	262	160	cipher	H		agree
2	f66R	263	185	cipher	H		agree
2	f66R	264	Made	insertion-clear	M	B-only:Made(insertion-clear,M)	gap-A
2	f66R	265	la	insertion-clear	M	B-only:la(insertion-clear,M)	gap-A
2	f66R	266	a	clear/insertion-clear	M	A:a(clear,H)/B:Duchesse(insertion-clear,M)	differ
2	f66R	267	toujours	clear/insertion-clear	M	A:toujours(clear,H)/B:qui(insertion-clear,M)	differ
2	f66R	268	ete	clear/insertion-clear	M	A:ete(clear,H)/B:en(insertion-clear,M)	differ
2	f66R	269	de	clear/insertion-clear	M	A:de(clear,H)/B:de(insertion-clear,M)	differ
2	f66R	270	la	insertion-clear	M	B-only:la(insertion-clear,M)	gap-A
2	f66R	271	genie	clear/insertion-clear	M	A:genie(clear,H)/B:Maison(insertion-clear,M)	differ
2	f66R	272	84	cipher	H		agree
2	f66R	273	175	cipher	H		agree
2	f66R	274	48	cipher	H		agree
2	f66R	275	69	cipher	H		agree
2	f66R	276	48	cipher	H		agree
2	f66R	277	45	cipher	H		agree
2	f66R	278	36	cipher	H		agree
2	f66R	279	30	cipher	H		agree
2	f66R	280	238	cipher	H		agree
2	f66R	281	96	cipher	H		agree
2	f66R	282	34	cipher	H		agree
2	f66R	283	87	cipher	H		agree
2	f66R	284	116	cipher	H		agree
2	f66R	285	176	cipher	H		agree
2	f66R	286	34	cipher	H		agree
2	f66R	287	a	insertion-clear	M	B-only:a(insertion-clear,M)	gap-A
2	f66R	288	toujours	insertion-clear	M	B-only:toujours(insertion-clear,M)	gap-A
2	f66R	289	esté	insertion-clear	M	B-only:esté(insertion-clear,M)	gap-A
2	f66R	290	de	insertion-clear	M	B-only:de(insertion-clear,M)	gap-A
2	f66R	291	genie	insertion-clear	M	B-only:genie(insertion-clear,M)	gap-A
2	f66R	292	30	cipher	H		agree
2	f66R	293	39	cipher	H		agree
2	f66R	294	146	cipher	H		agree
2	f66R	295	155	cipher	H		agree
2	f66R	296	41	cipher	H		agree
2	f66R	297	le	clear	M	B-only:le(clear,H)	gap-A
2	f66R	298	l'on	clear	M	A:l'on(clear,H)/B:on(clear,H)	differ
2	f66R	299	pretend	clear	M	A:pretend(clear,H)/B:prétend(clear,H)	differ
2	f66R	300	que	clear	H		agree
2	f66R	301	la	clear	H		agree
2	f66R	302	Allemand	insertion-clear	M	A-only:Allemand(insertion-clear,H)	gap-B
2	f66R	303	135	cipher	H		agree
2	f66R	304	48	cipher	H		agree
2	f66R	305	175	cipher	H		agree
2	f66R	306	Allemand	insertion-clear	M	B-only:Allemand(insertion-clear,M)	gap-A
2	f66R	307	Jeune	insertion-clear	H		agree
2	f66R	308	Princesse	insertion-clear	M	A-only:Princesse(insertion-clear,M)	gap-B
2	f66R	309	198	cipher	H		agree
2	f66R	310	46	cipher	H		agree
2	f66R	311	221	cipher	H		agree
2	f66R	312	en	clear	H		agree
2	f66R	313	plustost	clear	M	A:plustost(clear,H)/B:plustot(clear,H)	differ
2	f66R	314	du	clear	H		agree
2	f66R	315	parti	clear	M	A:parti(clear,H)/B:party(clear,H)	differ
2	f66R	316	de	clear	H		agree
2	f66R	317	ses	insertion-clear	M	A-only:ses(insertion-clear,H)	gap-B
2	f66R	318	oncles	insertion-clear	M	A-only:oncles(insertion-clear,H)	gap-B
2	f66R	319	221	cipher	H		agree
2	f66R	320	46	cipher	H		agree
2	f66R	321	185	cipher	H		agree
2	f66R	322	32	cipher	H		agree
2	f66R	323	Princesse	insertion-clear	M	B-only:Princesse(insertion-clear,M)	gap-A
2	f66R	324	ses	insertion-clear	M	B-only:ses(insertion-clear,M)	gap-A
2	f66R	325	oncles	insertion-clear	M	B-only:oncles(insertion-clear,M)	gap-A
2	f66R	326	146	cipher	H		agree
2	f66R	327	46	cipher	H		agree
2	f66R	328	sur	clear	H		agree
2	f66R	329	cela	clear	H		agree
2	f66R	330	que	clear	H		agree
2	f66R	331	de	clear	H		agree
2	f66R	332	celluy	clear	H		agree
2	f66R	333	de	clear	H		agree
2	f66R	334	Made	insertion-clear	M	A-only:Made(insertion-clear,M)	gap-B
2	f66R	335	sa	insertion-clear	M	A-only:sa(insertion-clear,H)	gap-B
2	f66R	336	Mere	insertion-clear	M	A-only:Mere(insertion-clear,H)	gap-B
2	f66R	337	155	cipher	H		agree
2	f66R	338	86	cipher	H		agree
2	f66R	339	220	cipher	H		agree
2	f66R	340	168	cipher	H		agree
2	f66R	341	34	cipher	H		agree
2	f66R	342	Made	insertion-clear	M	B-only:Made(insertion-clear,M)	gap-A
2	f66R	343	sa	insertion-clear	M	B-only:sa(insertion-clear,M)	gap-A
2	f66R	344	Mere	insertion-clear	M	B-only:Mere(insertion-clear,M)	gap-A
2	f66R	345	Je	clear	H		agree
2	f66R	346	suis	clear	H		agree
2	f66R	347	avec	clear	H		agree
2	f66R	348	tres	clear	M	A:tres(clear,H)/B:très(clear,H)	differ
2	f66R	349	proffond	clear	M	A:proffond(clear,H)/B:profond(clear,H)	differ
2	f66R	350	respect	clear	H		agree
2	f66R	351	Monseigneur	heading	H		agree
2	f66R	352	De	heading	H		agree
2	f66R	353	Vostre	heading	H		agree
2	f66R	354	Excellence	heading	M	A:Excellence(heading,H)/B:Excelence(heading,H)	differ
2	f66R	355	Le	clear	H		agree
2	f66R	356	tres	clear	M	A:tres(clear,H)/B:très(clear,H)	differ
2	f66R	357	humble	clear	H		agree
2	f66R	358	tres	clear	M	A:tres(clear,H)/B:très(clear,H)	differ
2	f66R	359	obeissant	clear	H		agree
2	f66R	360	serviteur	clear	H		agree
2	f66R	361	Paget	signature	M	A-only:Paget(signature,H)	gap-B
2	f66R	362	a	dateline	H		agree
2	f66R	363	Genes	dateline	H		agree
2	f66R	364	le	dateline	H		agree
2	f66R	365	28	dateline	H		agree
2	f66R	366	aoust	dateline	M	A:aoust(dateline,H)/B:Aoust(dateline,H)	differ
2	f66R	367	1714	dateline	H		agree
2	f66R	368	Paget	signature	M	B-only:Paget(signature,H)	gap-A
