letter	line	position	token	kind	conf
2	f66R_32	4	tres	clear	H
2	f66R_32	5	proffond	clear	H
2	f66R_32	6	respect	clear	H
2	f66R_33	1	Monseigneur	heading	H
2	f66R_33	2	De	heading	H
2	f66R_33	3	Vostre	heading	H
2	f66R_33	4	Excellence	heading	H
2	f66R_34	1	Le	clear	H
2	f66R_34	2	tres	clear	H
2	f66R_34	3	humble	clear	H
2	f66R_34	4	tres	clear	H
2	f66R_34	5	obeissant	clear	H
2	f66R_34	6	serviteur	clear	H
2	f66R_35	1	Paget	signature	H
2	f66R_36	1	a	dateline	H
2	f66R_36	2	Genes	dateline	H
2	f66R_36	3	le	dateline	H
2	f66R_37	1	28	dateline	H
2	f66R_37	2	aoust	dateline	H
2	f66R_37	3	1714	dateline	H
