sid	page	line	x	y	w	h	area	ncomp
4467	f29r	19	6426	2848	28	58	647	1
4468	f29r	19	6465	2829	48	43	1043	1
4469	f29r	19	6518	2834	56	51	1040	1
4470	f29r	19	6575	2801	59	68	1185	1
4471	f29r	19	6623	2822	64	79	981	1
4472	f29r	19	6696	2835	46	55	764	1
4473	f29r	19	6759	2831	35	36	467	1
4474	f29r	19	6789	2824	48	64	987	1
4475	f29r	19	6859	2835	31	29	463	1
4476	f29r	19	6898	2836	24	30	367	1
4477	f29r	19	6934	2837	32	30	290	1
4478	f29r	19	6995	2823	35	41	814	1
4479	f29r	19	7040	2833	37	24	384	1
4480	f29r	19	7089	2818	41	45	688	1
4481	f29r	19	7145	2790	48	68	981	1
4482	f29r	19	7203	2825	30	39	726	1
4483	f29r	19	7247	2827	27	29	473	1
4484	f29r	19	7286	2827	42	25	520	1
4485	f29r	19	7341	2823	40	30	426	1
4486	f29r	19	7398	2820	91	31	1555	1
4487	f29r	19	7502	2781	37	73	1143	1
4488	f29r	19	7545	2822	37	23	399	1
4489	f29r	19	7595	2819	30	28	376	1
4490	f29r	19	7629	2815	30	29	393	1
4491	f29r	19	7673	2814	33	31	434	1
4492	f29r	19	7726	2809	47	34	1034	1
4493	f29r	19	7794	2824	19	85	720	2
4494	f29r	20	5020	2949	25	30	411	1
4495	f29r	20	5053	2950	28	36	466	1
4496	f29r	20	5084	2952	48	45	760	1
4497	f29r	20	5147	2954	45	47	800	1
4498	f29r	20	5203	2949	40	29	671	1
4499	f29r	20	5245	2947	46	51	808	1
4500	f29r	20	5307	2949	54	48	960	1
4501	f29r	20	5360	2919	55	64	1098	1
4502	f29r	20	5414	2953	39	33	507	1
4503	f29r	20	5470	2950	34	36	660	1
4504	f29r	20	5515	2956	38	26	507	1
4505	f29r	20	5552	2918	58	62	1006	1
4506	f29r	20	5598	2941	59	61	860	1
4507	f29r	20	5650	2957	74	53	1484	1
4508	f29r	20	5739	2949	36	36	462	1
4509	f29r	20	5789	2952	44	26	595	1
4510	f29r	20	5847	2953	33	58	650	1
4511	f29r	20	5890	2952	47	51	808	1
4512	f29r	20	5945	2948	52	51	933	1
4513	f29r	20	6007	2919	53	58	980	1
4514	f29r	20	6056	2947	57	49	914	1
4515	f29r	20	6135	2948	34	33	386	1
4516	f29r	20	6174	2950	32	29	374	1
4517	f29r	20	6209	2945	50	43	799	1
4518	f29r	20	6283	2947	41	30	790	2
4519	f29r	20	6343	2948	47	51	719	1
4520	f29r	20	6416	2946	31	50	592	1
4521	f29r	20	6462	2946	43	27	551	1
4522	f29r	20	6513	2943	40	34	474	1
4523	f29r	20	6566	2944	47	31	854	1
4524	f29r	20	6625	2948	46	23	517	1
4525	f29r	20	6683	2946	31	29	372	1
4526	f29r	20	6718	2941	57	48	986	1
4527	f29r	20	6789	2942	37	31	434	1
4528	f29r	20	6809	2946	71	50	689	1
4529	f29r	20	6889	2939	44	52	716	1
4530	f29r	20	6944	2933	37	34	498	1
4531	f29r	20	6997	2936	48	31	500	1
4532	f29r	20	7050	2937	24	27	438	1
4533	f29r	20	7078	2931	56	52	977	1
4534	f29r	20	7150	2924	23	44	606	1
4535	f29r	20	7184	2931	43	31	655	1
4536	f29r	20	7251	2933	29	63	690	1
4537	f29r	20	7291	2932	45	30	597	1
4538	f29r	20	7353	2929	48	33	883	2
4539	f29r	20	7412	2894	53	62	991	1
4540	f29r	20	7467	2909	48	55	1074	1
4541	f29r	20	7530	2923	29	33	446	1
4542	f29r	20	7566	2920	28	34	498	1
4543	f29r	20	7628	2922	34	32	580	1
4544	f29r	20	7675	2885	53	72	1484	1
4545	f29r	20	7740	2914	55	38	1090	1
4546	f29r	20	7791	2929	11	32	222	1
4547	f29r	21	5019	3069	41	37	557	1
4548	f29r	21	5050	3031	63	69	1099	1
4549	f29r	21	5112	3071	29	33	367	1
4550	f29r	21	5148	3076	33	33	411	1
4551	f29r	21	5183	3052	56	67	883	1
4552	f29r	21	5249	3061	29	40	626	1
4553	f29r	21	5302	3028	56	73	1222	1
4554	f29r	21	5354	3062	39	35	506	1
4555	f29r	21	5391	3059	40	48	730	1
4556	f29r	21	5442	3065	57	44	872	1
4557	f29r	21	5512	3073	34	29	358	1
4558	f29r	21	5562	3070	49	31	492	1
4559	f29r	21	5615	3066	57	46	808	1
4560	f29r	21	5678	3068	46	28	579	1
4561	f29r	21	5732	3064	41	29	751	2
4562	f29r	21	5789	3062	49	42	760	1
4563	f29r	21	5856	3064	28	41	535	1
4564	f29r	21	5899	3025	52	58	868	1
4565	f29r	21	5947	3055	44	26	495	1
4566	f29r	21	6020	3056	36	64	859	1
4567	f29r	21	6068	3058	44	47	772	1
4568	f29r	21	6115	3058	55	48	681	1
4569	f29r	21	6181	3040	54	43	914	1
4570	f29r	21	6236	3035	47	78	776	1
4571	f29r	21	6296	3054	29	29	359	1
4572	f29r	21	6335	3059	27	28	335	1
4573	f29r	21	6366	3036	50	59	697	2
4574	f29r	21	6409	3044	43	41	631	1
4575	f29r	21	6467	3052	43	27	581	1
4576	f29r	21	6527	3053	36	25	387	1
4577	f29r	21	6555	3027	66	61	888	1
4578	f29r	21	6645	3053	35	60	709	1
4579	f29r	21	6694	3052	45	49	729	1
4580	f29r	21	6766	3042	51	35	873	1
4581	f29r	21	6826	3037	49	47	771	1
4582	f29r	21	6891	3052	35	28	478	1
4583	f29r	21	6936	3048	27	27	303	1
4584	f29r	21	6975	3042	42	31	670	1
4585	f29r	21	7030	3047	36	30	427	1
4586	f29r	21	7070	3048	46	26	541	1
4587	f29r	21	7125	3046	34	30	396	1
4588	f29r	21	7174	3041	33	36	589	1
4589	f29r	21	7220	3045	38	28	568	1
4590	f29r	21	7279	3006	34	66	1027	1
4591	f29r	21	7327	3040	25	34	404	2
4592	f29r	21	7376	3037	32	36	676	1
4593	f29r	21	7420	3040	52	52	776	1
4594	f29r	21	7477	3002	62	64	920	1
4595	f29r	21	7548	3040	33	63	741	1
4596	f29r	21	7598	3037	45	48	673	1
4597	f29r	21	7657	3032	50	32	1006	1
4598	f29r	21	7722	3024	41	35	664	1
4599	f29r	21	7773	2962	41	97	1700	1
4600	f29r	22	5015	3177	58	59	1056	1
4601	f29r	22	5090	3186	40	26	527	1
4602	f29r	22	5147	3179	27	41	658	1
4603	f29r	22	5193	3187	48	51	806	1
4604	f29r	22	5238	3170	77	80	1208	1
4605	f29r	22	5322	3153	50	65	1047	1
4606	f29r	22	5379	3184	48	31	890	1
4607	f29r	22	5436	3180	31	30	561	1
4608	f29r	22	5476	3181	54	45	828	1
4609	f29r	22	5538	3177	54	50	899	1
4610	f29r	22	5611	3178	47	33	888	2
4611	f29r	22	5670	3174	31	35	504	1
4612	f29r	22	5715	3145	58	64	1153	1
4613	f29r	22	5776	3182	40	30	564	1
4614	f29r	22	5826	3180	30	30	336	1
4615	f29r	22	5859	3121	56	83	1080	2
4616	f29r	22	5919	3180	27	28	403	1
4617	f29r	22	5958	3176	25	24	359	1
4618	f29r	22	5997	3167	57	52	847	1
4619	f29r	22	6062	3171	31	29	361	1
4620	f29r	22	6106	3166	39	35	994	1
4621	f29r	22	6142	3153	55	74	915	1
4622	f29r	22	6210	3144	50	56	917	1
4623	f29r	22	6263	3174	31	64	774	1
4624	f29r	22	6311	3170	46	54	773	1
4625	f29r	22	6372	3167	31	31	395	1
4626	f29r	22	6412	3171	41	23	401	1
4627	f29r	22	6452	3152	56	65	758	1
4628	f29r	22	6520	3165	36	37	616	1
4629	f29r	22	6567	3168	29	28	420	1
4630	f29r	22	6612	3167	39	29	515	1
4631	f29r	22	6659	3164	38	34	416	1
4632	f29r	22	6708	3162	26	41	639	1
4633	f29r	22	6752	3165	52	51	862	1
4634	f29r	22	6808	3132	73	62	1042	1
4635	f29r	22	6866	3170	35	32	383	1
4636	f29r	22	6892	3158	47	45	739	1
4637	f29r	22	6963	3166	30	51	620	1
4638	f29r	22	7003	3161	43	53	754	1
4639	f29r	22	7065	3154	24	46	642	1
4640	f29r	22	7101	3165	39	27	556	1
4641	f29r	22	7149	3163	35	29	416	1
4642	f29r	22	7199	3151	21	41	567	1
4643	f29r	22	7215	3163	67	59	784	1
4644	f29r	22	7294	3160	47	51	752	1
4645	f29r	22	7358	3157	30	41	528	1
4646	f29r	22	7400	3164	47	22	465	1
4647	f29r	22	7444	3147	52	57	841	1
4648	f29r	22	7513	3159	29	57	594	1
4649	f29r	22	7546	3126	59	58	995	1
4650	f29r	22	7614	3153	49	30	466	1
4651	f29r	22	7676	3153	41	24	477	1
4652	f29r	22	7725	3149	33	30	402	1
4653	f29r	22	7750	3148	66	118	1656	3
4654	f29r	23	5023	3276	40	47	855	1
4655	f29r	23	5074	3293	21	32	477	1
4656	f29r	23	5105	3295	41	29	633	1
4657	f29r	23	5158	3294	57	53	1014	1
4658	f29r	23	5227	3297	51	49	841	1
4659	f29r	23	5292	3276	88	52	1149	1
4660	f29r	23	5390	3291	56	51	1054	1
4661	f29r	23	5457	3299	26	27	449	1
4662	f29r	23	5476	3271	64	78	1046	1
4663	f29r	23	5526	3285	42	49	713	1
4664	f29r	23	5597	3302	49	31	855	2
4665	f29r	23	5658	3299	47	44	753	1
4666	f29r	23	5722	3293	37	35	501	1
4667	f29r	23	5777	3288	30	42	733	1
4668	f29r	23	5828	3261	122	92	2566	1
4669	f29r	23	5960	3255	90	87	2063	1
4670	f29r	23	6043	3299	30	23	359	1
4671	f29r	23	6083	3298	31	26	333	1
4672	f29r	23	6120	3289	52	35	743	1
4673	f29r	23	6136	3342	39	13	280	1
4674	f29r	23	6176	3297	35	48	514	1
4675	f29r	23	6237	3292	49	59	823	1
4676	f29r	23	6291	3290	38	35	451	1
4677	f29r	23	6332	3290	57	32	526	1
4678	f29r	23	6399	3253	49	62	941	1
4679	f29r	23	6440	3284	60	52	966	1
4680	f29r	23	6510	3286	45	53	814	1
4681	f29r	23	6582	3284	40	34	471	1
4682	f29r	23	6636	3282	46	58	783	1
4683	f29r	23	6680	3285	65	50	691	1
4684	f29r	23	6758	3283	42	26	578	1
4685	f29r	23	6799	3255	63	77	852	1
4686	f29r	23	6882	3283	33	30	476	1
4687	f29r	23	6929	3278	27	31	362	1
4688	f29r	23	6947	3241	71	65	1101	1
4689	f29r	23	7021	3264	28	49	740	1
4690	f29r	23	7062	3277	43	27	579	1
4691	f29r	23	7119	3276	48	47	829	1
4692	f29r	23	7189	3254	41	49	726	1
4693	f29r	23	7249	3277	34	29	326	1
4694	f29r	23	7287	3255	55	69	783	1
4695	f29r	23	7353	3261	29	47	596	1
4696	f29r	23	7412	3273	31	24	412	1
4697	f29r	23	7452	3268	32	28	314	1
4698	f29r	23	7493	3266	43	32	754	2
4699	f29r	23	7549	3266	33	31	442	1
4700	f29r	23	7581	3240	55	80	971	1
4701	f29r	23	7638	3261	36	36	493	1
4702	f29r	23	7668	3257	69	60	781	1
4703	f29r	23	7739	3263	40	38	574	1
4704	f29r	23	7806	3328	6	21	72	2
4705	f29r	24	5029	3406	37	66	886	1
4706	f29r	24	5078	3407	45	52	854	1
4707	f29r	24	5131	3393	46	43	1015	1
4708	f29r	24	5189	3396	53	39	865	1
4709	f29r	24	5248	3408	43	24	569	1
4710	f29r	24	5298	3404	59	44	1033	1
4711	f29r	24	5374	3400	44	36	744	1
4712	f29r	24	5430	3409	30	30	493	1
4713	f29r	24	5472	3411	39	25	538	1
4714	f29r	24	5526	3406	55	54	990	1
4715	f29r	24	5599	3411	53	47	880	1
4716	f29r	24	5676	3406	47	31	541	1
4717	f29r	24	5727	3410	33	25	483	1
4718	f29r	24	5767	3410	44	29	485	1
4719	f29r	24	5815	3372	65	61	1189	1
4720	f29r	24	5881	3410	33	32	391	1
4721	f29r	24	5924	3398	33	40	649	1
4722	f29r	24	5989	3405	29	60	625	1
4723	f29r	24	6027	3397	49	52	801	1
4724	f29r	24	6084	3401	44	29	471	1
4725	f29r	24	6141	3400	44	25	557	1
4726	f29r	24	6189	3398	38	28	351	1
4727	f29r	24	6241	3396	56	56	875	1
4728	f29r	24	6303	3384	53	49	942	1
4729	f29r	24	6383	3387	39	37	516	1
4730	f29r	24	6429	3381	38	46	781	1
4731	f29r	24	6474	3374	36	77	890	1
4732	f29r	24	6527	3371	66	53	1037	1
4733	f29r	24	6611	3384	32	36	505	1
4734	f29r	24	6659	3387	28	33	474	1
4735	f29r	24	6699	3382	49	39	870	1
4736	f29r	24	6758	3375	38	44	659	1
4737	f29r	24	6819	3354	52	70	1260	1
4738	f29r	24	6880	3369	32	54	1023	1
4739	f29r	24	6926	3382	52	50	810	1
4740	f29r	24	6993	3351	138	95	2689	1
4741	f29r	24	7147	3379	49	61	933	1
4742	f29r	24	7219	3382	66	31	987	1
4743	f29r	24	7312	3382	14	42	269	1
4744	f29r	24	7803	3373	9	52	143	3
4745	f29r	25	5031	3470	41	75	1179	1
4746	f29r	25	5076	3508	71	28	1148	1
4747	f29r	25	5144	3484	59	57	1071	1
4748	f29r	25	5210	3510	69	29	946	1
4749	f29r	25	5261	3482	75	91	1593	1
4750	f29r	25	5342	3505	36	42	547	1
4751	f29r	25	5388	3512	27	26	419	1
4752	f29r	25	5433	3510	39	44	691	1
4753	f29r	25	5474	3486	58	73	912	1
4754	f29r	25	5539	3508	45	30	789	2
4755	f29r	25	5640	3509	55	44	729	1
4756	f29r	25	5703	3473	46	61	877	1
4757	f29r	25	5758	3506	34	29	390	1
4758	f29r	25	5817	3512	31	52	621	1
4759	f29r	25	5865	3495	43	39	819	1
4760	f29r	25	5914	3504	45	28	886	1
4761	f29r	25	5976	3495	26	36	591	1
4762	f29r	25	6026	3497	29	28	401	1
4763	f29r	25	6065	3497	31	31	393	1
4764	f29r	25	6095	3462	54	60	942	1
4765	f29r	25	6122	3499	78	47	1399	1
4766	f29r	25	6219	3493	30	32	629	1
4767	f29r	25	6263	3496	45	26	542	1
4768	f29r	25	6321	3494	47	43	631	1
4769	f29r	25	6372	3472	55	73	853	1
4770	f29r	25	6444	3497	29	27	436	1
4771	f29r	25	6483	3493	31	31	340	1
4772	f29r	25	6529	3495	38	22	420	1
4773	f29r	25	6538	3495	82	53	826	1
4774	f29r	25	6642	3476	26	48	617	1
4775	f29r	25	6682	3486	51	45	802	1
4776	f29r	25	6745	3495	35	26	465	1
4777	f29r	25	6784	3496	43	44	623	1
4778	f29r	25	6843	3493	46	49	634	1
4779	f29r	25	6883	3492	52	55	609	1
4780	f29r	25	6948	3489	48	57	754	1
4781	f29r	25	7005	3472	44	46	525	1
4782	f29r	25	7039	3495	35	30	309	1
4783	f29r	25	7093	3491	39	28	721	1
4784	f29r	25	7148	3491	30	29	336	1
4785	f29r	25	7185	3478	31	42	576	1
4786	f29r	25	7226	3487	38	28	439	1
4787	f29r	25	7272	3490	41	25	428	1
4788	f29r	25	7313	3467	50	59	670	1
4789	f29r	25	7384	3484	28	61	600	1
4790	f29r	25	7430	3482	40	51	623	1
4791	f29r	25	7480	3481	45	53	548	1
4792	f29r	25	7539	3478	27	25	357	1
4793	f29r	25	7582	3478	45	30	403	1
4794	f29r	25	7623	3474	55	50	888	1
4795	f29r	25	7686	3477	25	25	442	1
4796	f29r	25	7715	3465	44	50	854	1
4797	f29r	25	7765	3435	59	152	2118	1
4798	f29r	26	5026	3611	45	33	918	2
4799	f29r	26	5082	3619	28	26	442	1
4800	f29r	26	5123	3616	27	33	389	1
4801	f29r	26	5141	3582	61	62	1008	1
4802	f29r	26	5208	3619	34	54	695	1
4803	f29r	26	5254	3618	43	45	653	1
4804	f29r	26	5309	3621	30	57	658	1
4805	f29r	26	5332	3577	68	64	1244	1
4806	f29r	26	5398	3614	44	30	915	1
4807	f29r	26	5458	3616	31	25	512	1
4808	f29r	26	5462	3662	41	15	307	1
4809	f29r	26	5504	3614	44	54	676	1
4810	f29r	26	5538	3615	56	55	1045	1
4811	f29r	26	5607	3616	40	23	369	1
4812	f29r	26	5624	3617	67	52	744	1
4813	f29r	26	5704	3612	30	28	364	1
4814	f29r	26	5741	3610	29	33	416	1
4815	f29r	26	5792	3610	33	32	433	1
4816	f29r	26	5839	3611	44	30	832	2
4817	f29r	26	5896	3571	56	71	1397	1
4818	f29r	26	5957	3611	29	29	357	1
4819	f29r	26	5993	3609	48	45	725	1
4820	f29r	26	6056	3613	40	40	636	1
4821	f29r	26	6117	3617	38	31	392	1
4822	f29r	26	6149	3605	46	45	752	1
4823	f29r	26	6219	3609	31	38	602	1
4824	f29r	26	6264	3608	44	52	733	1
4825	f29r	26	6320	3608	39	26	467	1
4826	f29r	26	6377	3592	50	53	877	1
4827	f29r	26	6445	3568	53	66	999	1
4828	f29r	26	6497	3606	33	28	335	1
4829	f29r	26	6535	3601	53	44	842	1
4830	f29r	26	6615	3606	49	29	778	2
4831	f29r	26	6677	3608	28	25	366	1
4832	f29r	26	6721	3607	46	24	567	1
4833	f29r	26	6772	3603	36	31	418	1
4834	f29r	26	6821	3602	47	45	684	1
4835	f29r	26	6888	3607	41	27	401	1
4836	f29r	26	6939	3607	41	23	468	1
4837	f29r	26	6991	3602	34	29	327	1
4838	f29r	26	7036	3601	53	35	704	1
4839	f29r	26	7113	3566	41	65	1212	1
4840	f29r	26	7165	3596	49	57	789	1
4841	f29r	26	7213	3574	49	78	924	1
4842	f29r	26	7270	3597	38	26	446	1
4843	f29r	26	7327	3592	58	46	886	1
4844	f29r	26	7416	3594	29	26	422	1
4845	f29r	26	7452	3592	27	31	351	1
4846	f29r	26	7487	3566	45	56	541	1
4847	f29r	26	7533	3583	29	36	554	1
4848	f29r	26	7575	3595	35	23	344	1
4849	f29r	26	7621	3580	45	46	788	1
4850	f29r	26	7684	3593	46	46	734	1
4851	f29r	26	7735	3580	45	41	874	1
4852	f29r	26	7803	3596	11	26	116	1
4853	f29r	27	5023	3715	41	29	675	1
4854	f29r	27	5055	3698	52	72	802	1
4855	f29r	27	5113	3717	30	34	402	1
4856	f29r	27	5167	3721	23	29	398	1
4857	f29r	27	5198	3722	32	28	482	1
4858	f29r	27	5238	3723	30	29	357	1
4859	f29r	27	5278	3724	41	25	456	1
4860	f29r	27	5333	3718	30	29	583	1
4861	f29r	27	5395	3724	26	31	427	1
4862	f29r	27	5436	3726	37	25	437	1
4863	f29r	27	5470	3707	60	66	852	1
4864	f29r	27	5539	3713	35	43	854	1
4865	f29r	27	5593	3723	40	43	491	1
4866	f29r	27	5633	3719	11	16	114	1
4867	f29r	27	5651	3701	40	60	738	1
4868	f29r	27	5708	3721	31	58	621	1
4869	f29r	27	5758	3719	28	29	276	1
4870	f29r	27	5790	3699	51	65	718	1
4871	f29r	27	5856	3713	46	32	841	2
4872	f29r	27	5913	3720	33	23	375	1
4873	f29r	27	5960	3713	54	49	824	1
4874	f29r	27	6006	3684	56	61	914	1
4875	f29r	27	6066	3717	34	34	385	1
4876	f29r	27	6080	3759	44	15	216	1
4877	f29r	27	6125	3717	30	44	452	1
4878	f29r	27	6163	3711	28	31	311	1
4879	f29r	27	6199	3713	30	28	550	1
4880	f29r	27	6265	3708	32	32	372	1
4881	f29r	27	6312	3709	46	49	667	1
4882	f29r	27	6369	3704	24	36	412	1
4883	f29r	27	6413	3703	26	34	599	1
4884	f29r	27	6446	3709	32	41	385	1
4885	f29r	27	6494	3705	44	56	655	1
4886	f29r	27	6557	3705	36	26	508	1
4887	f29r	27	6574	3706	66	49	573	1
4888	f29r	27	6664	3699	40	29	616	1
4889	f29r	27	6716	3700	34	30	431	1
4890	f29r	27	6748	3744	30	15	258	1
4891	f29r	27	6756	3654	52	69	932	1
4892	f29r	27	6779	3744	18	10	65	1
4893	f29r	27	6798	3693	55	55	1041	1
4894	f29r	27	6861	3704	27	22	329	1
4895	f29r	27	6906	3700	30	60	647	1
4896	f29r	27	6947	3700	44	51	690	1
4897	f29r	27	6992	3700	51	50	598	1
4898	f29r	27	7059	3692	44	37	894	1
4899	f29r	27	7122	3667	37	61	1050	1
4900	f29r	27	7171	3695	46	47	731	1
4901	f29r	27	7237	3698	21	23	318	1
4902	f29r	27	7252	3677	54	73	713	1
4903	f29r	27	7309	3699	43	29	647	1
4904	f29r	27	7364	3703	35	29	307	1
4905	f29r	27	7435	3699	30	64	633	1
4906	f29r	27	7471	3696	32	29	346	1
4907	f29r	27	7515	3663	60	63	795	1
4908	f29r	27	7575	3701	65	28	813	1
4909	f29r	27	7663	3698	38	32	456	1
4910	f29r	27	7707	3695	37	35	469	1
4911	f29r	27	7743	3687	43	46	774	1
4912	f29r	28	5024	3809	26	50	676	1
4913	f29r	28	5067	3828	26	29	431	1
4914	f29r	28	5091	3807	56	73	841	1
4915	f29r	28	5150	3821	23	44	565	1
4916	f29r	28	5175	3825	59	66	1197	1
4917	f29r	28	5253	3833	42	46	660	1
4918	f29r	28	5315	3832	40	32	818	1
4919	f29r	28	5363	3803	50	57	805	1
4920	f29r	28	5425	3834	38	30	581	1
4921	f29r	28	5480	3833	26	26	429	1
4922	f29r	28	5522	3831	38	28	530	1
4923	f29r	28	5571	3830	54	55	894	1
4924	f29r	28	5627	3789	63	72	1129	1
4925	f29r	28	5687	3834	39	26	478	1
4926	f29r	28	5735	3832	37	30	440	1
4927	f29r	28	5781	3825	50	42	988	1
4928	f29r	28	5793	3880	28	10	196	1
4929	f29r	28	5822	3836	54	49	661	1
4930	f29r	28	5871	3809	70	78	925	1
4931	f29r	28	5953	3831	44	47	769	1
4932	f29r	28	6009	3821	40	37	490	1
4933	f29r	28	6052	3818	41	47	658	1
4934	f29r	28	6112	3827	46	29	428	1
4935	f29r	28	6166	3814	47	40	836	1
4936	f29r	28	6233	3816	38	38	744	1
4937	f29r	28	6288	3821	43	27	538	1
4938	f29r	28	6344	3820	73	51	759	1
4939	f29r	28	6345	3816	32	31	643	1
4940	f29r	28	6440	3811	44	58	832	1
4941	f29r	28	6513	3812	31	58	688	1
4942	f29r	28	6544	3776	61	61	1120	1
4943	f29r	28	6606	3812	48	30	480	1
4944	f29r	28	6613	3852	43	17	259	1
4945	f29r	28	6657	3814	28	41	470	1
4946	f29r	28	6698	3808	29	35	412	1
4947	f29r	28	6734	3804	31	37	483	1
4948	f29r	28	6785	3812	35	32	349	1
4949	f29r	28	6825	3805	25	42	554	1
4950	f29r	28	6868	3813	27	28	423	1
4951	f29r	28	6905	3811	30	32	391	1
4952	f29r	28	6922	3776	63	61	966	1
4953	f29r	28	6995	3809	48	29	480	1
4954	f29r	28	7037	3805	33	30	380	1
4955	f29r	28	7081	3807	28	32	395	1
4956	f29r	28	7116	3803	47	44	783	1
4957	f29r	28	7188	3804	29	27	533	1
4958	f29r	28	7233	3803	46	30	420	1
4959	f29r	28	7285	3806	30	23	339	1
4960	f29r	28	7327	3798	52	49	907	1
4961	f29r	28	7389	3801	32	31	381	1
4962	f29r	28	7433	3801	38	48	684	1
4963	f29r	28	7478	3778	51	79	835	1
4964	f29r	28	7538	3797	43	34	738	1
4965	f29r	28	7595	3795	54	42	794	1
4966	f29r	28	7671	3792	47	34	866	1
4967	f29r	28	7695	3795	75	55	858	1
4968	f29r	28	7797	3841	16	30	288	1
4969	f29r	29	4967	3917	104	94	1209	1
4970	f29r	29	5082	3943	44	48	757	1
4971	f29r	29	5129	3932	43	51	755	1
4972	f29r	29	5182	3942	50	46	838	1
4973	f29r	29	5240	3946	45	25	610	1
4974	f29r	29	5275	3949	49	43	631	1
4975	f29r	29	5329	3910	58	62	1070	1
4976	f29r	29	5390	3940	55	51	966	1
4977	f29r	29	5456	3946	37	24	443	1
4978	f29r	29	5505	3942	39	27	464	1
4979	f29r	29	5563	3933	27	40	737	1
4980	f29r	29	5615	3941	45	26	408	1
4981	f29r	29	5656	3934	33	33	414	1
4982	f29r	29	5706	3938	39	27	514	1
4983	f29r	29	5739	3923	58	66	916	1
4984	f29r	29	5812	3934	24	40	592	1
4985	f29r	29	5866	3939	30	36	513	1
4986	f29r	29	5909	3943	29	27	422	1
4987	f29r	29	5938	3945	41	47	772	1
4988	f29r	29	5990	3944	38	58	815	1
4989	f29r	29	6041	3932	46	36	819	1
4990	f29r	29	6091	3936	37	34	433	1
4991	f29r	29	6143	3936	37	26	471	1
4992	f29r	29	6187	3932	32	27	384	1
4993	f29r	29	6225	3893	43	66	954	1
4994	f29r	29	6233	3973	36	12	237	1
4995	f29r	29	6270	3931	36	45	461	1
4996	f29r	29	6314	3923	50	53	826	1
4997	f29r	29	6375	3925	30	53	620	1
4998	f29r	29	6413	3923	43	28	557	1
4999	f29r	29	6468	3923	45	29	879	1
5000	f29r	29	6521	3910	35	41	682	1
5001	f29r	29	6577	3915	35	30	405	1
5002	f29r	29	6615	3876	49	67	974	1
5003	f29r	29	6669	3916	38	26	453	1
5004	f29r	29	6731	3892	54	49	729	1
5005	f29r	29	6788	3889	54	82	910	1
5006	f29r	29	6856	3908	42	57	799	1
5007	f29r	29	6913	3908	29	29	329	1
5008	f29r	29	6949	3904	52	49	855	1
5009	f29r	29	7009	3907	50	67	1041	1
5010	f29r	29	7060	3905	41	30	758	1
5011	f29r	29	7119	3903	48	34	843	2
5012	f29r	29	7178	3908	37	23	387	1
5013	f29r	29	7226	3902	52	51	844	1
5014	f29r	29	7298	3905	31	52	583	1
5015	f29r	29	7345	3903	26	24	358	1
5016	f29r	29	7383	3893	32	35	407	1
5017	f29r	29	7430	3890	23	42	542	1
5018	f29r	29	7482	3897	29	28	445	1
5019	f29r	29	7522	3898	27	30	349	1
5020	f29r	29	7558	3902	32	34	356	1
5021	f29r	29	7602	3897	45	32	853	2
5022	f29r	29	7666	3861	91	162	2695	2
5023	f29r	29	7731	3897	65	40	1227	1
5024	f29r	30	5029	4032	43	42	785	1
5025	f29r	30	5086	4050	42	51	698	1
5026	f29r	30	5142	4044	28	35	422	1
5027	f29r	30	5176	4044	31	39	494	1
5028	f29r	30	5214	4039	31	45	626	1
5029	f29r	30	5264	4013	42	65	914	1
5030	f29r	30	5290	4025	50	71	754	1
5031	f29r	30	5361	4040	38	34	633	1
5032	f29r	30	5401	4043	27	29	421	1
5033	f29r	30	5442	4046	36	23	356	1
5034	f29r	30	5492	4029	47	47	733	1
5035	f29r	30	5555	4043	35	64	838	1
5036	f29r	30	5599	4020	47	67	784	1
5037	f29r	30	5665	4028	21	43	553	1
5038	f29r	30	5712	4035	32	35	608	1
5039	f29r	30	5756	4048	46	23	521	1
5040	f29r	30	5809	4040	38	30	403	1
5041	f29r	30	5861	4036	27	37	531	1
5042	f29r	30	5905	4042	29	26	394	1
5043	f29r	30	5947	4041	46	25	508	1
5044	f29r	30	6006	4013	71	49	851	1
5045	f29r	30	6098	4004	33	55	670	1
5046	f29r	30	6137	4030	32	35	443	1
5047	f29r	30	6187	4034	49	26	621	1
5048	f29r	30	6245	4029	39	34	446	1
5049	f29r	30	6308	4034	31	27	423	1
5050	f29r	30	6350	4032	32	31	376	1
5051	f29r	30	6374	4024	45	50	688	1
5052	f29r	30	6434	4026	55	48	807	1
5053	f29r	30	6493	3993	52	62	971	1
5054	f29r	30	6545	4026	32	39	504	1
5055	f29r	30	6592	4026	51	45	743	1
5056	f29r	30	6653	4008	46	66	882	1
5057	f29r	30	6696	4008	46	50	805	1
5058	f29r	30	6745	4002	65	74	730	1
5059	f29r	30	6819	4019	44	45	697	1
5060	f29r	30	6881	4015	40	34	403	1
5061	f29r	30	6926	3981	51	64	908	1
5062	f29r	30	6988	4017	30	76	780	1
5063	f29r	30	7031	4016	42	50	647	1
5064	f29r	30	7081	4010	30	33	422	1
5065	f29r	30	7123	4014	26	29	463	1
5066	f29r	30	7158	4011	43	28	510	1
5067	f29r	30	7211	4009	31	33	470	1
5068	f29r	30	7258	4003	44	40	863	1
5069	f29r	30	7320	4003	40	38	696	1
5070	f29r	30	7375	4009	27	26	398	1
5071	f29r	30	7400	3999	45	61	621	1
