sid	page	line	x	y	w	h	area	ncomp
4380	f29r	17	6791	2621	32	26	498	1
4381	f29r	17	6836	2620	29	27	444	1
4382	f29r	17	6872	2619	31	29	411	1
4383	f29r	17	6909	2605	50	37	756	1
4384	f29r	17	6969	2614	28	27	489	1
4385	f29r	17	7025	2606	50	39	849	1
4386	f29r	17	7025	2663	46	13	330	1
4387	f29r	17	7072	2618	40	48	564	1
4388	f29r	17	7129	2613	31	38	588	1
4389	f29r	17	7169	2615	25	26	410	1
4390	f29r	17	7203	2611	62	59	857	1
4391	f29r	17	7283	2606	54	54	777	1
4392	f29r	17	7343	2605	33	33	436	1
4393	f29r	17	7386	2610	47	28	416	1
4394	f29r	17	7450	2607	32	24	356	2
4395	f29r	17	7479	2591	51	71	698	1
4396	f29r	17	7551	2606	28	65	609	1
4397	f29r	17	7593	2602	33	28	337	1
4398	f29r	17	7645	2604	33	28	510	1
4399	f29r	17	7686	2600	33	31	390	1
4400	f29r	17	7723	2594	49	40	934	1
4401	f29r	17	7798	2613	15	53	413	1
4402	f29r	18	4952	2773	53	24	441	1
4403	f29r	18	5006	2734	45	50	646	1
4404	f29r	18	5065	2717	39	45	793	1
4405	f29r	18	5114	2699	47	63	943	1
4406	f29r	18	5159	2732	57	48	972	1
4407	f29r	18	5231	2738	42	26	579	1
4408	f29r	18	5280	2739	44	25	518	1
4409	f29r	18	5321	2733	46	37	640	1
4410	f29r	18	5394	2734	37	33	800	1
4411	f29r	18	5443	2738	36	24	470	1
4412	f29r	18	5489	2704	51	61	870	1
4413	f29r	18	5511	2725	55	62	731	2
4414	f29r	18	5588	2735	32	23	428	1
4415	f29r	18	5631	2737	25	58	604	1
4416	f29r	18	5668	2730	33	29	368	1
4417	f29r	18	5704	2736	35	27	375	1
4418	f29r	18	5743	2734	54	45	756	1
4419	f29r	18	5806	2727	26	37	572	1
4420	f29r	18	5854	2724	50	38	820	1
4421	f29r	18	5910	2725	54	49	832	1
4422	f29r	18	5979	2691	74	69	1180	1
4423	f29r	18	6055	2693	119	100	2830	1
4424	f29r	18	6199	2729	34	65	845	1
4425	f29r	18	6244	2722	51	49	880	1
4426	f29r	18	6313	2716	28	46	727	1
4427	f29r	18	6346	2733	39	24	515	1
4428	f29r	18	6401	2729	35	30	447	1
4429	f29r	18	6443	2719	33	43	665	1
4430	f29r	18	6492	2730	34	32	385	1
4431	f29r	18	6517	2717	50	52	842	1
4432	f29r	18	6596	2726	28	39	490	1
4433	f29r	18	6636	2726	42	28	563	1
4434	f29r	18	6680	2706	55	62	804	1
4435	f29r	18	6731	2713	41	46	744	1
4436	f29r	18	6784	2686	53	64	993	1
4437	f29r	18	6814	2709	58	66	649	2
4438	f29r	18	6890	2711	23	43	467	1
4439	f29r	18	6928	2726	41	24	428	1
4440	f29r	18	6983	2724	44	24	587	1
4441	f29r	18	7019	2705	60	60	887	1
4442	f29r	18	7105	2718	29	28	498	1
4443	f29r	18	7141	2719	29	28	477	1
4444	f29r	18	7179	2716	36	32	479	1
4445	f29r	18	7230	2707	41	41	743	1
4446	f29r	18	7284	2716	26	28	434	1
4447	f29r	18	7339	2711	38	36	448	1
4448	f29r	18	7387	2714	47	63	998	1
4449	f29r	18	7450	2709	31	33	426	1
4450	f29r	18	7503	2702	40	37	823	1
4451	f29r	18	7552	2710	35	26	491	1
4452	f29r	18	7590	2694	47	64	724	1
4453	f29r	18	7631	2687	23	10	110	1
4454	f29r	18	7653	2706	46	34	889	2
4455	f29r	18	7717	2694	30	45	665	1
4456	f29r	18	7749	2673	47	63	1146	1
4457	f29r	19	4995	2826	53	52	971	1
4458	f29r	19	5061	2845	48	47	785	1
4459	f29r	19	5113	2835	40	43	777	1
4460	f29r	19	5165	2848	42	50	762	1
4461	f29r	19	5208	2828	48	67	846	1
4462	f29r	19	5269	2848	33	61	773	1
4463	f29r	19	5315	2848	39	26	528	1
4464	f29r	19	5364	2844	48	28	634	1
4465	f29r	19	5401	2840	56	47	868	1
4466	f29r	19	5477	2851	48	29	463	1
4467	f29r	19	5533	2851	28	25	403	1
4468	f29r	19	5568	2846	54	47	854	1
4469	f29r	19	5644	2847	50	32	902	1
4470	f29r	19	5708	2851	47	49	772	1
4471	f29r	19	5752	2851	51	49	696	1
4472	f29r	19	5810	2850	52	60	959	1
4473	f29r	19	5877	2851	37	24	458	1
4474	f29r	19	5925	2850	30	27	371	1
4475	f29r	19	5967	2811	39	62	879	1
4476	f29r	19	6017	2846	32	33	406	1
4477	f29r	19	6059	2848	51	51	720	1
4478	f29r	19	6108	2852	45	49	693	1
4479	f29r	19	6165	2850	44	24	446	1
4480	f29r	19	6203	2838	47	53	536	1
4481	f29r	19	6276	2847	30	31	429	1
4482	f29r	19	6313	2835	42	45	702	1
4483	f29r	19	6366	2837	39	56	651	1
4484	f29r	19	6426	2848	28	58	665	1
4485	f29r	19	6465	2829	48	43	1066	1
4486	f29r	19	6518	2834	56	51	1060	1
4487	f29r	19	6575	2801	59	69	1221	1
4488	f29r	19	6623	2822	64	79	1013	1
4489	f29r	19	6696	2835	46	55	799	1
4490	f29r	19	6759	2831	35	36	492	1
4491	f29r	19	6789	2824	48	64	1014	1
4492	f29r	19	6859	2835	31	29	479	1
4493	f29r	19	6898	2836	24	30	386	1
4494	f29r	19	6934	2837	33	30	308	1
4495	f29r	19	6994	2822	36	42	846	1
4496	f29r	19	7040	2833	37	25	423	1
4497	f29r	19	7089	2818	41	45	719	1
4498	f29r	19	7145	2790	48	68	1015	1
4499	f29r	19	7203	2824	30	40	748	1
4500	f29r	19	7247	2827	27	29	492	1
4501	f29r	19	7286	2827	42	25	554	1
4502	f29r	19	7341	2822	40	32	449	1
4503	f29r	19	7398	2820	91	31	1587	1
4504	f29r	19	7502	2781	37	73	1182	1
4505	f29r	19	7545	2822	37	23	429	1
4506	f29r	19	7595	2819	30	28	386	1
4507	f29r	19	7629	2815	30	29	406	1
4508	f29r	19	7673	2814	33	31	451	1
4509	f29r	19	7726	2809	47	34	1019	1
4510	f29r	19	7795	2863	18	46	541	1
4511	f29r	20	5019	2949	26	30	423	1
4512	f29r	20	5053	2950	28	36	477	1
4513	f29r	20	5084	2952	48	45	788	1
4514	f29r	20	5147	2953	45	49	819	1
4515	f29r	20	5203	2949	40	29	692	1
4516	f29r	20	5245	2946	46	52	826	1
4517	f29r	20	5307	2948	54	49	998	1
4518	f29r	20	5360	2919	55	64	1130	1
4519	f29r	20	5414	2953	39	33	516	1
4520	f29r	20	5470	2950	34	36	689	1
4521	f29r	20	5515	2956	38	26	521	1
4522	f29r	20	5552	2918	58	62	1041	1
4523	f29r	20	5598	2941	59	61	887	1
4524	f29r	20	5650	2957	74	53	1519	1
4525	f29r	20	5739	2948	36	38	494	1
4526	f29r	20	5788	2952	46	27	631	1
4527	f29r	20	5847	2953	33	58	670	1
4528	f29r	20	5890	2952	47	51	827	1
4529	f29r	20	5945	2948	52	51	950	1
4530	f29r	20	6005	2919	55	58	1005	1
4531	f29r	20	6056	2947	57	50	974	1
4532	f29r	20	6134	2947	35	34	406	1
4533	f29r	20	6174	2950	32	29	387	1
4534	f29r	20	6209	2945	50	44	833	1
4535	f29r	20	6283	2947	41	30	815	2
4536	f29r	20	6343	2948	47	51	752	1
4537	f29r	20	6415	2946	32	51	624	1
4538	f29r	20	6462	2946	43	27	575	1
4539	f29r	20	6513	2943	40	34	488	1
4540	f29r	20	6566	2944	48	31	883	1
4541	f29r	20	6625	2948	46	23	534	1
4542	f29r	20	6683	2946	31	29	384	1
4543	f29r	20	6718	2941	57	48	1009	1
4544	f29r	20	6789	2942	37	32	453	1
4545	f29r	20	6809	2945	71	51	724	1
4546	f29r	20	6889	2939	45	52	744	1
4547	f29r	20	6944	2933	37	35	516	1
4548	f29r	20	6997	2936	48	31	512	1
4549	f29r	20	7050	2937	24	27	449	1
4550	f29r	20	7078	2930	56	53	1014	1
4551	f29r	20	7150	2923	23	45	627	1
4552	f29r	20	7184	2931	43	32	677	1
4553	f29r	20	7251	2932	29	64	718	1
4554	f29r	20	7290	2932	47	30	631	1
4555	f29r	20	7353	2929	48	33	911	2
4556	f29r	20	7412	2894	53	62	1025	1
4557	f29r	20	7467	2909	49	56	1112	1
4558	f29r	20	7530	2923	30	33	465	1
4559	f29r	20	7565	2920	29	34	520	1
4560	f29r	20	7627	2922	35	32	599	1
4561	f29r	20	7675	2885	53	72	1498	1
4562	f29r	20	7740	2914	50	37	1030	1
4563	f29r	21	5019	3069	41	38	574	1
4564	f29r	21	5049	3031	65	69	1130	1
4565	f29r	21	5112	3071	29	33	376	1
4566	f29r	21	5147	3076	34	33	424	1
4567	f29r	21	5183	3052	57	67	928	1
4568	f29r	21	5237	3061	42	43	678	1
4569	f29r	21	5302	3028	56	74	1257	1
4570	f29r	21	5354	3062	39	35	517	1
4571	f29r	21	5391	3058	40	49	751	1
4572	f29r	21	5442	3065	57	44	918	1
4573	f29r	21	5512	3073	34	30	377	1
4574	f29r	21	5562	3070	49	32	518	1
4575	f29r	21	5614	3066	58	46	862	1
4576	f29r	21	5678	3068	46	28	612	1
4577	f29r	21	5732	3064	41	29	784	2
4578	f29r	21	5788	3062	50	42	783	1
4579	f29r	21	5855	3064	29	41	560	1
4580	f29r	21	5899	3024	52	59	909	1
4581	f29r	21	5947	3054	44	27	515	1
4582	f29r	21	6020	3056	36	64	893	1
4583	f29r	21	6067	3058	45	47	796	1
4584	f29r	21	6115	3058	55	49	704	1
4585	f29r	21	6181	3040	54	43	952	1
4586	f29r	21	6236	3035	47	78	822	1
4587	f29r	21	6296	3054	29	30	374	1
4588	f29r	21	6334	3059	28	28	349	1
4589	f29r	21	6366	3036	50	59	730	1
4590	f29r	21	6408	3044	44	41	659	1
4591	f29r	21	6467	3052	43	28	606	1
4592	f29r	21	6527	3053	37	25	412	1
4593	f29r	21	6555	3027	66	61	913	1
4594	f29r	21	6645	3053	35	60	733	1
4595	f29r	21	6694	3052	45	49	754	1
4596	f29r	21	6766	3042	51	35	895	1
4597	f29r	21	6826	3037	50	47	792	1
4598	f29r	21	6891	3052	35	29	495	1
4599	f29r	21	6936	3047	27	28	316	1
4600	f29r	21	6974	3042	43	31	687	1
4601	f29r	21	7030	3046	36	31	439	1
4602	f29r	21	7070	3048	46	26	569	1
4603	f29r	21	7124	3046	35	31	412	1
4604	f29r	21	7173	3041	34	36	623	1
4605	f29r	21	7220	3045	38	28	590	1
4606	f29r	21	7279	3005	34	67	1071	1
4607	f29r	21	7326	3040	26	35	428	2
4608	f29r	21	7376	3037	32	36	696	1
4609	f29r	21	7420	3039	52	53	809	1
4610	f29r	21	7475	3002	69	64	979	1
4611	f29r	21	7548	3040	33	63	763	1
4612	f29r	21	7597	3037	46	48	707	1
4613	f29r	21	7657	3032	50	32	1029	1
4614	f29r	21	7722	3024	41	35	666	1
4615	f29r	21	7773	2963	41	95	1545	1
4616	f29r	22	5015	3177	58	59	1091	1
4617	f29r	22	5090	3186	40	26	544	1
4618	f29r	22	5147	3179	27	41	672	1
4619	f29r	22	5193	3187	48	51	823	1
4620	f29r	22	5238	3170	77	80	1251	1
4621	f29r	22	5320	3153	52	65	1081	1
4622	f29r	22	5379	3183	48	32	993	2
4623	f29r	22	5436	3180	31	30	582	1
4624	f29r	22	5476	3181	55	45	855	1
4625	f29r	22	5538	3177	54	50	928	1
4626	f29r	22	5611	3178	47	34	929	2
4627	f29r	22	5670	3174	31	35	525	1
4628	f29r	22	5715	3145	59	64	1192	1
4629	f29r	22	5776	3182	40	30	580	1
4630	f29r	22	5826	3180	30	31	355	1
4631	f29r	22	5859	3144	56	60	1077	1
4632	f29r	22	5919	3179	27	30	425	1
4633	f29r	22	5958	3176	25	24	370	1
4634	f29r	22	5996	3166	58	53	888	1
4635	f29r	22	6062	3171	31	30	386	1
4636	f29r	22	6106	3166	39	35	1012	1
4637	f29r	22	6142	3153	56	74	972	1
4638	f29r	22	6209	3144	51	57	958	1
4639	f29r	22	6263	3174	31	65	810	1
4640	f29r	22	6311	3170	46	55	811	1
4641	f29r	22	6372	3167	31	32	416	1
4642	f29r	22	6411	3171	43	23	432	1
4643	f29r	22	6452	3152	56	65	806	1
4644	f29r	22	6519	3165	37	37	642	1
4645	f29r	22	6567	3168	29	28	438	1
4646	f29r	22	6611	3167	40	29	552	1
4647	f29r	22	6658	3164	39	35	438	1
4648	f29r	22	6708	3161	26	42	655	1
4649	f29r	22	6752	3165	52	51	886	1
4650	f29r	22	6808	3131	73	63	1092	1
4651	f29r	22	6865	3169	36	33	404	1
4652	f29r	22	6892	3158	47	45	761	1
4653	f29r	22	6963	3166	30	51	648	1
4654	f29r	22	7003	3161	43	53	784	1
4655	f29r	22	7062	3154	27	46	669	1
4656	f29r	22	7101	3164	39	28	577	1
4657	f29r	22	7149	3163	36	29	431	1
4658	f29r	22	7198	3151	23	41	591	1
4659	f29r	22	7215	3163	67	59	812	1
4660	f29r	22	7294	3160	47	51	777	1
4661	f29r	22	7358	3157	30	41	546	1
4662	f29r	22	7399	3164	48	22	487	1
4663	f29r	22	7444	3146	52	58	873	1
4664	f29r	22	7513	3159	29	57	616	1
4665	f29r	22	7546	3126	59	58	1026	1
4666	f29r	22	7613	3153	50	31	493	1
4667	f29r	22	7676	3153	41	24	489	1
4668	f29r	22	7725	3149	33	30	403	1
4669	f29r	22	7750	3148	59	43	1061	1
4670	f29r	23	5023	3276	40	47	874	1
4671	f29r	23	5074	3293	21	32	482	1
4672	f29r	23	5105	3295	41	29	655	1
4673	f29r	23	5158	3293	57	54	1042	1
4674	f29r	23	5227	3297	51	49	858	1
4675	f29r	23	5292	3276	88	52	1169	1
4676	f29r	23	5390	3291	56	52	1075	1
4677	f29r	23	5457	3299	26	27	464	1
4678	f29r	23	5476	3271	64	78	1092	1
4679	f29r	23	5526	3285	42	49	736	1
4680	f29r	23	5597	3302	49	31	881	2
4681	f29r	23	5658	3299	47	44	769	1
4682	f29r	23	5722	3292	37	36	518	1
4683	f29r	23	5765	3288	42	47	785	1
4684	f29r	23	5828	3261	122	92	2622	1
4685	f29r	23	5960	3255	90	87	2122	1
4686	f29r	23	6043	3298	30	24	377	1
4687	f29r	23	6083	3297	31	27	350	1
4688	f29r	23	6120	3289	52	35	771	1
4689	f29r	23	6136	3297	75	58	831	1
4690	f29r	23	6237	3291	49	61	877	1
4691	f29r	23	6291	3290	38	35	474	1
4692	f29r	23	6332	3290	57	32	541	1
4693	f29r	23	6390	3253	59	62	997	1
4694	f29r	23	6440	3284	60	52	996	1
4695	f29r	23	6510	3286	45	53	839	1
4696	f29r	23	6582	3284	40	34	494	1
4697	f29r	23	6635	3282	47	58	804	1
4698	f29r	23	6680	3284	65	51	725	1
4699	f29r	23	6758	3283	43	26	609	1
4700	f29r	23	6799	3254	63	78	899	1
4701	f29r	23	6882	3283	33	31	491	1
4702	f29r	23	6929	3278	28	31	380	1
4703	f29r	23	6947	3241	71	65	1139	1
4704	f29r	23	7021	3264	28	49	755	1
4705	f29r	23	7062	3277	44	28	604	1
4706	f29r	23	7119	3276	48	47	856	1
4707	f29r	23	7189	3254	41	49	747	1
4708	f29r	23	7248	3277	35	29	340	1
4709	f29r	23	7287	3255	55	69	817	1
4710	f29r	23	7351	3261	31	47	627	1
4711	f29r	23	7412	3273	31	25	436	1
4712	f29r	23	7452	3268	32	28	333	1
4713	f29r	23	7493	3266	43	32	774	2
4714	f29r	23	7548	3266	34	31	453	1
4715	f29r	23	7581	3240	55	80	1011	1
4716	f29r	23	7638	3260	36	37	511	1
4717	f29r	23	7668	3257	69	60	796	1
4718	f29r	23	7739	3263	40	38	570	1
4719	f29r	23	7798	3211	17	67	479	2
4720	f29r	24	5029	3406	37	66	903	1
4721	f29r	24	5077	3407	46	52	866	1
4722	f29r	24	5131	3393	46	44	1024	1
4723	f29r	24	5189	3396	53	39	889	1
4724	f29r	24	5248	3407	43	25	590	1
4725	f29r	24	5298	3404	59	44	1054	1
4726	f29r	24	5373	3400	45	36	764	1
4727	f29r	24	5430	3408	30	31	513	1
4728	f29r	24	5472	3411	39	25	556	1
4729	f29r	24	5526	3406	55	54	1018	1
4730	f29r	24	5599	3411	53	47	912	1
4731	f29r	24	5676	3406	47	31	555	1
4732	f29r	24	5727	3409	33	26	499	1
4733	f29r	24	5767	3410	44	29	502	1
4734	f29r	24	5815	3372	65	62	1249	1
4735	f29r	24	5881	3410	33	32	405	1
4736	f29r	24	5911	3398	46	44	709	1
4737	f29r	24	5989	3405	30	60	652	1
4738	f29r	24	6027	3397	49	52	825	1
4739	f29r	24	6084	3401	45	29	488	1
4740	f29r	24	6141	3400	44	25	573	1
4741	f29r	24	6189	3398	38	28	361	1
4742	f29r	24	6241	3396	56	56	906	1
4743	f29r	24	6303	3384	54	49	966	1
4744	f29r	24	6383	3387	39	37	538	1
4745	f29r	24	6429	3381	39	46	805	1
4746	f29r	24	6474	3374	36	77	921	1
4747	f29r	24	6526	3371	67	53	1077	1
4748	f29r	24	6611	3384	32	36	529	1
4749	f29r	24	6658	3387	29	33	495	1
4750	f29r	24	6699	3382	49	39	904	1
4751	f29r	24	6757	3375	40	44	687	1
4752	f29r	24	6819	3354	52	70	1303	1
4753	f29r	24	6880	3369	32	54	1052	1
4754	f29r	24	6926	3382	52	50	839	1
4755	f29r	24	6993	3351	138	95	2779	1
4756	f29r	24	7147	3379	49	61	964	1
4757	f29r	24	7218	3382	67	32	1024	1
4758	f29r	24	7312	3380	15	44	288	1
4759	f29r	25	5031	3470	42	75	1202	1
4760	f29r	25	5076	3508	71	29	1170	1
4761	f29r	25	5144	3484	59	57	1098	1
4762	f29r	25	5210	3510	69	32	992	1
4763	f29r	25	5260	3482	77	91	1636	1
4764	f29r	25	5342	3505	37	42	566	1
4765	f29r	25	5388	3512	27	26	431	1
4766	f29r	25	5433	3509	39	45	712	1
4767	f29r	25	5474	3486	58	73	949	1
4768	f29r	25	5539	3508	45	30	805	2
4769	f29r	25	5595	3514	40	21	376	1
4770	f29r	25	5640	3508	55	46	768	1
4771	f29r	25	5703	3473	46	61	900	1
4772	f29r	25	5758	3506	34	29	404	1
4773	f29r	25	5816	3511	32	54	638	1
4774	f29r	25	5864	3495	44	39	849	1
4775	f29r	25	5914	3503	45	29	916	1
4776	f29r	25	5976	3495	26	36	614	1
4777	f29r	25	6026	3497	29	28	417	1
4778	f29r	25	6064	3497	32	31	412	1
4779	f29r	25	6094	3462	55	60	977	1
4780	f29r	25	6122	3499	78	47	1438	1
4781	f29r	25	6219	3492	30	33	645	1
4782	f29r	25	6263	3496	45	26	566	1
4783	f29r	25	6321	3494	47	43	653	1
4784	f29r	25	6372	3472	55	73	899	1
4785	f29r	25	6443	3497	30	27	458	1
4786	f29r	25	6483	3493	31	31	350	1
4787	f29r	25	6529	3495	39	22	443	1
4788	f29r	25	6538	3495	83	53	848	1
4789	f29r	25	6642	3476	26	48	633	1
4790	f29r	25	6682	3486	51	45	837	1
4791	f29r	25	6745	3495	36	26	490	1
4792	f29r	25	6784	3496	44	44	659	1
4793	f29r	25	6843	3493	46	49	660	1
4794	f29r	25	6883	3492	52	55	633	1
4795	f29r	25	6948	3489	48	57	794	1
4796	f29r	25	7005	3472	45	47	544	1
4797	f29r	25	7039	3494	35	31	328	1
4798	f29r	25	7093	3491	39	29	767	1
4799	f29r	25	7148	3491	30	29	352	1
4800	f29r	25	7185	3478	31	42	596	1
4801	f29r	25	7226	3487	38	28	465	1
4802	f29r	25	7271	3490	43	25	460	1
4803	f29r	25	7313	3467	50	59	705	1
4804	f29r	25	7384	3484	28	61	627	1
4805	f29r	25	7430	3482	40	52	662	1
4806	f29r	25	7480	3481	45	53	590	1
4807	f29r	25	7539	3478	27	25	378	1
4808	f29r	25	7582	3478	46	30	428	1
4809	f29r	25	7623	3474	55	50	928	1
4810	f29r	25	7686	3477	25	25	443	1
4811	f29r	25	7715	3465	44	50	848	1
4812	f29r	25	7766	3435	58	118	1804	1
4813	f29r	26	5026	3611	45	34	943	2
4814	f29r	26	5082	3618	28	27	453	1
4815	f29r	26	5122	3616	28	33	405	1
4816	f29r	26	5141	3582	61	62	1034	1
4817	f29r	26	5208	3619	34	54	718	1
4818	f29r	26	5254	3618	43	46	675	1
4819	f29r	26	5309	3621	30	57	675	1
4820	f29r	26	5332	3577	68	64	1279	1
4821	f29r	26	5398	3614	44	30	925	1
4822	f29r	26	5458	3616	32	25	522	1
4823	f29r	26	5462	3614	86	63	1023	1
4824	f29r	26	5538	3615	56	55	1073	1
4825	f29r	26	5607	3616	40	23	387	1
4826	f29r	26	5624	3617	67	52	777	1
4827	f29r	26	5704	3612	30	29	379	1
4828	f29r	26	5741	3609	29	34	430	1
4829	f29r	26	5791	3610	34	32	451	1
4830	f29r	26	5839	3611	44	30	857	2
4831	f29r	26	5895	3571	58	71	1443	1
4832	f29r	26	5957	3611	29	29	367	1
4833	f29r	26	5992	3609	50	45	759	1
4834	f29r	26	6056	3613	40	40	655	1
4835	f29r	26	6117	3617	38	31	408	1
4836	f29r	26	6149	3605	46	45	777	1
4837	f29r	26	6219	3609	31	38	627	1
4838	f29r	26	6264	3608	44	53	757	1
4839	f29r	26	6320	3608	40	26	489	1
4840	f29r	26	6376	3592	51	53	921	1
4841	f29r	26	6445	3568	54	66	1030	1
4842	f29r	26	6496	3606	34	28	358	1
4843	f29r	26	6535	3601	53	44	880	1
4844	f29r	26	6614	3606	50	29	819	2
4845	f29r	26	6676	3608	30	25	379	1
4846	f29r	26	6721	3607	47	24	589	1
4847	f29r	26	6772	3603	36	31	435	1
4848	f29r	26	6820	3602	48	45	708	1
4849	f29r	26	6888	3607	41	27	414	1
4850	f29r	26	6939	3606	41	24	488	1
4851	f29r	26	6991	3602	34	30	345	1
4852	f29r	26	7036	3600	53	37	741	1
4853	f29r	26	7113	3566	41	66	1243	1
4854	f29r	26	7165	3596	49	57	812	1
4855	f29r	26	7213	3574	49	78	981	1
4856	f29r	26	7270	3597	39	26	469	1
4857	f29r	26	7326	3592	60	46	918	1
4858	f29r	26	7416	3594	29	26	442	1
4859	f29r	26	7452	3592	27	31	370	1
4860	f29r	26	7486	3566	46	56	577	1
4861	f29r	26	7533	3583	30	36	578	1
4862	f29r	26	7575	3595	35	24	365	1
4863	f29r	26	7621	3580	45	46	816	1
4864	f29r	26	7684	3593	46	46	743	1
4865	f29r	26	7735	3580	45	41	867	1
4866	f29r	26	7806	3597	8	25	79	2
4867	f29r	27	5023	3715	41	29	693	1
4868	f29r	27	5055	3698	52	72	827	1
4869	f29r	27	5113	3717	30	34	415	1
4870	f29r	27	5167	3721	23	29	411	1
4871	f29r	27	5198	3722	32	29	496	1
4872	f29r	27	5238	3723	30	29	371	1
4873	f29r	27	5278	3724	41	25	472	1
4874	f29r	27	5333	3718	31	29	603	1
4875	f29r	27	5395	3724	26	31	440	1
4876	f29r	27	5436	3726	37	25	456	1
4877	f29r	27	5469	3706	61	67	900	1
4878	f29r	27	5536	3712	38	44	882	1
4879	f29r	27	5593	3722	41	44	514	1
4880	f29r	27	5633	3719	11	17	118	1
4881	f29r	27	5651	3701	41	60	769	1
4882	f29r	27	5708	3721	31	58	659	1
4883	f29r	27	5757	3719	29	29	296	1
4884	f29r	27	5790	3699	51	65	763	1
4885	f29r	27	5855	3713	47	32	877	2
4886	f29r	27	5913	3720	33	23	388	1
4887	f29r	27	5960	3713	54	49	847	1
4888	f29r	27	6006	3684	56	61	938	1
4889	f29r	27	6066	3717	34	34	401	1
4890	f29r	27	6080	3764	29	10	176	1
4891	f29r	27	6110	3717	45	52	531	1
4892	f29r	27	6163	3711	29	31	332	1
4893	f29r	27	6199	3713	30	29	578	1
4894	f29r	27	6265	3708	32	32	391	1
4895	f29r	27	6311	3709	47	49	697	1
4896	f29r	27	6368	3704	25	36	433	1
4897	f29r	27	6413	3703	26	34	618	1
4898	f29r	27	6446	3709	32	41	403	1
4899	f29r	27	6494	3704	44	57	687	1
4900	f29r	27	6557	3704	36	27	539	1
4901	f29r	27	6574	3706	66	49	604	1
4902	f29r	27	6663	3699	41	29	636	1
4903	f29r	27	6716	3700	34	30	445	1
4904	f29r	27	6748	3744	30	15	266	1
4905	f29r	27	6756	3654	52	70	966	1
4906	f29r	27	6779	3743	20	11	84	1
4907	f29r	27	6800	3693	53	54	1053	1
4908	f29r	27	6861	3704	27	22	340	1
4909	f29r	27	6906	3700	30	60	669	1
4910	f29r	27	6947	3700	45	51	720	1
4911	f29r	27	6992	3700	51	50	623	1
4912	f29r	27	7059	3692	45	37	914	1
4913	f29r	27	7122	3667	37	61	1087	1
4914	f29r	27	7171	3695	47	48	773	1
4915	f29r	27	7237	3698	21	23	330	1
4916	f29r	27	7252	3676	54	74	751	1
4917	f29r	27	7308	3699	44	30	683	1
4918	f29r	27	7364	3703	36	30	332	1
4919	f29r	27	7435	3699	30	65	657	1
4920	f29r	27	7471	3696	32	29	359	1
4921	f29r	27	7514	3663	61	63	843	1
4922	f29r	27	7575	3701	65	28	849	1
4923	f29r	27	7663	3698	38	32	468	1
4924	f29r	27	7707	3695	37	35	473	1
4925	f29r	27	7743	3687	43	46	756	1
4926	f29r	28	5024	3809	26	50	687	1
4927	f29r	28	5067	3828	26	29	444	1
4928	f29r	28	5091	3807	56	73	870	1
4929	f29r	28	5150	3821	24	44	580	1
4930	f29r	28	5175	3825	59	66	1214	1
4931	f29r	28	5253	3833	43	46	682	1
4932	f29r	28	5314	3831	41	33	844	1
4933	f29r	28	5363	3803	50	57	838	1
4934	f29r	28	5425	3834	39	30	597	1
4935	f29r	28	5480	3832	27	27	442	1
4936	f29r	28	5522	3831	38	28	552	1
4937	f29r	28	5571	3830	54	55	926	1
4938	f29r	28	5627	3789	63	72	1167	1
4939	f29r	28	5687	3834	39	26	494	1
4940	f29r	28	5735	3832	37	30	451	1
4941	f29r	28	5781	3825	50	42	1011	1
4942	f29r	28	5793	3880	30	10	209	1
4943	f29r	28	5824	3836	52	48	673	1
4944	f29r	28	5871	3809	70	78	973	1
4945	f29r	28	5953	3831	45	48	791	1
4946	f29r	28	6009	3821	40	38	509	1
4947	f29r	28	6051	3818	42	47	684	1
4948	f29r	28	6112	3827	46	29	446	1
4949	f29r	28	6166	3814	47	40	866	1
4950	f29r	28	6233	3815	38	39	770	1
4951	f29r	28	6287	3821	44	27	568	1
4952	f29r	28	6343	3820	74	51	783	1
4953	f29r	28	6344	3816	33	31	664	1
4954	f29r	28	6440	3811	44	58	850	1
4955	f29r	28	6513	3812	31	58	710	1
4956	f29r	28	6544	3776	62	61	1151	1
4957	f29r	28	6606	3812	48	30	491	1
4958	f29r	28	6613	3814	73	55	761	1
4959	f29r	28	6698	3808	29	35	427	1
4960	f29r	28	6734	3804	31	37	497	1
4961	f29r	28	6785	3812	35	33	391	2
4962	f29r	28	6825	3805	25	42	575	1
4963	f29r	28	6868	3813	27	28	441	1
4964	f29r	28	6905	3811	30	32	411	1
4965	f29r	28	6919	3776	66	61	1002	1
4966	f29r	28	6995	3809	48	29	491	1
4967	f29r	28	7037	3805	33	30	389	1
4968	f29r	28	7081	3806	29	33	416	1
4969	f29r	28	7116	3803	47	44	804	1
4970	f29r	28	7188	3803	29	28	562	1
4971	f29r	28	7232	3803	47	30	439	1
4972	f29r	28	7285	3806	30	23	359	1
4973	f29r	28	7327	3798	52	49	939	1
4974	f29r	28	7389	3801	32	31	399	1
4975	f29r	28	7433	3801	38	48	697	1
4976	f29r	28	7477	3778	52	79	902	1
4977	f29r	28	7536	3796	45	35	781	1
4978	f29r	28	7595	3795	55	43	822	1
4979	f29r	28	7670	3792	48	35	881	1
4980	f29r	28	7695	3795	75	55	855	1
4981	f29r	28	7798	3841	14	30	244	1
4982	f29r	29	4967	3917	104	94	1265	1
4983	f29r	29	5082	3943	44	48	776	1
