id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page	ours_hit	bourdeau_hit	aymeloglu_hit	held_by
970	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Sept15	1676 -	spanish	Spanish	6	4		ronquillo1676[read in part]		bourdeau:ronquillo1676
969	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Sept8	1676 -	spanish	Spanish	4	4		ronquillo1676[read in part]		bourdeau:ronquillo1676
968	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Oct6	1676 -	spanish	Spanish	4	4		ronquillo1676[read in part]		bourdeau:ronquillo1676
967	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Dec8	1676 -	spanish	Spanish	6	4		ronquillo1676[read in part]		bourdeau:ronquillo1676
966	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Aug21	1676 -	spanish	Spanish	4	4		ronquillo1676[read in part]		bourdeau:ronquillo1676
932	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0251-0252)	1645 -		English	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
929	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0247)	1646 -		English	1	4	charles-rupert-1645;queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:charles-rupert-1645
928	Partially decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0245-0246)	1645 -		English	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
925	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0238-0240)	1646 -		French	3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
924	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0235-0236)	1646 -		English	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
923	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0233-0234)	1645 -		English	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
912	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 312-314.	Budapest	NAH_G15_CAPS_C_FASC_39_312	1704 - 1708		French	3	4		rakoczi1704[read];rakoczi1707[read in part]		bourdeau:rakoczi1704
852	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 115-117.	Budapest	NAH_G15_CAPS_C_FASC_39_115	1704 - 1708	French	French	3	4		rakoczi1704[read];rakoczi1707[read in part]		bourdeau:rakoczi1704
805	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 33. 34-37.	Budapest	NAH_G15_CAPS_C_FASC_33_34	1706 -	Hungarian	Hungarian	4	4		papai1706[read in part]		bourdeau:papai1706
796	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 36. 18-21.	Budapest	NAH_G15_CAPS_C_FASC_36_18	1706 - 1706	Hungarian	Hungarian	4	4		papai1706[read in part]		bourdeau:papai1706
793	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 36. 5-8.	Budapest	NAH_G15_CAPS_C_FASC_36_5	1706 - 1706	Hungarian	Hungarian	4	4		papai1706[read in part]		bourdeau:papai1706
790	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0230-0232)	1645 -		English	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
789	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0223-0228)	1645 -		English	5	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
788	Partially decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0218-0221)	1645 -		French	3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
787	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0216-0217)	1645 -		French	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
785	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0213-0215)	1645 -		English	3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
752	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0207-0210)	1645 - 1645		French	4	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	catalogue/decode-ranked.md	ours:queue
722	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0193-0195)	1625 - 1625	English	probably Italian	3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
721	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0190-0192)	1558 - 1714	English		3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
704	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0186-0187)	1558 - 1714		Italian	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
703	Partially decrypted	Cipher	Kew ,The National Archives, Syate Papers inv. nr. 106, box 10	Kew	TNA_SP106/10_UND_(0184-0185)	-	Enlgish	Italian	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
702	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0181-0182)	-	Italian	Italian	2	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
664	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0167-0169)	1558 - 1625	Italian	Italian	3	4	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
663	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0020)	-			1	5	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
662	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0008)	1600 - 1699	English	English	1	5	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
660	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0139-0140)	1558 - 1625	Italian	Italian	2	5	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]	CATALOGUE.md	ours:queue
658	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0125)	-			1	5	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
657	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0128-0138)	1558 - 1625	English, Italian	Italian, Spanish, French	9	5	queue;whitworth-1707	goring1645[already solved];hm1645[already solved];rupert1645[read];sp106box10[read in part];sp106r927[read in part]		ours:queue
597	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 7.	Kew	TNA_SP106/7_Anne_(0091-0092)	1702 - 1837	English	French	2	5	whitworth-1707	eichel1758[not a cipher];sp106r597[read]		ours:whitworth-1707
483	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, P237 Festetics 10. d. 2. 42-44.	Budapest	NAH_P237_FEST_10_D_2_42	1711 -	Latin	Latin	6	5		rakoczi1704[read]		bourdeau:rakoczi1704
473	Partially decrypted	Cipher	Budapest ,Ráday Archives, C64-4d2-10. 92-95.	Budapest	RAD_ARCH_Rakoczi_C64_4d2_10_92	1705 - 1706	Hungarian	Hungarian	4	5		vetesi1705[already solved]		bourdeau:vetesi1705
366	Partially decrypted	Cipher	Budapest ,Military History Archive, 1548/3.	Budapest	MILITARIA_ARCH_1548_3	1548 -	Latin	Latin	8	5		malvezzi1548[read in part]		bourdeau:malvezzi1548
225	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-11	1628 -		Italian	2	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
224	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-10	1628 -		Italian	1	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
223	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-9	1628 -		Italian	2	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
222	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-8	1628 -		Italian	4	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
221	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-7	1628 - 1628		Italian	1	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
220	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-6	1628 -		Italian	4	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
218	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-4	1628 -		Italian	1	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
217	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-3	1628 -		Italian	3	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
216	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-2	1628 - 1628		Italian	1	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
215	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-1	1628 -		Italian	4	5	pallotto-1628;queue	pallotto1629[already solved]	catalogue/decode-ranked.md	ours:pallotto-1628
201	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-8	1757 - 1761		Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
200	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-7	1757 - 1761		Italian	2	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
199	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-6	1757 - 1761	Italian	Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
198	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-5	1757 - 1761	Italian	Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
197	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-4	1757 - 1761	Italian	Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
196	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-3	1757 - 1761		Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
195	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-2	1757 - 1761		Italian	1	5		acciaiuoli1757[read]	catalogue/decode-ranked.md	bourdeau:acciaiuoli1757
194	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-5	1579 - 1581	Italian	Italian	2	5		sauli1579[read]	catalogue/decode-ranked.md	bourdeau:sauli1579
193	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-4	1579 - 1581	Italian	Italian	3	5		sauli1579[read]	catalogue/decode-ranked.md	bourdeau:sauli1579
192	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-3	1579 - 1581	Italian	Italian	6	5		sauli1579[read]	catalogue/decode-ranked.md	bourdeau:sauli1579
191	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-2	1579 - 1581	Italian	Italian	6	5		sauli1579[read]	catalogue/decode-ranked.md	bourdeau:sauli1579
190	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-1	1579 - 1581	Italian, Spanish	Italian	5	5		sauli1579[read]	catalogue/decode-ranked.md	bourdeau:sauli1579
188	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-11	1736 - 1736		Italian	4	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
187	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-10	1736 - 1736		Italian	4	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
186	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-9	1736 - 1736		Italian	2	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
185	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-8	1736 - 1736		Italian	1	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
184	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-7	1736 - 1736		Italian	2	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
183	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-6	1736 - 1736		Italian	2	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
182	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-5	1736 - 1736		Italian	1	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
181	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-4	1736 - 1736		Italian	2	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
180	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-3	1736 - 1736		Italian	1	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
179	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-2	1736 - 1736		Italian	2	5		lucini1767[read];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
177	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-24	1718 - 1720		Italian	1	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
176	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-23	1717 - 1717		Italian	4	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
175	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-22	1718 - 1720		Italian	1	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
174	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-21	1717 - 1717		Italian	1	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
173	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-20	1718 - 1720		Italian	2	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]		bourdeau:lucini1767
172	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-19	1717 - 1717		Italian	3	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
171	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-18	1718 - 1720		Italian	3	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
170	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-17	1718 - 1720		Italian	6	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
169	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-16	1718 - 1720		Italian	2	5		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
168	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-15	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
167	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-14	1718 - 1720		Italian	21	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
166	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-13	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
165	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-12	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
164	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-11	1718 - 1720		Italian	1	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
163	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-10	1718 - 1720		Italian	6	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
162	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-9	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
161	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-8	1718 - 1720		Italian	2	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
160	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-7	1718 - 1720		Italian	1	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
159	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-6	1718 - 1720		Italian	1	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
158	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-5	1718 - 1720		Italian	8	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
157	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-4	1718 - 1720		Italian	1	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
156	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-3	1718 - 1720		Italian	9	6		lucini1767[read];nunzio1718[already solved];nunzio1736[already solved];ormanetto1576[not read];vatican5[already solved]	catalogue/decode-ranked.md	bourdeau:lucini1767
