id	status	record_type	holder_raw	city	shelfmark_code	date_range	cleartext_lang	plaintext_lang	number_of_pages	source_page
1119	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/13, 9, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_13_9	1486 -	Italian	Italian?	3	3
1118	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 27, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_27	1483 -	Italian	Italian?	1	3
1116	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 25, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_25	1483 -	Italian	Italian?	1	3
1115	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 24a, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_24a	1483 -	Italian	Italian?	2	3
1114	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 21, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_21	1483 -	Italian	Italian?	4	3
1113	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 20a, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_20a	1483 -	Italian	Italian?	2	3
1112	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 20, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_20	1483 -	Italian	Italian?	3	3
1109	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 13, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_13	1483 -	Italian	Italian?	3	3
1108	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 9a, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_9a	1483 -	Italian	Italian?	2	3
1107	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/10, 4, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_10_4	1483 -	Italian	Italian?	2	3
1106	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/9, 26, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_9_26	1482 -	Italian	Italian?	3	3
1103	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/9, 11, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_9_11	1482 -	Italian	Italian?	3	3
1102	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/9, 8, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_9_8	1482 -	Italian	Italian?	3	3
1101	Partially decrypted	Cipher	Modena ,State Archives of Modena, Ambasciatori b. 1/9, 7, Envoy reports, Ferrara	Modena	SAMo_Amb_b_1_9_7	1482 -	Italian	Italian?	3	3
1098	Partially decrypted	Cipher	Milano ,State Archives of Milano, Sf. 642/1, 4, Milan correspondence	Milano	SAMi_Sf_642_1_4	1490 -	Italian	Italian?	2	3
1097	Partially decrypted	Cipher	Modena ,State Archives of Modena, Amb. Ung. b. 2/22, 9, Envoy reports, Ferrara	Modena	SAMo_Amb_Ung_b_2_22_9	1493 -	Italian		1	3
1096	Partially decrypted	Cipher	Modena ,State Archives of Modena, Amb. Ung. b. 2/22, 6, Envoy reports, Ferrara	Modena	SAMo_Amb_Ung_b_2_22_6	1493 -	Italian	Italian?	1	3
1095	Partially decrypted	Cipher	Modena ,State Archives of Modena, Amb. Ung. b. 2/22, 5, Envoy reports, Ferrara	Modena	SAMo_Amb_Ung_b_2_22_5	1493 -	Italian		1	3
1084	Partially decrypted	Cipher	Milano ,State Archives of Milano, Sf. 642/5, 3, Milan correspondence	Milano	SAMi_Sf_642_5_3	1490 -	Italian	Italian?	1	3
1057	Partially decrypted	Cipher	The Hague ,Koninklijk Huisarchief (KHA), Prins Willem V, inv.nr. 205.	The Hague	KHA_A31_PWV_inr205_A.W._Van_Reede_to_Willem_V_1792-02-04	1792 -	French	French	1	3
1015	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Nunez_to_Fuenmayor_1674Dec26	1677 -	spanish	Spanish	3	3
1014	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Nunez_to_Fuenmayor_1674Dec19	1674 -	spanish	Spanish	3	3
1013	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Nunez_to_Fuenmayor_1674Dec15	1674 -	spanish	Spanish	4	3
1012	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Nunez_to_Fuenmayor_1674Dec05	1674 -	spanish	Spanish	5	3
1011	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Sep18	1677 -	spanish	Spanish	4	3
1010	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Sep04	1677 -	spanish	Spanish	2	3
1009	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Sep25	1677 -	spanish	Spanish	2	3
1008	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Oct16	1677 -	spanish	Spanish	1	3
1007	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Oct09	1677 -	spanish	Spanish	3	3
1006	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Oct02	1677 -	spanish	Spanish	3	3
1003	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Dec11	1677 -	spanish	Spanish	4	3
1002	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Carpio_to_Fuenmayor_1677Dec04	1677 -	spanish	Spanish	4	3
1001	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677Feb06	1677 -	spanish	Spanish	6	3
995	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Jan26	1678 -	spanish	Spanish	5	4
994	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1678Feb15	1678 -	S	Spanish	5	4
993	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Dec28	1677 -	spanish	Spanish	3	4
991	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Sep05	1677 -	Spanish	Spanish	2	4
990	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Oct19	1677 -	spanish	Spanish	2	4
989	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Oct21	1677 -	spanish	Spanish	3	4
988	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Jun29	1677 -	spanish	Spanish	6	4
987	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Jul28	1677 -	spanish	Spanish	4	4
986	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Aug29	1677 -	spanish	Spanish	4	4
985	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Doria_to_Fuenmayor_1677Aug03	1577 -	spanish	Spanish	3	4
983	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677May22	1677 -	spanish	Spanish	8	4
981	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677Mar4	1677 -	spanish	Spanish	7	4
980	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677Jan27	1677 -	spanish	Spanish	7	4
979	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677Jan9	1677 -	spanish	Spanish	7	4
978	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677Feb20	1677 -	spanish	Spanish	7	4
977	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677April17	1677 -	spanish	Spanish	5	4
976	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1677April10	1677 -	spanish	Spanish	4	4
975	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1676Dec28	1676 -	spanish	Spanish	8	4
974	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Ronquillo_to_Fuenmayor_1676Dec21	1676 -	spanish	Spanish	4	4
973	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1677Mar2	1677 -	spanish	Spanish	3	4
972	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1677Jan26	1677 -	spanish	Spanish	6	4
971	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1677Jan1	1677 -	spanish	Spanish	6	4
970	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Sept15	1676 -	spanish	Spanish	6	4
969	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Sept8	1676 -	spanish	Spanish	4	4
968	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Oct6	1676 -	spanish	Spanish	4	4
967	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Dec8	1676 -	spanish	Spanish	6	4
966	Partially decrypted	Cipher	Brussels ,Algemeen Rijksarchief, Secretairerie d&lsquot;Etat et de Guerre, inv.nr. 2559	Brussels	ARA_Brus_SEG_inr.2559_Salinas_to_Fuenmayor_1676Aug21	1676 -	spanish	Spanish	4	4
932	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0251-0252)	1645 -		English	2	4
929	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0247)	1646 -		English	1	4
928	Partially decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0245-0246)	1645 -		English	2	4
925	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0238-0240)	1646 -		French	3	4
924	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0235-0236)	1646 -		English	2	4
923	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0233-0234)	1645 -		English	2	4
912	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 312-314.	Budapest	NAH_G15_CAPS_C_FASC_39_312	1704 - 1708		French	3	4
852	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 39. 115-117.	Budapest	NAH_G15_CAPS_C_FASC_39_115	1704 - 1708	French	French	3	4
805	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 33. 34-37.	Budapest	NAH_G15_CAPS_C_FASC_33_34	1706 -	Hungarian	Hungarian	4	4
796	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 36. 18-21.	Budapest	NAH_G15_CAPS_C_FASC_36_18	1706 - 1706	Hungarian	Hungarian	4	4
793	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, G15 Caps. C. Fasc. 36. 5-8.	Budapest	NAH_G15_CAPS_C_FASC_36_5	1706 - 1706	Hungarian	Hungarian	4	4
790	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0230-0232)	1645 -		English	2	4
789	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0223-0228)	1645 -		English	5	4
788	Partially decrypted	Cipher	Kew ,The National Archives	Kew	TNA_SP106/10_UND_(0218-0221)	1645 -		French	3	4
787	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0216-0217)	1645 -		French	2	4
785	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0213-0215)	1645 -		English	3	4
752	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0207-0210)	1645 - 1645		French	4	4
722	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0193-0195)	1625 - 1625	English	probably Italian	3	4
721	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0190-0192)	1558 - 1714	English		3	4
704	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0186-0187)	1558 - 1714		Italian	2	4
703	Partially decrypted	Cipher	Kew ,The National Archives, Syate Papers inv. nr. 106, box 10	Kew	TNA_SP106/10_UND_(0184-0185)	-	Enlgish	Italian	2	4
702	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0181-0182)	-	Italian	Italian	2	4
664	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0167-0169)	1558 - 1625	Italian	Italian	3	4
663	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0020)	-			1	5
662	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0008)	1600 - 1699	English	English	1	5
660	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0139-0140)	1558 - 1625	Italian	Italian	2	5
658	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0125)	-			1	5
657	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 10.	Kew	TNA_SP106/10_UND_(0128-0138)	1558 - 1625	English, Italian	Italian, Spanish, French	9	5
597	Partially decrypted	Cipher	Kew ,The National Archives, State Papers, inv.nr. 106 box 7.	Kew	TNA_SP106/7_Anne_(0091-0092)	1702 - 1837	English	French	2	5
483	Partially decrypted	Cipher	Budapest ,National Archives of Hungary, P237 Festetics 10. d. 2. 42-44.	Budapest	NAH_P237_FEST_10_D_2_42	1711 -	Latin	Latin	6	5
473	Partially decrypted	Cipher	Budapest ,Ráday Archives, C64-4d2-10. 92-95.	Budapest	RAD_ARCH_Rakoczi_C64_4d2_10_92	1705 - 1706	Hungarian	Hungarian	4	5
366	Partially decrypted	Cipher	Budapest ,Military History Archive, 1548/3.	Budapest	MILITARIA_ARCH_1548_3	1548 -	Latin	Latin	8	5
225	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-11	1628 -		Italian	2	5
224	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-10	1628 -		Italian	1	5
223	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-9	1628 -		Italian	2	5
222	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-8	1628 -		Italian	4	5
221	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-7	1628 - 1628		Italian	1	5
220	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-6	1628 -		Italian	4	5
218	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-4	1628 -		Italian	1	5
217	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-3	1628 -		Italian	3	5
216	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-2	1628 - 1628		Italian	1	5
215	Partially decrypted	Cipher	Vatican City ,Bibliotheca Apostolica Vaticana, Barb.lat 6956	Vatican City	BAV_Barb.lat_6956-1	1628 -		Italian	4	5
201	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-8	1757 - 1761		Italian	1	5
200	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-7	1757 - 1761		Italian	2	5
199	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-6	1757 - 1761	Italian	Italian	1	5
198	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-5	1757 - 1761	Italian	Italian	1	5
197	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-4	1757 - 1761	Italian	Italian	1	5
196	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-3	1757 - 1761		Italian	1	5
195	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 117	Vatican City	ASV_i1025_SdS_Portugal_117-2	1757 - 1761		Italian	1	5
194	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-5	1579 - 1581	Italian	Italian	2	5
193	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-4	1579 - 1581	Italian	Italian	3	5
192	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-3	1579 - 1581	Italian	Italian	6	5
191	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-2	1579 - 1581	Italian	Italian	6	5
190	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 8	Vatican City	ASV_i1025_SdS_Portugal_8-1	1579 - 1581	Italian, Spanish	Italian	5	5
188	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-11	1736 - 1736		Italian	4	5
187	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-10	1736 - 1736		Italian	4	5
186	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-9	1736 - 1736		Italian	2	5
185	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-8	1736 - 1736		Italian	1	5
184	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-7	1736 - 1736		Italian	2	5
183	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-6	1736 - 1736		Italian	2	5
182	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-5	1736 - 1736		Italian	1	5
181	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-4	1736 - 1736		Italian	2	5
180	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-3	1736 - 1736		Italian	1	5
179	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 423	Vatican City	ASV_i1025_SdS_Spain_423-2	1736 - 1736		Italian	2	5
177	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-24	1718 - 1720		Italian	1	5
176	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-23	1717 - 1717		Italian	4	5
175	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-22	1718 - 1720		Italian	1	5
174	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-21	1717 - 1717		Italian	1	5
173	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-20	1718 - 1720		Italian	2	5
172	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364C	Vatican City	ASV_i1025_SdS_Spain_364D-19	1717 - 1717		Italian	3	5
171	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-18	1718 - 1720		Italian	3	5
170	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-17	1718 - 1720		Italian	6	5
169	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-16	1718 - 1720		Italian	2	5
168	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-15	1718 - 1720		Italian	2	6
167	Partially decrypted	Cipher	Vatican City ,Vatican Secret Archive, i. 1025, Segretario di Stato, doss. 364D	Vatican City	ASV_i1025_SdS_Spain_364D-14	1718 - 1720		Italian	21	6
