briefnr	page	line	idx	token
4611	p2	L18	1	117
4611	p2	L18	2	63
4611	p2	L18	3	111
4611	p2	L18	4	36
4611	p2	L18	5	81
4611	p2	L18	6	101
4611	p2	L18	7	112
4611	p2	L18	8	111
4611	p2	L18	9	61
4611	p2	L18	10	=Gue?
4611	p2	L18	11	94
4611	p2	L18	12	24
4611	p2	L18	13	64
4611	p2	L18	14	4
4611	p2	L18	15	79
4611	p2	L18	16	82
4611	p2	L18	17	122
4611	p2	L18	18	143
4611	p2	L19	1	12
4611	p2	L19	2	62
4611	p2	L19	3	22
4611	p2	L19	4	=Ji?
4611	p2	L19	5	10
4611	p2	L19	6	57
4611	p2	L19	7	126
4611	p2	L19	8	65
4611	p2	L19	9	40
4611	p2	L19	10	311
4611	p2	L19	11	84
4611	p2	L19	12	34
4611	p2	L19	13	150
4611	p2	L20	1	101
4611	p2	L20	2	2
4611	p2	L20	3	241
4611	p2	L20	4	300?
4611	p2	L20	5	=especes?
4611	p2	L20	6	=sont?
4611	p2	L20	7	=envoyer?
4611	p2	L20	8	=avec?
4611	p2	L20	9	150
4611	p2	L20	10	200
4611	p2	L20	11	81
4611	p2	L20	12	111
4611	p2	L21	1	57
4611	p2	L21	2	126
4611	p2	L21	3	=entre?
4611	p2	L21	4	=fr?
4611	p2	L21	5	8
4611	p2	L21	6	2
4611	p2	L21	7	26
4611	p2	L21	8	100
4611	p2	L21	9	7
4611	p2	L21	10	116
4611	p2	L21	11	120
4611	p2	L21	12	82
4611	p2	L21	13	27
4611	p2	L21	14	142
4611	p2	L21	15	128
4611	p2	L21	16	71
4611	p2	L21	17	99
4611	p2	L21	18	8
4611	p2	L21	19	102
4611	p2	L21	20	28
4611	p2	L21	21	107
4611	p2	L22	1	119
4611	p2	L22	2	35
4611	p2	L22	3	3
4611	p2	L22	4	77
4611	p2	L22	5	86
4611	p2	L22	6	117
4611	p2	L22	7	=y?
4611	p2	L22	8	=a?
4611	p2	L22	9	67
4611	p2	L22	10	83
4611	p2	L22	11	61?
4611	p2	L22	12	36
4611	p2	L22	13	72
4611	p2	L22	14	9
4611	p2	L22	15	35
4611	p2	L22	16	17
4611	p2	L22	17	139
4611	p2	L22	18	148
4611	p2	L22	19	76
4611	p2	L22	20	84
4611	p2	L22	21	74
4611	p2	L22	22	10
4611	p2	L22	23	117
4611	p2	L23	1	=douz?
4611	p2	L23	2	=inscripuz?
4611	p2	L23	3	=de?
4611	p2	L23	4	=aray?
4611	p2	L23	5	71
4611	p2	L23	6	5
4611	p2	L23	7	35
4611	p2	L23	8	35
4611	p2	L23	9	140
4611	p2	L23	10	71
4611	p2	L23	11	54?
4611	p2	L24	1	12
4611	p2	L24	2	60
4611	p2	L24	3	39
4611	p2	L24	4	23
4611	p2	L24	5	25
4611	p2	L24	6	62
4611	p2	L24	7	51
4611	p2	L24	8	149
4611	p2	L24	9	=maya?
4611	p2	L24	10	=secroy?
4611	p2	L24	11	=guils?
4611	p2	L24	12	=est?
4611	p2	L24	13	61
4611	p2	L24	14	14
4611	p2	L24	15	24
4611	p2	L24	16	74
4611	p2	L25	1	=quanta
4611	p2	L25	2	97
4611	p2	L25	3	82
4611	p2	L25	4	6
4611	p2	L25	5	21
4611	p2	L25	6	92
4611	p2	L25	7	82
4611	p2	L25	8	29
4611	p2	L25	9	150
4611	p2	L26	1	38
4611	p2	L26	2	51
4611	p2	L26	3	82
4611	p2	L26	4	116
4611	p2	L26	5	15
4611	p2	L26	6	81
4611	p2	L26	7	27
4611	p2	L26	8	75
4611	p2	L26	9	98
4611	p2	L26	10	81
4611	p2	L26	11	128
4611	p2	L26	12	64
4611	p2	L26	13	104
4611	p2	L26	14	114
4611	p2	L26	15	111
4611	p2	L26	16	83
4611	p2	L26	17	36
4611	p2	L26	18	24
4611	p2	L26	19	30
4611	p2	L27	1	=avoir?
4611	p2	L27	2	85
4611	p2	L27	3	39
4611	p2	L27	4	61
4611	p2	L27	5	8
4611	p2	L27	6	31
4611	p2	L27	7	114
4611	p2	L27	8	100
4611	p2	L27	9	34
4611	p2	L27	10	38
4611	p2	L27	11	84
4611	p2	L27	12	24
4611	p2	L27	13	124
4611	p2	L27	14	149
4611	p2	L27	15	=ce?
4611	p2	L27	16	81
4611	p2	L27	17	21
4611	p2	L27	18	21
4611	p2	L27	19	32
4611	p2	L27	20	150
4611	p2	L28	1	26
4611	p2	L28	2	6
4611	p2	L28	3	104
4611	p2	L28	4	84
4611	p2	L28	5	14
4611	p2	L28	6	64
4611	p2	L28	7	30
4611	p2	L28	8	80
4611	p2	L28	9	22
4611	p2	L28	10	17
4611	p2	L28	11	37
4611	p2	L28	12	83
4611	p2	L28	13	63
4611	p2	L28	14	39
4611	p2	L28	15	148
4611	p2	L28	16	=loqui?
4611	p2	L28	17	=suivant?
4611	p2	L28	18	=quil?
4611	p2	L28	19	1
4611	p2	L28	20	84
4611	p2	L29	1	83
4611	p2	L29	2	3
4611	p2	L29	3	33
4611	p2	L29	4	84
4611	p2	L29	5	147
4611	p2	L29	6	85
4611	p2	L29	7	5
4611	p2	L29	8	111
4611	p2	L29	9	=faisant?
4611	p2	L29	10	=tousiours?
4611	p2	L29	11	=semblant?
4611	p2	L29	12	=avoir?
4611	p2	L30	1	63
4611	p2	L30	2	76
4611	p2	L30	3	101
4611	p2	L30	4	112
4611	p2	L30	5	51
4611	p2	L30	6	140
4611	p2	L30	7	121
4611	p2	L30	8	26
4611	p2	L30	9	72
4611	p2	L30	10	62
4611	p2	L30	11	37
4611	p2	L30	12	82
4611	p2	L30	13	2
4611	p2	L30	14	32
4611	p2	L31	1	142
4611	p2	L31	2	123
4611	p2	L31	3	84
4611	p2	L31	4	34
4611	p2	L31	5	77
4611	p2	L31	6	86
4611	p2	L31	7	27
4611	p2	L31	8	24
4611	p2	L31	9	74
4611	p2	L31	10	26
4611	p2	L31	11	6
4611	p2	L31	12	111
4611	p2	L31	13	36
4611	p2	L31	14	82
4611	p2	L31	15	27
4611	p2	L32	1	21
4611	p2	L32	2	30
4611	p2	L32	3	101
4611	p2	L32	4	5
4611	p2	L32	5	82
4611	p2	L32	6	81
4611	p2	L32	7	29
4611	p2	L32	8	148
4611	p2	L32	9	137
4611	p2	L33	1	=Je?
4611	p2	L33	2	=croy?
4611	p2	L33	3	=quil?
4611	p2	L33	4	=vous?
4611	p2	L33	5	=trouverez?
4611	p2	L34	1	[blank]
4611	p2	L35	1	[blank]
4611	p2	L36	1	=bien?
4611	p2	L36	2	78
4611	p2	L36	3	81
4611	p2	L36	4	28
4611	p2	L36	5	100
4611	p2	L36	6	9
4611	p2	L36	7	118
4611	p2	L36	8	120
4611	p2	L36	9	82
4611	p2	L36	10	29
4611	p2	L36	11	138
4611	p2	L36	12	127
4611	p2	L36	13	12
4611	p2	L36	14	51
4611	p2	L36	15	21
4611	p2	L36	16	77
4611	p2	L36	17	84
4611	p2	L36	18	111
4611	p2	L36	19	54
4611	p2	L36	20	124
4611	p3	L01	1	=quil?
4611	p3	L01	2	=pouvons?
4611	p3	L01	3	78
4611	p3	L01	4	6
4611	p3	L01	5	5
4611	p3	L01	6	78
4611	p3	L01	7	38
4611	p3	L01	8	104
4611	p3	L01	9	24
4611	p3	L01	10	84
4611	p3	L01	11	124
4611	p3	L01	12	138
4611	p3	L01	13	114
4611	p3	L01	14	85
4611	p3	L01	15	28
4611	p3	L01	16	10
4611	p3	L01	17	81
4611	p3	L01	18	37
4611	p3	L01	19	40
4611	p3	L01	20	24
4611	p3	L01	21	85
4611	p3	L01	22	29
4611	p3	L02	1	=Je
4611	p3	L02	2	=mettray?
4611	p3	L02	3	=peine?
4611	p3	L02	4	=dy?
4611	p3	L02	5	21
4611	p3	L02	6	81
4611	p3	L02	7	78
4611	p3	L02	8	6
4611	p3	L02	9	38
4611	p3	L02	10	39
4611	p3	L02	11	22
4611	p3	L02	12	82
4611	p3	L02	13	25
4611	p3	L02	14	79
4611	p3	L02	15	64
4611	p3	L02	16	38
4611	p3	L02	17	34
4611	p3	L02	18	25
4611	p3	L02	19	85
4611	p3	L02	20	29
4611	p3	L02	21	139
4611	p3	L03	1	=pour
4611	p3	L03	2	=la
4611	p3	L03	3	60?
4611	p3	L03	4	=envoyer?
4611	p3	L03	5	=Je
4611	p3	L03	6	=ne
4611	p3	L03	7	60?
4611	p3	L03	8	=scay?
4611	p3	L03	9	=si?
4611	p3	L03	10	=serai?
4611	p3	L03	11	=trop?
4611	p3	L03	12	=long?
4611	p3	L03	13	=mais
4611	p3	L03	14	=respondrai?
4611	p3	L03	15	=comme
4611	p3	L03	16	=Je
4611	p3	L03	17	60?
4611	p3	L03	18	=ay
4611	p3	L03	19	=dict
4611	p3	L03	20	=a
4611	p3	L03	21	60?
4611	p3	L04	1	=fu?
4611	p3	L04	2	=scavoir?
4611	p3	L04	3	=tousiours
4611	p3	L04	4	=plus?
4611	p3	L04	5	=particulierement?
4611	p3	L04	6	15
4611	p3	L04	7	25
4611	p3	L04	8	100
4611	p3	L04	9	85
4611	p3	L04	10	115
4611	p3	L04	11	105
4611	p3	L04	12	4
4611	p3	L04	13	125
4611	p3	L04	14	142
4611	p3	L05	1	=Je?
4611	p3	L05	2	=mettray?
4611	p3	L05	3	=poine?
4611	p3	L05	4	=de?
4611	p3	L05	5	=plus?
4611	p3	L05	6	=tot?
4611	p3	L05	7	=promptement?
4611	p3	L05	8	=de?
4611	p3	L05	9	60?
4611	p3	L05	10	=supplerai?
4611	p3	L05	11	=fraischement?
4611	p3	L05	12	=pour?
4611	p3	L05	13	=ceste?
4611	p3	L05	14	=foys?
4611	p3	L06	1	=porteur?
4611	p3	L06	2	=pour?
4611	p3	L06	3	=recommandé?
4611	p3	L06	4	=Et
4611	p3	L06	5	60?
4611	p3	L06	6	=supplira?
4611	p3	L06	7	=vray?
4611	p3	L06	8	=pouoir?
4611	p3	L06	9	=de?
4611	p3	L06	10	=sa?
4611	p3	L06	11	=fidele?
4611	p3	L06	12	=service
4611	p3	L07	1	=que
4611	p3	L07	2	=bon?
4611	p3	L07	3	=faict?
4611	p3	L07	4	=le
4611	p3	L07	5	=désir?
4611	p3	L07	6	=continue?
4611	p3	L07	7	=toursabin?
4611	p3	L07	8	=sa?
4611	p3	L07	9	=pauvre?
4611	p3	L07	10	=famille?
4611	p3	L07	11	=prise?
4611	p3	L07	12	=subiectz?
4611	p3	L08	1	=Et
4611	p3	L08	2	=sur?
4611	p3	L08	3	=ce?
4611	p3	L08	4	=recommendera?
4611	p3	L08	5	=Trebom?
4611	p3	L08	6	=chimieux?
4611	p3	L08	7	=a
4611	p3	L08	8	60?
4611	p3	L08	9	=bon?
4611	p3	L08	10	=mis?
4611	p3	L08	11	=grand?
4611	p3	L08	12	=supplian?
4611	p3	L08	13	=le
4611	p3	L08	14	=Créateur
4611	p3	L09	1	=quil
4611	p3	L09	2	60?
4611	p3	L09	3	=doint
4611	p3	L10	1	[blank]
4611	p3	L11	1	=Monsieur
4611	p3	L11	2	=mon?
4611	p3	L11	3	=plus?
4611	p3	L11	4	=faicte?
4611	p3	L11	5	=saluer?
4611	p3	L11	6	=tres?
4611	p3	L11	7	=Ghuallier?
4611	p3	L11	8	=congnou?
4611	p3	L11	9	=sire?
4611	p3	L11	10	=Escript
4611	p3	L11	11	=a
4611	p3	L12	1	=n?
4611	p3	L12	2	=jour
4611	p3	L12	3	=de
4611	p3	L12	4	=Juillet
4611	p3	L12	5	1573
4611	p3	L13	1	[blank]
4611	p3	L14	1	[blank]
4611	p3	L15	1	[blank]
