briefnr	page	line	idx	token
4611	p2	L13	8	1
4611	p2	L13	9	71
4611	p2	L13	10	84
4611	p2	L13	11	150
4611	p2	L13	12	127
4611	p2	L13	13	148
4611	p2	L13	14	=Il
4611	p2	L13	15	=y
4611	p2	L13	16	=auroit
4611	p2	L13	17	19
4611	p2	L13	18	40
4611	p2	L13	19	73
4611	p2	L14	1	9
4611	p2	L14	2	42
4611	p2	L14	3	82
4611	p2	L14	4	114
4611	p2	L14	5	18
4611	p2	L14	6	39
4611	p2	L14	7	85
4611	p2	L14	8	127
4611	p2	L14	9	89
4611	p2	L14	10	10
4611	p2	L14	11	5
4611	p2	L14	12	79
4611	p2	L14	13	84
4611	p2	L14	14	120
4611	p2	L14	15	83
4611	p2	L14	16	3
4611	p2	L14	17	35
4611	p2	L14	18	140
4611	p2	L14	19	125
4611	p2	L14	20	=mayo?
4611	p2	L14	21	=de?
4611	p2	L15	1	311
4611	p2	L15	2	=octa?
4611	p2	L15	3	=a
4611	p2	L15	4	=moy
4611	p2	L15	5	=advis
4611	p2	L15	6	26
4611	p2	L15	7	82
4611	p2	L15	8	114
4611	p2	L15	9	18
4611	p2	L15	10	39
4611	p2	L15	11	85
4611	p2	L15	12	111
4611	p2	L15	13	85
4611	p2	L15	14	119
4611	p2	L15	15	81
4611	p2	L15	16	4
4611	p2	L15	17	35
4611	p2	L15	18	114
4611	p2	L15	19	82
4611	p2	L16	1	82
4611	p2	L16	2	22
4611	p2	L16	3	149
4611	p2	L16	4	=de
4611	p2	L16	5	71
4611	p2	L16	6	81
4611	p2	L16	7	28
4611	p2	L16	8	71
4611	p2	L16	9	14
4611	p2	L16	10	64
4611	p2	L16	11	28
4611	p2	L16	12	71
4611	p2	L16	13	100
4611	p2	L16	14	65
4611	p2	L16	15	5
4611	p2	L16	16	95
4611	p2	L17	1	62
4611	p2	L17	2	72
4611	p2	L17	3	17
4611	p2	L17	4	37
4611	p2	L17	5	81
4611	p2	L17	6	21
4611	p2	L17	7	63
4611	p2	L17	8	39
4611	p2	L17	9	150
4611	p2	L17	10	200
4611	p2	L17	11	=Et
4611	p2	L17	12	=s?
4611	p2	L17	13	=un?
4611	p2	L18	1	117
4611	p2	L18	2	63
4611	p2	L18	3	111
4611	p2	L18	4	36
4611	p2	L18	5	81
4611	p2	L18	6	101
4611	p2	L18	7	112
4611	p2	L18	8	115
4611	p2	L18	9	81
4611	p2	L18	10	=Que
4611	p2	L18	11	94
4611	p2	L18	12	24
4611	p2	L18	13	64
4611	p2	L18	14	4
4611	p2	L18	15	79
4611	p2	L18	16	82
4611	p2	L18	17	122
4611	p2	L18	18	143
4611	p2	L19	1	12
4611	p2	L19	2	62
4611	p2	L19	3	22
4611	p2	L19	4	=Il
4611	p2	L19	5	10
4611	p2	L19	6	37
4611	p2	L19	7	85
4611	p2	L19	8	63
4611	p2	L19	9	40
4611	p2	L19	10	311
4611	p2	L19	11	84
4611	p2	L19	12	34
4611	p2	L19	13	150
4611	p2	L20	1	101
4611	p2	L20	2	2
4611	p2	L20	3	245
4611	p2	L20	4	200
4611	p2	L20	5	65
4611	p2	L20	6	142
4611	p2	L20	7	125
4611	p2	L20	8	137
4611	p2	L20	9	=Respire?
4611	p2	L20	10	60?
4611	p2	L20	11	=survient?
4611	p2	L20	12	=aussi
4611	p2	L20	13	150
4611	p2	L20	14	200
4611	p2	L20	15	81
4611	p2	L20	16	111
4611	p2	L21	1	57
4611	p2	L21	2	120
4611	p2	L21	3	=sur?
4611	p2	L21	4	=le
4611	p2	L21	5	8
4611	p2	L21	6	2
4611	p2	L21	7	26
4611	p2	L21	8	100
4611	p2	L21	9	7
4611	p2	L21	10	116
4611	p2	L21	11	120
4611	p2	L21	12	82
4611	p2	L21	13	27
4611	p2	L21	14	142
4611	p2	L21	15	128
4611	p2	L21	16	71
4611	p2	L21	17	99
4611	p2	L21	18	8
4611	p2	L21	19	102
4611	p2	L21	20	28
4611	p2	L21	21	103
4611	p2	L22	1	119
4611	p2	L22	2	36
4611	p2	L22	3	7
4611	p2	L22	4	77
4611	p2	L22	5	86
4611	p2	L22	6	117
4611	p2	L22	7	67
4611	p2	L22	8	83
4611	p2	L22	9	61
4611	p2	L22	10	36
4611	p2	L22	11	72
4611	p2	L22	12	9
4611	p2	L22	13	38
4611	p2	L22	14	17
4611	p2	L22	15	139
4611	p2	L22	16	148
4611	p2	L22	17	76
4611	p2	L22	18	84
4611	p2	L22	19	74
4611	p2	L22	20	10
4611	p2	L22	21	117
4611	p2	L23	1	=dont
4611	p2	L23	2	=mescripuez
4611	p2	L23	3	=de
4611	p2	L23	4	=Aray?
4611	p2	L23	5	71
4611	p2	L23	6	5
4611	p2	L23	7	36
4611	p2	L23	8	35
4611	p2	L23	9	140
4611	p2	L23	10	71
4611	p2	L23	11	54
4611	p2	L23	12	=Quant
4611	p2	L23	13	=a
4611	p2	L23	14	97
4611	p2	L23	15	82
4611	p2	L23	16	6
4611	p2	L23	17	21
4611	p2	L23	18	92
4611	p2	L23	19	82
4611	p2	L23	20	29
4611	p2	L23	21	150
4611	p2	L24	1	12
4611	p2	L24	2	10
4611	p2	L24	3	39
4611	p2	L24	4	23
4611	p2	L24	5	25
4611	p2	L24	6	62
4611	p2	L24	7	51
4611	p2	L24	8	149
4611	p2	L24	9	=maya?
4611	p2	L24	10	=a
4611	p2	L24	11	=xxroy?
4611	p2	L24	12	=guc?
4611	p2	L24	13	=est?
4611	p2	L24	14	61
4611	p2	L24	15	14
4611	p2	L24	16	24
4611	p2	L24	17	34
4611	p2	L25	1	38
4611	p2	L25	2	51
4611	p2	L25	3	82
4611	p2	L25	4	116
4611	p2	L25	5	15
4611	p2	L25	6	81
4611	p2	L25	7	27
4611	p2	L25	8	75
4611	p2	L25	9	98
4611	p2	L25	10	81
4611	p2	L25	11	124
4611	p2	L25	12	64
4611	p2	L25	13	104
4611	p2	L25	14	114
4611	p2	L25	15	111
4611	p2	L25	16	83
4611	p2	L25	17	36
4611	p2	L25	18	24
4611	p2	L25	19	30
4611	p2	L25	20	280
4611	p2	L26	1	=auoir
4611	p2	L26	2	65
4611	p2	L26	3	39
4611	p2	L26	4	61
4611	p2	L26	5	2
4611	p2	L26	6	31
4611	p2	L26	7	114
4611	p2	L26	8	100
4611	p2	L26	9	54
4611	p2	L26	10	38
4611	p2	L26	11	84
4611	p2	L26	12	24
4611	p2	L26	13	124
4611	p2	L26	14	149
4611	p2	L26	15	=Tres
4611	p2	L26	16	60?
4611	p2	L26	17	=sinuoy?
4611	p2	L26	18	12
4611	p2	L26	19	101
4611	p2	L27	1	26
4611	p2	L27	2	6
4611	p2	L27	3	104
4611	p2	L27	4	84
4611	p2	L27	5	14
4611	p2	L27	6	64
4611	p2	L27	7	30
4611	p2	L27	8	=loqus?
4611	p2	L27	9	=treuve?
4611	p2	L27	10	=guil?
4611	p2	L27	11	1
4611	p2	L27	12	84
4611	p2	L28	1	83
4611	p2	L28	2	3
4611	p2	L28	3	33
4611	p2	L28	4	84
4611	p2	L28	5	147
4611	p2	L28	6	85
4611	p2	L28	7	5
4611	p2	L28	8	111
4611	p2	L28	9	46
4611	p2	L28	10	12
4611	p2	L28	11	82
4611	p2	L28	12	22
4611	p2	L28	13	102
4611	p2	L28	14	117
4611	p2	L29	1	=ma
4611	p2	L29	2	=tout
4611	p2	L29	3	=effroya?
4611	p2	L29	4	=tousiours
4611	p2	L29	5	=semble?
4611	p2	L29	6	=auoir
4611	p2	L29	7	65
4611	p2	L29	8	21
4611	p2	L29	9	71
4611	p2	L29	10	96
4611	p2	L29	11	101
4611	p2	L29	12	81
4611	p2	L29	13	81
4611	p2	L29	14	72
4611	p2	L29	15	32
4611	p2	L29	16	37
4611	p2	L29	17	23
4611	p2	L29	18	84
4611	p2	L29	19	145
4611	p2	L30	1	65
4611	p2	L30	2	36
4611	p2	L30	3	130
4611	p2	L30	4	87
4611	p2	L30	5	64
4611	p2	L30	6	104
4611	p2	L30	7	74
4611	p2	L30	8	34
4611	p2	L30	9	33
4611	p2	L30	10	71
4611	p2	L30	11	56
4611	p2	L30	12	74
4611	p2	L30	13	8
4611	p2	L30	14	4
4611	p2	L30	15	140
4611	p2	L30	16	104
4611	p2	L30	17	37
4611	p2	L30	18	92
4611	p2	L30	19	82
4611	p2	L30	20	118
4611	p2	L30	21	83
4611	p2	L30	22	3
4611	p2	L30	23	32
4611	p2	L30	24	134
4611	p2	L31	1	63
4611	p2	L31	2	34
4611	p2	L31	3	104
4611	p2	L31	4	9
4611	p2	L31	5	5
4611	p2	L31	6	29
4611	p2	L31	7	129
4611	p2	L31	8	137
4611	p2	L31	9	=Estamens?
4611	p2	L31	10	=estans?
4611	p2	L31	11	=ce?
4611	p2	L32	1	142
4611	p2	L32	2	123
4611	p2	L32	3	84
4611	p2	L32	4	34
4611	p2	L32	5	77
4611	p2	L32	6	86
4611	p2	L32	7	27
4611	p2	L32	8	31
4611	p2	L32	9	111
4611	p2	L32	10	24
4611	p2	L32	11	74
4611	p2	L32	12	26
4611	p2	L32	13	6
4611	p2	L32	14	111
4611	p2	L32	15	36
4611	p2	L32	16	82
4611	p2	L32	17	27
4611	p2	L33	1	88
4611	p2	L33	2	71
4611	p2	L33	3	21
4611	p2	L33	4	29
4611	p2	L33	5	148
4611	p2	L33	6	187
4611	p2	L33	7	=Je
4611	p2	L33	8	=croy
4611	p2	L33	9	=que?
4611	p2	L33	10	=vous
4611	p2	L33	11	=trouvez
4611	p2	L34	1	[blank]
4611	p2	L35	1	[blank]
4611	p2	L36	1	[blank]
4611	p3	L01	1	=quil
4611	p3	L01	2	=pourrons
4611	p3	L01	3	75
4611	p3	L01	4	6
4611	p3	L01	5	5
4611	p3	L01	6	78
4611	p3	L01	7	38
4611	p3	L01	8	104
4611	p3	L01	9	24
4611	p3	L01	10	84
4611	p3	L01	11	124
4611	p3	L01	12	138
4611	p3	L01	13	114
4611	p3	L01	14	85
4611	p3	L01	15	28
4611	p3	L01	16	10
4611	p3	L01	17	81
4611	p3	L01	18	37
4611	p3	L01	19	70
4611	p3	L01	20	24
4611	p3	L01	21	85
4611	p3	L01	22	29
4611	p3	L02	1	=Je
4611	p3	L02	2	=meltray?
4611	p3	L02	3	=point
4611	p3	L02	4	=diy?
4611	p3	L02	5	21
4611	p3	L02	6	81
4611	p3	L02	7	78
4611	p3	L02	8	6
4611	p3	L02	9	36
4611	p3	L02	10	39
4611	p3	L02	11	22
4611	p3	L02	12	82
4611	p3	L02	13	25
4611	p3	L02	14	79
4611	p3	L02	15	64
4611	p3	L02	16	38
4611	p3	L02	17	84
4611	p3	L02	18	25
4611	p3	L02	19	85
4611	p3	L02	20	29
4611	p3	L02	21	139
4611	p3	L03	1	=pour
4611	p3	L03	2	=les
4611	p3	L03	3	60?
4611	p3	L03	4	=sinuoye?
4611	p3	L03	5	=Je
4611	p3	L03	6	=mo?
4611	p3	L03	7	60?
4611	p3	L03	8	=seray
4611	p3	L03	9	=offrir
4611	p3	L03	10	=plus
4611	p3	L03	11	=congnu
4611	p3	L03	12	=ne
4611	p3	L03	13	=resistans
4611	p3	L03	14	=comme
4611	p3	L03	15	=Je
4611	p3	L03	16	60?
4611	p3	L03	17	=ay
4611	p3	L03	18	=dict
4611	p3	L03	19	=a
4611	p3	L03	20	60?
4611	p3	L04	1	=fut?
4611	p3	L04	2	=scauoir
4611	p3	L04	3	=vostre
4611	p3	L04	4	=affaire
4611	p3	L04	5	=plus
4611	p3	L04	6	=particulierement
4611	p3	L04	7	115
4611	p3	L04	8	25
4611	p3	L04	9	100
4611	p3	L04	10	81
4611	p3	L04	11	115
4611	p3	L04	12	105
4611	p3	L04	13	4
4611	p3	L04	14	225
4611	p3	L04	15	142
4611	p3	L05	1	=de
4611	p3	L05	2	=Je
4611	p3	L05	3	=vous?
4611	p3	L05	4	=prieray?
4611	p3	L05	5	=de
4611	p3	L05	6	=plus
4611	p3	L05	7	=tost
4611	p3	L05	8	=pourvoyez
4611	p3	L05	9	=De
4611	p3	L05	10	60?
4611	p3	L05	11	=supplieray
4611	p3	L05	12	=fructueuse?
4611	p3	L05	13	=plu
4611	p3	L05	14	=ce
4611	p3	L05	15	=fait
4611	p3	L05	16	=de
4611	p3	L05	17	=nous
4611	p3	L06	1	=porter
4611	p3	L06	2	=pour
4611	p3	L06	3	=recommandez
4611	p3	L06	4	=Et
4611	p3	L06	5	=fut
4611	p3	L06	6	=sil
4611	p3	L06	7	60?
4611	p3	L06	8	=plaisir
4611	p3	L06	9	=quis?
4611	p3	L06	10	=considerans
4611	p3	L06	11	=du
4611	p3	L06	12	=bien
4611	p3	L06	13	=et
4611	p3	L06	14	=fidelle
4611	p3	L06	15	=service
4611	p3	L07	1	=que
4611	p3	L07	2	60?
4611	p3	L07	3	=faict
4611	p3	L07	4	=le
4611	p3	L07	5	=desir?
4611	p3	L07	6	=couvrir?
4611	p3	L07	7	=toutessabiez?
4611	p3	L07	8	=sa
4611	p3	L07	9	=pauvre
4611	p3	L07	10	=famille
4611	p3	L07	11	=pris
4611	p3	L07	12	=subvenir
4611	p3	L08	1	=De
4611	p3	L08	2	=suivre
4611	p3	L08	3	=mes
4611	p3	L08	4	=recommandez
4611	p3	L08	5	=tresbumblement
4611	p3	L08	6	=a
4611	p3	L08	7	60?
4611	p3	L08	8	=bonnes
4611	p3	L08	9	=graces
4611	p3	L08	10	=suppliant
4611	p3	L08	11	=le
4611	p3	L08	12	=createur
4611	p3	L09	1	=quil
4611	p3	L09	2	60?
4611	p3	L09	3	=donne
4611	p3	L10	1	[blank]
4611	p3	L11	1	=Monsieur
4611	p3	L11	2	=en
4611	p3	L11	3	=peu
4611	p3	L11	4	=de
4611	p3	L11	5	=faintz?
4611	p3	L11	6	=sante
4611	p3	L11	7	=tres
4611	p3	L11	8	=humblez
4611	p3	L11	9	=et
4611	p3	L11	10	=longue
4611	p3	L11	11	=vie
4611	p3	L11	12	=Escript
4611	p3	L11	13	=a
4611	p3	L12	1	?
4611	p3	L12	2	=Jour
4611	p3	L12	3	=de
4611	p3	L12	4	=Juillet
4611	p3	L12	5	1573
4611	p3	L13	1	[blank]
4611	p3	L14	1	[blank]
4611	p3	L15	1	[blank]
