ciphertext_path	ct_status	key_path	key_office	key_years	key_lang	design	coverage	n_tokens	score	z_shuffled	z_valuefreq	stat	pass_real	pass_null	dictword_share	rank_of_this_key_for_ct	known_pair	verdict
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.015	136									no	none
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.025	162									no	none
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.009	846									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.014	1532									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.029	172									no	none
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.033	719									no	none
ciphers/huntington-luzerne-destouches-1781/ciphertext_decipher.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.023	533									no	none
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.053	57									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.056	769									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.062	226									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.031	32									no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.043	163									no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.059	204									no	none
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.109	193									no	none
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.109	193									no	none
ciphers/la-garde-1577/ciphertext_6179_v2.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.09	199									no	none
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.044	45									no	none
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.044	45									no	none
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.045	882									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.038	237									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.046	1545									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.052	1393									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.079	813									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.061	1030									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.063	1029									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.063	2456									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.031	261									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.055	73									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5799.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.044	181									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.041	3008									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.041	3096									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.046	1542									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.039	4087									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.041	979									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.064	1107									no	none
ciphers/malsburg-hessen-1636/ciphertext.txt	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.06	352									no	none
ciphers/maurice-rupert-1645/ciphertext.txt	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.091	99									no	none
ciphers/na-janssens-java-1811/ciphertext.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.025	163									no	none
ciphers/na-raad-azie-1800/ciphertext_209_leaf2.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.0	35									no	none
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.137	771									no	none
ciphers/rah-morillo-1817/ciphertext_5186.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.021	97									no	none
ciphers/rah-morillo-1817/rederiv/ciphertext_rederiv.tsv	partial	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.095	21									no	none
ciphers/rumpf-vandebie-heinsius-1716-19/ciphertext_142.tsv	open	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.091	232									no	none
ciphers/sp53-16-78/ciphertext.txt	blocked	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.12	507									no	none
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.088	434									no	none
ciphers/thurloe-printed/P20/ciphertext.txt	?	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.174	172									no	no_corpus
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/thurloe-printed/key_lockhart.tsv	?	1742	en16	nomenclator	0.091	1308									no	no_corpus
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.012	84									no	unusable-key
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	26									no	unusable-key
ciphers/antt-msliv0638-brochado-1712/ciphertext_appendix.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.044	1702									no	unusable-key
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.035	404									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	328									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	326									no	unusable-key
ciphers/bowes-walsingham-1583/ciphertext.txt	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.05	101									no	unusable-key
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	9428									no	unusable-key
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.031	669									no	unusable-key
ciphers/destaing-gerard-1779/ciphertext.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.019	216									no	unusable-key
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.109	522									no	unusable-key
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	900									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	383									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.009	218									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	199									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	191									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.002	515									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	136									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	162									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.006	846									no	unusable-key
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.028	1532									no	unusable-key
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.029	172									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.004	719									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext_decipher.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.006	533									no	unusable-key
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	57									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.039	769									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.022	226									no	unusable-key
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	32									no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.025	163									no	unusable-key
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_glossed_5557_5552.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.029	204									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.021	193									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.021	193									no	unusable-key
ciphers/la-garde-1577/ciphertext_6179_v2.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.015	199									no	unusable-key
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	45									no	unusable-key
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	45									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ax4612tr/ciphertext_5811_cut833.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.019	882									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4503.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.008	237									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4610.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.008	1545									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4611.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.02	1393									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.033	813									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.028	1030									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v3.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.028	1029									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4614.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.014	2456									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4616.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.004	261									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5797.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	73									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5799.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.017	181									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5801.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.011	3008									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5810.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.012	3096									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_5811.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.022	1542									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7205.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.016	4087									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_7206.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.014	979									no	unusable-key
ciphers/lodewijk-van-nassau-1573-74/ciphertext_sib.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.011	1107									no	unusable-key
ciphers/malsburg-hessen-1636/ciphertext.txt	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.045	352									no	unusable-key
ciphers/maurice-rupert-1645/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	99									no	unusable-key
ciphers/na-janssens-java-1811/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	163									no	unusable-key
ciphers/na-raad-azie-1800/ciphertext_209_leaf2.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	35									no	unusable-key
ciphers/oxenstierna-gustav-adolf-1632/ciphertext_key.tsv	found-solved	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.009	771									no	unusable-key
ciphers/rah-morillo-1817/ciphertext_5186.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.216	97									no	unusable-key
ciphers/rah-morillo-1817/rederiv/ciphertext_rederiv.tsv	partial	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.048	21									no	unusable-key
ciphers/rumpf-vandebie-heinsius-1716-19/ciphertext_142.tsv	open	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.034	232									no	unusable-key
ciphers/sp53-16-78/ciphertext.txt	blocked	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.03	507									no	unusable-key
ciphers/szembek-bk1560/ciphertext.tsv	solved	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.076	434									no	unusable-key
ciphers/thurloe-printed/P20/ciphertext.txt	?	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.0	172									no	unusable-key
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/thurloe-printed/key_montagu.tsv	?	1742	en16	nomenclator	0.006	1308									no	unusable-key
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.44	84									no	unusable-key
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.0	26									no	unusable-key
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.369	404									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.226	328									no	unusable-key
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.227	326									no	unusable-key
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.068	9428									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.133	383									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.211	218									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.151	199									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.162	191									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.198	515									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.118	136									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.179	162									no	unusable-key
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.126	846									no	unusable-key
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.185	1532									no	unusable-key
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.192	172									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.267	719									no	unusable-key
ciphers/huntington-luzerne-destouches-1781/ciphertext_decipher.tsv	open	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.22	533									no	unusable-key
ciphers/na-janssens-java-1811/ciphertext.tsv	partial	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.27	163									no	unusable-key
ciphers/thurloe-printed/P20/ciphertext.txt	?	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.791	172									no	unusable-key
ciphers/thurloe-printed/P23/ciphertext.txt	?	ciphers/thurloe-printed/key_montagu_extended.tsv	?	1742	en16	nomenclator	0.729	1308									no	unusable-key
ciphers/antt-fcc-costacabral-1865/ciphertext.tsv	solved	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.083	84									no	none
ciphers/antt-linhares-chave/ciphertext.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.0	26									no	none
ciphers/antt-msliv0638-brochado-1712/ciphertext_appendix.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.17	1702									no	none
ciphers/armstrong-madison-1808/ciphertext.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.094	404									no	none
ciphers/berthier-napoleon-1812/ciphertext.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.058	328									no	none
ciphers/berthier-napoleon-1812/ciphertext_full.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.055	326									no	none
ciphers/bowes-walsingham-1583/ciphertext.txt	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.228	101									no	none
ciphers/castelcicala-1816/ciphertext.txt	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.025	9428									no	none
ciphers/clair1108-duvergier/ciphertext.tsv	solved	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.312	669									no	none
ciphers/destaing-gerard-1779/ciphertext.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.167	216									no	none
ciphers/espagnol142-mercy-1648/ciphertext.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.372	522									no	none
ciphers/fr4687-paleologue-nevers/ciphertext.txt	blocked	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.0	900									no	none
ciphers/hellen-frederick-1752/ciphertext_R1045.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.037	383									no	none
ciphers/hellen-frederick-1752/ciphertext_R1046.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.069	218									no	none
ciphers/hellen-frederick-1752/ciphertext_R1047.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.06	199									no	none
ciphers/hellen-frederick-1752/ciphertext_R1048.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.058	191									no	none
ciphers/hellen-frederick-1752/ciphertext_R1049.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.06	515									no	none
ciphers/hellen-frederick-1752/ciphertext_R1060.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.066	136									no	none
ciphers/hellen-frederick-1752/ciphertext_R1061.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.043	162									no	none
ciphers/hellen-frederick-1752/ciphertext_R1953.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.024	846									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.044	1532									no	none
ciphers/huntington-blathwayt-madrid-1728/ciphertext_targets.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.07	172									no	none
ciphers/huntington-luzerne-destouches-1781/ciphertext.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.097	719									no	none
ciphers/huntington-luzerne-destouches-1781/ciphertext_decipher.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.068	533									no	none
ciphers/intercepted-royalist-1646/ciphertext.txt	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.351	57									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.44	769									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5549_ps.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.496	226									no	none
ciphers/jan-van-nassau-1572-75/ciphertext_5551.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.375	32									no	none
ciphers/jan-van-nassau-1572-75/j5s/ciphertext_5550.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.472	163									no	none
ciphers/la-garde-1577/ciphertext_6179.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.238	193									no	none
ciphers/la-garde-1577/ciphertext_6179_L1.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.238	193									no	none
ciphers/la-garde-1577/ciphertext_6179_v2.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.176	199									no	none
ciphers/la-garde-1577/ciphertext_6467.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.067	45									no	none
ciphers/la-garde-1577/ciphertext_6467_L1.tsv	open	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.067	45									no	none
ciphers/lodewijk-van-nassau-1573-74/ciphertext_4612_v2.tsv	partial	ciphers/thurloe-printed/key_steele.tsv	?	1742	en16	nomenclator	0.444	1030									no	none
