crop_file	line_no	token_no	token	note
f29r_L12_s2.jpg	1	2	ρ	
f29r_L12_s2.jpg	1	3	x	
f29r_L12_s2.jpg	1	4	f	
f29r_L12_s2.jpg	1	5	v	
f29r_L12_s2.jpg	1	6	7	
f29r_L12_s2.jpg	1	7	f	
f29r_L12_s2.jpg	1	8	[C04]	
f29r_L12_s2.jpg	1	9	I	
f29r_L12_s2.jpg	1	10	z	
f29r_L12_s2.jpg	1	11	f	
f29r_L12_s2.jpg	1	12	ρ	
f29r_L12_s2.jpg	1	13	ψ	
f29r_L12_s2.jpg	1	14	a	
f29r_L12_s2.jpg	1	15	[C10]	
f29r_L12_s2.jpg	1	16	n	
f29r_L12_s2.jpg	1	17	v	
f29r_L12_s2.jpg	1	18	x	
f29r_L12_s2.jpg	1	19	[C10]	
f29r_L12_s2.jpg	1	20	z	
f29r_L12_s2.jpg	1	21	v	
f29r_L12_s2.jpg	1	22	[C19]	
f29r_L12_s2.jpg	1	23	[C14]	
f29r_L12_s2.jpg	1	24	R	
f29r_L12_s2.jpg	1	25	s	
f29r_L12_s2.jpg	1	26	[C19]	
f29r_L12_s2.jpg	1	27	A	
f29r_L12_s2.jpg	1	28	[C11]	
f29r_L12_s2.jpg	1	29	ρ	
f29r_L12_s2.jpg	1	30	ψ	
f29r_L12_s2.jpg	1	31	[C09]	
f29r_L12_s2.jpg	1	32	[C26]	circle with a dot inside, distinct from C19/C21, new code
f29r_L12_s2.jpg	1	33	o	line ends at crop right margin
f29r_L12_s2.jpg	2	1	v	overlap-continuation, new tokens begin
f29r_L12_s2.jpg	2	2	[C26]	
f29r_L12_s2.jpg	2	3	f	
f29r_L12_s2.jpg	2	4	[C11]	
f29r_L12_s2.jpg	2	5	ρ	
f29r_L12_s2.jpg	2	6	ψ	
f29r_L12_s2.jpg	2	7	[C10]	
f29r_L12_s2.jpg	2	8	z	
f29r_L12_s2.jpg	2	9	f	
f29r_L12_s2.jpg	2	10	S	
f29r_L12_s2.jpg	2	11	o	
f29r_L12_s2.jpg	2	12	I	
f29r_L12_s2.jpg	2	13	[C10]	
f29r_L12_s2.jpg	2	14	[C04]	
f29r_L12_s2.jpg	2	15	A	
f29r_L12_s2.jpg	2	16	[C11]	
f29r_L12_s2.jpg	2	17	7	
f29r_L12_s2.jpg	2	18	[C09]	
f29r_L12_s2.jpg	2	19	ρ	
f29r_L12_s2.jpg	2	20	ψ	
f29r_L12_s2.jpg	2	21	[C04]	
f29r_L12_s2.jpg	2	22	z	
f29r_L12_s2.jpg	2	23	v	
f29r_L12_s2.jpg	2	24	[C04]	
f29r_L12_s2.jpg	2	25	ρ	
f29r_L12_s2.jpg	2	26	ψ	
f29r_L12_s2.jpg	2	27	s	
f29r_L12_s2.jpg	2	28	z	
f29r_L12_s2.jpg	2	29	f	
f29r_L12_s2.jpg	2	30	ρ	
f29r_L12_s2.jpg	2	31	[C11]	
f29r_L12_s2.jpg	2	32	T	
f29r_L12_s2.jpg	2	33	z	
f29r_L12_s2.jpg	2	34	v	
f29r_L12_s2.jpg	2	35	A	line ends at crop right margin
f29r_L13_s1.jpg	1	1	[C07]	
f29r_L13_s1.jpg	1	2	o	
f29r_L13_s1.jpg	1	3	I	
f29r_L13_s1.jpg	1	4	A	
f29r_L13_s1.jpg	1	5	ψ	
f29r_L13_s1.jpg	1	6	[C11]	
f29r_L13_s1.jpg	1	7	A	
f29r_L13_s1.jpg	1	8	o	
f29r_L13_s1.jpg	1	9	f	
f29r_L13_s1.jpg	1	10	[C04]	
f29r_L13_s1.jpg	1	11	[C09]	
f29r_L13_s1.jpg	1	12	ψ	
f29r_L13_s1.jpg	1	13	[C10]	
f29r_L13_s1.jpg	1	14	[C04]	
f29r_L13_s1.jpg	1	15	o	
f29r_L13_s1.jpg	1	16	[C11]	
f29r_L13_s1.jpg	1	17	o	
f29r_L13_s1.jpg	1	18	[C24]	
f29r_L13_s1.jpg	1	19	n	
f29r_L13_s1.jpg	1	20	v	
f29r_L13_s1.jpg	1	21	x	
f29r_L13_s1.jpg	1	22	ρ	
f29r_L13_s1.jpg	1	23	ψ	
f29r_L13_s1.jpg	1	24	[C10]	
f29r_L13_s1.jpg	1	25	T	
f29r_L13_s1.jpg	1	26	[C11]	
f29r_L13_s1.jpg	1	27	A	
f29r_L13_s1.jpg	1	28	ψ	
f29r_L13_s1.jpg	1	29	[C10]	
f29r_L13_s1.jpg	1	30	ψ	line cut at crop edge, continues s2
f29r_L13_s1.jpg	2	1	ρ	
f29r_L13_s1.jpg	2	2	ψ	
f29r_L13_s1.jpg	2	3	[C18]	
f29r_L13_s1.jpg	2	4	A	
f29r_L13_s1.jpg	2	5	I	
f29r_L13_s1.jpg	2	6	A	
f29r_L13_s1.jpg	2	7	[C07]	
f29r_L13_s1.jpg	2	8	o	
f29r_L13_s1.jpg	2	9	I	
f29r_L13_s1.jpg	2	10	A	
f29r_L13_s1.jpg	2	11	ψ	
f29r_L13_s1.jpg	2	12	T	
f29r_L13_s1.jpg	2	13	O	
f29r_L13_s1.jpg	2	14	T	
f29r_L13_s1.jpg	2	15	[C11]	
f29r_L13_s1.jpg	2	16	7	
f29r_L13_s1.jpg	2	17	[C04]	
f29r_L13_s1.jpg	2	18	ρ	
f29r_L13_s1.jpg	2	19	ψ	
f29r_L13_s1.jpg	2	20	T	
f29r_L13_s1.jpg	2	21	z	
f29r_L13_s1.jpg	2	22	[C10]	
f29r_L13_s1.jpg	2	23	ψ	
f29r_L13_s1.jpg	2	24	A	
f29r_L13_s1.jpg	2	25	[C10]	
f29r_L13_s1.jpg	2	26	[C04]	
f29r_L13_s1.jpg	2	27	f	
f29r_L13_s1.jpg	2	28	[C10]	
f29r_L13_s1.jpg	2	29	s	
f29r_L13_s1.jpg	2	30	O	line cut at crop edge, continues s2
f29r_L13_s2.jpg	1	1	[C09]	overlap-continuation, new tokens begin
f29r_L13_s2.jpg	1	2	v	
f29r_L13_s2.jpg	1	3	x	
f29r_L13_s2.jpg	1	4	ρ	
f29r_L13_s2.jpg	1	5	ψ	
f29r_L13_s2.jpg	1	6	[C10]	
f29r_L13_s2.jpg	1	7	T	
f29r_L13_s2.jpg	1	8	[C11]	
f29r_L13_s2.jpg	1	9	A	
f29r_L13_s2.jpg	1	10	ψ	
f29r_L13_s2.jpg	1	11	[C10]	
f29r_L13_s2.jpg	1	12	ψ	
f29r_L13_s2.jpg	1	13	ρ	
f29r_L13_s2.jpg	1	14	z	
f29r_L13_s2.jpg	1	15	f	
f29r_L13_s2.jpg	1	16	n	
f29r_L13_s2.jpg	1	17	v	
f29r_L13_s2.jpg	1	18	[C11]	
f29r_L13_s2.jpg	1	19	[C04]	
f29r_L13_s2.jpg	1	20	I	
f29r_L13_s2.jpg	1	21	ψ	
f29r_L13_s2.jpg	1	22	A	
f29r_L13_s2.jpg	1	23	7	
f29r_L13_s2.jpg	1	24	f	
f29r_L13_s2.jpg	1	25	[C04]	
f29r_L13_s2.jpg	1	26	o	
f29r_L13_s2.jpg	1	27	v	
f29r_L13_s2.jpg	1	28	[C09]	
f29r_L13_s2.jpg	1	29	v	
f29r_L13_s2.jpg	1	30	f	
f29r_L13_s2.jpg	1	31	[C10]	
f29r_L13_s2.jpg	1	32	ρ	
f29r_L13_s2.jpg	1	33	7	line ends at crop right margin
f29r_L13_s2.jpg	2	1	x	overlap-continuation, new tokens begin
f29r_L13_s2.jpg	2	2	[C10]	
f29r_L13_s2.jpg	2	3	K	
f29r_L13_s2.jpg	2	4	[C04]	
f29r_L13_s2.jpg	2	5	A	
f29r_L13_s2.jpg	2	6	o	
f29r_L13_s2.jpg	2	7	[C11]	
f29r_L13_s2.jpg	2	8	[C06]	
f29r_L13_s2.jpg	2	9	ψ	
f29r_L13_s2.jpg	2	10	m	
f29r_L13_s2.jpg	2	11	(.	line ends; punctuation/paragraph mark
f29r_L14_s1.jpg	1	1	K	
f29r_L14_s1.jpg	1	2	[C14]	
f29r_L14_s1.jpg	1	3	[C10]	
f29r_L14_s1.jpg	1	4	m	
f29r_L14_s1.jpg	1	5	y	
f29r_L14_s1.jpg	1	6	S	
f29r_L14_s1.jpg	1	7	o	
f29r_L14_s1.jpg	1	8	ψ	
f29r_L14_s1.jpg	1	9	f	
f29r_L14_s1.jpg	1	10	[C09]	
f29r_L14_s1.jpg	1	11	z	
f29r_L14_s1.jpg	1	12	A	
f29r_L14_s1.jpg	1	13	[C11]	
f29r_L14_s1.jpg	1	14	[C10]	
f29r_L14_s1.jpg	1	15	ρ	
f29r_L14_s1.jpg	1	16	x	
f29r_L14_s1.jpg	1	17	[C09]	
f29r_L14_s1.jpg	1	18	[C04]	
f29r_L14_s1.jpg	1	19	n	
f29r_L14_s1.jpg	1	20	v	
f29r_L14_s1.jpg	1	21	[C11]	
f29r_L14_s1.jpg	1	22	x	
f29r_L14_s1.jpg	1	23	[C19]	
f29r_L14_s1.jpg	1	24	I	
f29r_L14_s1.jpg	1	25	ψ	
f29r_L14_s1.jpg	1	26	f	
f29r_L14_s1.jpg	1	27	n	
f29r_L14_s1.jpg	1	28	v	
f29r_L14_s1.jpg	1	29	I	
f29r_L14_s1.jpg	1	30	ρ	
f29r_L14_s1.jpg	1	31	[C04]	line cut at crop edge, continues s2
f29r_L14_s1.jpg	2	1	[C09]	
f29r_L14_s1.jpg	2	2	n	
f29r_L14_s1.jpg	2	3	v	
f29r_L14_s1.jpg	2	4	[C11]	
f29r_L14_s1.jpg	2	5	ρ	
f29r_L14_s1.jpg	2	6	ψ	
f29r_L14_s1.jpg	2	7	ρ	
f29r_L14_s1.jpg	2	8	[C11]	
f29r_L14_s1.jpg	2	9	[C09]	
f29r_L14_s1.jpg	2	10	o	
f29r_L14_s1.jpg	2	11	ρ	
f29r_L14_s1.jpg	2	12	q	
f29r_L14_s1.jpg	2	13	T	
f29r_L14_s1.jpg	2	14	ρ	
f29r_L14_s1.jpg	2	15	v	
f29r_L14_s1.jpg	2	16	[C10]	
f29r_L14_s1.jpg	2	17	[C10]	
f29r_L14_s1.jpg	2	18	[C09]	
f29r_L14_s1.jpg	2	19	[C11]	
f29r_L14_s1.jpg	2	20	v	
f29r_L14_s1.jpg	2	21	A	
f29r_L14_s1.jpg	2	22	ψ	
f29r_L14_s1.jpg	2	23	7	
f29r_L14_s1.jpg	2	24	[C04]	
f29r_L14_s1.jpg	2	25	S	
f29r_L14_s1.jpg	2	26	ψ	
f29r_L14_s1.jpg	2	27	I	
f29r_L14_s1.jpg	2	28	G	
f29r_L14_s1.jpg	2	29	[C11]	
f29r_L14_s1.jpg	2	30	v	
f29r_L14_s1.jpg	2	31	A	
f29r_L14_s1.jpg	2	32	[C09]	
f29r_L14_s1.jpg	2	33	E	line cut at crop edge, continues s2
f29r_L14_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f29r_L14_s2.jpg	1	2	x	
f29r_L14_s2.jpg	1	3	[C19]	
f29r_L14_s2.jpg	1	4	I	
f29r_L14_s2.jpg	1	5	ψ	
f29r_L14_s2.jpg	1	6	f	
f29r_L14_s2.jpg	1	7	n	
f29r_L14_s2.jpg	1	8	v	
f29r_L14_s2.jpg	1	9	I	
f29r_L14_s2.jpg	1	10	ρ	
f29r_L14_s2.jpg	1	11	[C04]	
f29r_L14_s2.jpg	1	12	A	
f29r_L14_s2.jpg	1	13	z	
f29r_L14_s2.jpg	1	14	3	
f29r_L14_s2.jpg	1	15	ψ	
f29r_L14_s2.jpg	1	16	ρ	
f29r_L14_s2.jpg	1	17	ψ	
f29r_L14_s2.jpg	1	18	6	
f29r_L14_s2.jpg	1	19	7	
f29r_L14_s2.jpg	1	20	[C09]	
f29r_L14_s2.jpg	1	21	v	
f29r_L14_s2.jpg	1	22	[C04]	
f29r_L14_s2.jpg	1	23	I	
f29r_L14_s2.jpg	1	24	z	
f29r_L14_s2.jpg	1	25	f	
f29r_L14_s2.jpg	1	26	ρ	
f29r_L14_s2.jpg	1	27	ψ	
f29r_L14_s2.jpg	1	28	ρ	
f29r_L14_s2.jpg	1	29	o	
f29r_L14_s2.jpg	1	30	T	
f29r_L14_s2.jpg	1	31	A	
f29r_L14_s2.jpg	1	32	o	
f29r_L14_s2.jpg	1	33	[C04]	
f29r_L14_s2.jpg	1	34	I	line ends at crop right margin
f29r_L14_s2.jpg	2	1	[C04]	overlap-continuation, new tokens begin
f29r_L14_s2.jpg	2	2	7	
f29r_L14_s2.jpg	2	3	S	
f29r_L14_s2.jpg	2	4	ψ	
f29r_L14_s2.jpg	2	5	I	
f29r_L14_s2.jpg	2	6	G	
f29r_L14_s2.jpg	2	7	[C11]	
f29r_L14_s2.jpg	2	8	v	
f29r_L14_s2.jpg	2	9	A	
f29r_L14_s2.jpg	2	10	[C09]	
f29r_L14_s2.jpg	2	11	E	
f29r_L14_s2.jpg	2	12	z	
f29r_L14_s2.jpg	2	13	[C10]	
f29r_L14_s2.jpg	2	14	ψ	
f29r_L14_s2.jpg	2	15	T	
f29r_L14_s2.jpg	2	16	z	
f29r_L14_s2.jpg	2	17	v	
f29r_L14_s2.jpg	2	18	A	
f29r_L14_s2.jpg	2	19	R	
f29r_L14_s2.jpg	2	20	ψ	
f29r_L14_s2.jpg	2	21	f	
f29r_L14_s2.jpg	2	22	I	
f29r_L14_s2.jpg	2	23	A	
f29r_L14_s2.jpg	2	24	o	
f29r_L14_s2.jpg	2	25	v	
f29r_L14_s2.jpg	2	26	6	
f29r_L14_s2.jpg	2	27	[C19]	
f29r_L14_s2.jpg	2	28	z	
f29r_L14_s2.jpg	2	29	A	
f29r_L14_s2.jpg	2	30	ψ	
f29r_L14_s2.jpg	2	31	[C07]	line ends at crop right margin
f29r_L15_s1.jpg	1	1	I	
f29r_L15_s1.jpg	1	2	f	
f29r_L15_s1.jpg	1	3	[C10]	
f29r_L15_s1.jpg	1	4	o	
f29r_L15_s1.jpg	1	5	n	
f29r_L15_s1.jpg	1	6	v	
f29r_L15_s1.jpg	1	7	z	
f29r_L15_s1.jpg	1	8	E	
f29r_L15_s1.jpg	1	9	o	
f29r_L15_s1.jpg	1	10	z	
f29r_L15_s1.jpg	1	11	f	
f29r_L15_s1.jpg	1	12	[C04]	
f29r_L15_s1.jpg	1	13	ψ	
f29r_L15_s1.jpg	1	14	f	
f29r_L15_s1.jpg	1	15	ρ	
f29r_L15_s1.jpg	1	16	7	
f29r_L15_s1.jpg	1	17	f	
f29r_L15_s1.jpg	1	18	[C09]	
f29r_L15_s1.jpg	1	19	z	
f29r_L15_s1.jpg	1	20	A	
f29r_L15_s1.jpg	1	21	[C11]	
f29r_L15_s1.jpg	1	22	[C10]	
f29r_L15_s1.jpg	1	23	ρ	
f29r_L15_s1.jpg	1	24	v	
f29r_L15_s1.jpg	1	25	E	
f29r_L15_s1.jpg	1	26	[C10]	
f29r_L15_s1.jpg	1	27	ψ	
f29r_L15_s1.jpg	1	28	s	
f29r_L15_s1.jpg	1	29	[C19]	
f29r_L15_s1.jpg	1	30	ρ	
f29r_L15_s1.jpg	1	31	ψ	
f29r_L15_s1.jpg	1	32	I	
f29r_L15_s1.jpg	1	33	ρ	
f29r_L15_s1.jpg	1	34	n	line cut at crop edge, continues s2
f29r_L15_s1.jpg	2	1	[C04]	
f29r_L15_s1.jpg	2	2	o	
f29r_L15_s1.jpg	2	3	f	
f29r_L15_s1.jpg	2	4	[C04]	
f29r_L15_s1.jpg	2	5	[C27]	small hook mark, new code, distinct from others
f29r_L15_s1.jpg	2	6	ψ	
f29r_L15_s1.jpg	2	7	[C09]	
f29r_L15_s1.jpg	2	8	[C11]	
f29r_L15_s1.jpg	2	9	H	
f29r_L15_s1.jpg	2	10	o	
f29r_L15_s1.jpg	2	11	I	
f29r_L15_s1.jpg	2	12	A	
f29r_L15_s1.jpg	2	13	[C11]	
f29r_L15_s1.jpg	2	14	n	
f29r_L15_s1.jpg	2	15	v	
f29r_L15_s1.jpg	2	16	x	
f29r_L15_s1.jpg	2	17	ρ	
f29r_L15_s1.jpg	2	18	f	
f29r_L15_s1.jpg	2	19	ψ	
f29r_L15_s1.jpg	2	20	[C10]	
f29r_L15_s1.jpg	2	21	[C04]	
f29r_L15_s1.jpg	2	22	T	
f29r_L15_s1.jpg	2	23	A	
f29r_L15_s1.jpg	2	24	H	
f29r_L15_s1.jpg	2	25	I	
f29r_L15_s1.jpg	2	26	[C19]	
f29r_L15_s1.jpg	2	27	ρ	
f29r_L15_s1.jpg	2	28	ψ	
f29r_L15_s1.jpg	2	29	ρ	
f29r_L15_s1.jpg	2	30	[C11]	
f29r_L15_s1.jpg	2	31	T	
f29r_L15_s1.jpg	2	32	ρ	line cut at crop edge, continues s2
f29r_L15_s2.jpg	1	1	v	overlap-continuation, new tokens begin
f29r_L15_s2.jpg	1	2	E	
f29r_L15_s2.jpg	1	3	[C10]	
f29r_L15_s2.jpg	1	4	ψ	
f29r_L15_s2.jpg	1	5	s	
f29r_L15_s2.jpg	1	6	[C19]	
f29r_L15_s2.jpg	1	7	ρ	
f29r_L15_s2.jpg	1	8	ψ	
f29r_L15_s2.jpg	1	9	I	
f29r_L15_s2.jpg	1	10	ρ	
f29r_L15_s2.jpg	1	11	n	
f29r_L15_s2.jpg	1	12	v	
f29r_L15_s2.jpg	1	13	[C11]	
f29r_L15_s2.jpg	1	14	ρ	
f29r_L15_s2.jpg	1	15	o	
f29r_L15_s2.jpg	1	16	ρ	
f29r_L15_s2.jpg	1	17	ψ	
f29r_L15_s2.jpg	1	18	ρ	
f29r_L15_s2.jpg	1	19	x	
f29r_L15_s2.jpg	1	20	R	
f29r_L15_s2.jpg	1	21	A	
f29r_L15_s2.jpg	1	22	o	
f29r_L15_s2.jpg	1	23	f	
f29r_L15_s2.jpg	1	24	[C09]	
f29r_L15_s2.jpg	1	25	7	
f29r_L15_s2.jpg	1	26	q	
f29r_L15_s2.jpg	1	27	v	
f29r_L15_s2.jpg	1	28	L	
f29r_L15_s2.jpg	1	29	m	
f29r_L15_s2.jpg	1	30	7	
f29r_L15_s2.jpg	1	31	[C04]	line ends at crop right margin
f29r_L15_s2.jpg	2	1	ρ	overlap-continuation, new tokens begin
f29r_L15_s2.jpg	2	2	[C11]	
f29r_L15_s2.jpg	2	3	T	
f29r_L15_s2.jpg	2	4	z	
f29r_L15_s2.jpg	2	5	H	
f29r_L15_s2.jpg	2	6	I	
f29r_L15_s2.jpg	2	7	[C19]	
f29r_L15_s2.jpg	2	8	ρ	
f29r_L15_s2.jpg	2	9	ψ	
f29r_L15_s2.jpg	2	10	ρ	
f29r_L15_s2.jpg	2	11	[C11]	
f29r_L15_s2.jpg	2	12	T	
f29r_L15_s2.jpg	2	13	ρ	
f29r_L15_s2.jpg	2	14	v	
f29r_L15_s2.jpg	2	15	[C10]	
f29r_L15_s2.jpg	2	16	7	
f29r_L15_s2.jpg	2	17	[C04]	
f29r_L15_s2.jpg	2	18	n	
f29r_L15_s2.jpg	2	19	v	
f29r_L15_s2.jpg	2	20	[C11]	
f29r_L15_s2.jpg	2	21	T	
f29r_L15_s2.jpg	2	22	[C10]	
f29r_L15_s2.jpg	2	23	v	
f29r_L15_s2.jpg	2	24	A	
f29r_L15_s2.jpg	2	25	E	
f29r_L15_s2.jpg	2	26	T	
f29r_L15_s2.jpg	2	27	o	
f29r_L15_s2.jpg	2	28	A	
f29r_L15_s2.jpg	2	29	v	
f29r_L15_s2.jpg	2	30	ψ	
f29r_L15_s2.jpg	2	31	f	
f29r_L15_s2.jpg	2	32	x	
f29r_L15_s2.jpg	2	33	A	
f29r_L15_s2.jpg	2	34	x	
f29r_L15_s2.jpg	2	35	ρ	line ends at crop right margin
f29r_L16_s1.jpg	1	1	f	
f29r_L16_s1.jpg	1	2	ψ	
f29r_L16_s1.jpg	1	3	[C04]	
f29r_L16_s1.jpg	1	4	A	
f29r_L16_s1.jpg	1	5	z	
f29r_L16_s1.jpg	1	6	3	
f29r_L16_s1.jpg	1	7	[C11]	
f29r_L16_s1.jpg	1	8	A	
f29r_L16_s1.jpg	1	9	z	
f29r_L16_s1.jpg	1	10	I	
f29r_L16_s1.jpg	1	11	[C04]	
f29r_L16_s1.jpg	1	12	T	
f29r_L16_s1.jpg	1	13	[C10]	
f29r_L16_s1.jpg	1	14	I	
f29r_L16_s1.jpg	1	15	f	
f29r_L16_s1.jpg	1	16	[C04]	
f29r_L16_s1.jpg	1	17	s	
f29r_L16_s1.jpg	1	18	o	
f29r_L16_s1.jpg	1	19	z	
f29r_L16_s1.jpg	1	20	ρ	
f29r_L16_s1.jpg	1	21	x	
f29r_L16_s1.jpg	1	22	[C10]	
f29r_L16_s1.jpg	1	23	n	
f29r_L16_s1.jpg	1	24	v	
f29r_L16_s1.jpg	1	25	[C11]	
f29r_L16_s1.jpg	1	26	ρ	
f29r_L16_s1.jpg	1	27	ψ	
f29r_L16_s1.jpg	1	28	ρ	
f29r_L16_s1.jpg	1	29	I	
f29r_L16_s1.jpg	1	30	[C09]	
f29r_L16_s1.jpg	1	31	[C04]	
f29r_L16_s1.jpg	1	32	[C10]	
f29r_L16_s1.jpg	1	33	[C11]	
f29r_L16_s1.jpg	1	34	I	line cut at crop edge, continues s2
f29r_L16_s1.jpg	2	1	[C07]	
f29r_L16_s1.jpg	2	2	ψ	
f29r_L16_s1.jpg	2	3	v	
f29r_L16_s1.jpg	2	4	[C10]	
f29r_L16_s1.jpg	2	5	[C04]	
f29r_L16_s1.jpg	2	6	[C11]	
f29r_L16_s1.jpg	2	7	f	
f29r_L16_s1.jpg	2	8	[C19]	
f29r_L16_s1.jpg	2	9	o	
f29r_L16_s1.jpg	2	10	I	
f29r_L16_s1.jpg	2	11	G	
f29r_L16_s1.jpg	2	12	ρ	
f29r_L16_s1.jpg	2	13	f	
f29r_L16_s1.jpg	2	14	[C04]	
f29r_L16_s1.jpg	2	15	E	
f29r_L16_s1.jpg	2	16	z	
f29r_L16_s1.jpg	2	17	[C10]	
f29r_L16_s1.jpg	2	18	[C04]	
f29r_L16_s1.jpg	2	19	o	
f29r_L16_s1.jpg	2	20	I	
f29r_L16_s1.jpg	2	21	[C11]	
f29r_L16_s1.jpg	2	22	[C11]	
f29r_L16_s1.jpg	2	23	[C10]	
f29r_L16_s1.jpg	2	24	z	
f29r_L16_s1.jpg	2	25	v	
f29r_L16_s1.jpg	2	26	o	
f29r_L16_s1.jpg	2	27	v	
f29r_L16_s1.jpg	2	28	[C04]	
f29r_L16_s1.jpg	2	29	A	
f29r_L16_s1.jpg	2	30	[C11]	
f29r_L16_s1.jpg	2	31	s	
f29r_L16_s1.jpg	2	32	ψ	
f29r_L16_s1.jpg	2	33	f	line cut at crop edge, continues s2
f29r_L16_s2.jpg	1	1	[C11]	overlap-continuation, new tokens begin
f29r_L16_s2.jpg	1	2	f	
f29r_L16_s2.jpg	1	3	ψ	
f29r_L16_s2.jpg	1	4	v	
f29r_L16_s2.jpg	1	5	A	
f29r_L16_s2.jpg	1	6	ρ	
f29r_L16_s2.jpg	1	7	[C09]	
f29r_L16_s2.jpg	1	8	[C09]	
f29r_L16_s2.jpg	1	9	z	
f29r_L16_s2.jpg	1	10	A	
f29r_L16_s2.jpg	1	11	ρ	
f29r_L16_s2.jpg	1	12	o	
f29r_L16_s2.jpg	1	13	[C10]	
f29r_L16_s2.jpg	1	14	[C04]	
f29r_L16_s2.jpg	1	15	o	
f29r_L16_s2.jpg	1	16	v	
f29r_L16_s2.jpg	1	17	7	
f29r_L16_s2.jpg	1	18	[C09]	
f29r_L16_s2.jpg	1	19	[C24]	
f29r_L16_s2.jpg	1	20	m	line ends at crop right margin
f29r_L16_s2.jpg	2	1	[C11]	overlap-continuation, new tokens begin
f29r_L16_s2.jpg	2	2	[C10]	
f29r_L16_s2.jpg	2	3	z	
f29r_L16_s2.jpg	2	4	v	
f29r_L16_s2.jpg	2	5	o	
f29r_L16_s2.jpg	2	6	v	
f29r_L16_s2.jpg	2	7	[C04]	
f29r_L16_s2.jpg	2	8	A	
f29r_L16_s2.jpg	2	9	[C11]	
f29r_L16_s2.jpg	2	10	s	
f29r_L16_s2.jpg	2	11	ψ	
f29r_L16_s2.jpg	2	12	f	
f29r_L16_s2.jpg	2	13	[C04]	
f29r_L16_s2.jpg	2	14	f	
f29r_L16_s2.jpg	2	15	ψ	
f29r_L16_s2.jpg	2	16	[C10]	
f29r_L16_s2.jpg	2	17	[C11]	
f29r_L16_s2.jpg	2	18	ρ	
f29r_L16_s2.jpg	2	19	ψ	
f29r_L16_s2.jpg	2	20	[C10]	
f29r_L16_s2.jpg	2	21	o	
f29r_L16_s2.jpg	2	22	I	
f29r_L16_s2.jpg	2	23	[C10]	
f29r_L16_s2.jpg	2	24	x	
f29r_L16_s2.jpg	2	25	H	
f29r_L16_s2.jpg	2	26	o	
f29r_L16_s2.jpg	2	27	f	
f29r_L16_s2.jpg	2	28	[C04]	
f29r_L16_s2.jpg	2	29	ρ	
f29r_L16_s2.jpg	2	30	ψ	
f29r_L16_s2.jpg	2	31	A	
f29r_L16_s2.jpg	2	32	I	
f29r_L16_s2.jpg	2	33	[C11]	
f29r_L16_s2.jpg	2	34	f	line ends at crop right margin
f29r_L17_s1.jpg	1	1	[C10]	
f29r_L17_s1.jpg	1	2	z	
f29r_L17_s1.jpg	1	3	v	
f29r_L17_s1.jpg	1	4	n	
f29r_L17_s1.jpg	1	5	v	
f29r_L17_s1.jpg	1	6	[C11]	
f29r_L17_s1.jpg	1	7	ρ	
f29r_L17_s1.jpg	1	8	ψ	
f29r_L17_s1.jpg	1	9	[C19]	
f29r_L17_s1.jpg	1	10	I	
f29r_L17_s1.jpg	1	11	[C11]	
f29r_L17_s1.jpg	1	12	f	
f29r_L17_s1.jpg	1	13	T	
f29r_L17_s1.jpg	1	14	ψ	
f29r_L17_s1.jpg	1	15	v	
f29r_L17_s1.jpg	1	16	7	
f29r_L17_s1.jpg	1	17	[C04]	
f29r_L17_s1.jpg	1	18	n	
f29r_L17_s1.jpg	1	19	v	
f29r_L17_s1.jpg	1	20	7	
f29r_L17_s1.jpg	1	21	ψ	
f29r_L17_s1.jpg	1	22	f	
f29r_L17_s1.jpg	1	23	[C09]	
f29r_L17_s1.jpg	1	24	A	
f29r_L17_s1.jpg	1	25	[C11]	
f29r_L17_s1.jpg	1	26	[C10]	
f29r_L17_s1.jpg	1	27	n	
f29r_L17_s1.jpg	1	28	v	
f29r_L17_s1.jpg	1	29	[C11]	
f29r_L17_s1.jpg	1	30	L	
f29r_L17_s1.jpg	1	31	[C10]	line cut at crop edge, continues s2
f29r_L17_s1.jpg	2	1	A	
f29r_L17_s1.jpg	2	2	v	
f29r_L17_s1.jpg	2	3	o	
f29r_L17_s1.jpg	2	4	[C04]	
f29r_L17_s1.jpg	2	5	T	
f29r_L17_s1.jpg	2	6	[C10]	
f29r_L17_s1.jpg	2	7	v	
f29r_L17_s1.jpg	2	8	A	
f29r_L17_s1.jpg	2	9	n	
f29r_L17_s1.jpg	2	10	v	
f29r_L17_s1.jpg	2	11	[C11]	
f29r_L17_s1.jpg	2	12	ρ	
f29r_L17_s1.jpg	2	13	n	
f29r_L17_s1.jpg	2	14	v	
f29r_L17_s1.jpg	2	15	7	
f29r_L17_s1.jpg	2	16	[C04]	
f29r_L17_s1.jpg	2	17	[C11]	
f29r_L17_s1.jpg	2	18	S	
f29r_L17_s1.jpg	2	19	T	
f29r_L17_s1.jpg	2	20	[C10]	
f29r_L17_s1.jpg	2	21	[C09]	
f29r_L17_s1.jpg	2	22	ψ	
f29r_L17_s1.jpg	2	23	n	
f29r_L17_s1.jpg	2	24	v	
f29r_L17_s1.jpg	2	25	x	
f29r_L17_s1.jpg	2	26	o	
f29r_L17_s1.jpg	2	27	R	
f29r_L17_s1.jpg	2	28	A	
f29r_L17_s1.jpg	2	29	z	
