sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f108_11_013	f108	11	13	531	1106	23	12	0.585	1.122	-0.098	
f108_11_014	f108	11	14	556	1098	18	22	1.073	0.878	-0.244	
f108_11_015	f108	11	15	624	1093	64	57	2.780	3.122	0.366	
f108_11_016	f108	11	16	1421	1152	6	9	0.439	0.293	2.073	
f108_12_001	f108	12	1	97	1180	50	25	1.220	2.439	-0.317	f108_12_m0031|f108_12_m0032
f108_12_002	f108	12	2	166	1192	18	12	0.585	0.878	-0.049	
f108_12_003	f108	12	3	190	1157	100	50	2.439	4.878	-0.829	
f108_12_004	f108	12	4	277	1161	54	47	2.293	2.634	-0.707	f108_12_m0027|f108_12_m0028|f108_12_m0029|f108_12_m0030
f108_13_001	f108	13	1	68	1281	89	32	1.561	4.341	0.049	
f108_13_002	f108	13	2	164	1290	48	16	0.780	2.341	0.098	
f108_13_003	f108	13	3	207	1259	54	45	2.195	2.634	-0.707	
f108_13_004	f108	13	4	265	1250	35	54	2.634	1.707	-0.927	
f108_13_005	f108	13	5	291	1284	23	14	0.683	1.122	-0.244	
f108_13_006	f108	13	6	307	1249	42	56	2.732	2.049	-0.927	f108_13_m0033
f108_14_001	f108	14	1	146	1342	10	25	1.220	0.488	-1.976	f108_14_m0034
f108_14_002	f108	14	2	176	1388	17	13	0.634	0.829	-0.024	
f108_14_003	f108	14	3	197	1387	8	15	0.732	0.390	-0.024	f108_14_m0035
f108_14_004	f108	14	4	211	1386	21	16	0.780	1.024	-0.049	
f108_14_005	f108	14	5	236	1386	28	17	0.829	1.366	-0.024	
f108_14_006	f108	14	6	298	1389	40	15	0.732	1.951	0.073	
f108_14_007	f108	14	7	339	1380	23	24	1.171	1.122	-0.146	
f108_15_001	f108	15	1	24	1521	9	56	2.732	0.439	2.634	f108_15_m0036
f108_15_002	f108	15	2	57	1495	3	8	0.390	0.146	0.195	
f108_15_003	f108	15	3	95	1467	24	30	1.463	1.171	-0.634	
f108_15_004	f108	15	4	129	1473	14	23	1.122	0.683	-0.512	
f108_15_005	f108	15	5	154	1485	6	12	0.585	0.293	-0.195	
f108_15_006	f108	15	6	170	1438	62	62	3.024	3.024	-1.268	
f108_15_007	f108	15	7	235	1482	21	18	0.878	1.024	-0.195	
f108_15_008	f108	15	8	262	1484	27	15	0.732	1.317	-0.171	
f108_15_009	f108	15	9	290	1485	12	13	0.634	0.585	-0.171	
f108_15_010	f108	15	10	299	1482	9	10	0.488	0.439	-0.390	
f108_15_011	f108	15	11	325	1485	21	18	0.878	1.024	-0.049	
f108_15_012	f108	15	12	348	1485	12	15	0.732	0.585	-0.122	
f108_15_013	f108	15	13	364	1489	14	12	0.585	0.683	0.000	
f108_15_014	f108	15	14	379	1488	10	15	0.732	0.488	0.024	f108_15_m0038
f108_15_015	f108	15	15	385	1487	94	53	2.585	4.585	0.902	
f108_15_016	f108	15	16	475	1472	69	36	1.756	3.366	-0.244	f108_15_m0037
f108_16_001	f108	16	1	25	1578	6	100	4.878	0.293	-0.146	f108_16_m0039
f108_16_002	f108	16	2	71	1567	44	7	0.341	2.146	-2.951	
f108_16_003	f108	16	3	383	1609	78	57	2.780	3.805	0.317	
f108_16_004	f108	16	4	462	1610	18	30	1.463	0.878	-0.293	
f108_16_005	f108	16	5	487	1632	11	12	0.585	0.537	0.341	
f108_16_006	f108	16	6	499	1630	15	13	0.634	0.732	0.268	
f108_16_007	f108	16	7	521	1604	12	42	2.049	0.585	-0.293	
f108_16_008	f108	16	8	534	1593	18	49	2.390	0.878	-0.659	
f108_16_009	f108	16	9	559	1628	28	19	0.927	1.366	0.317	
f108_16_010	f108	16	10	800	1594	50	64	3.122	2.439	-0.244	f108_16_m0040
f108_17_001	f108	17	1	36	2171	31	27	1.317	1.512	-0.220	
f108_17_002	f108	17	2	65	2181	76	16	0.780	3.707	0.000	
f108_17_003	f108	17	3	429	2183	79	13	0.634	3.854	0.024	
f108_17_004	f108	17	4	511	2185	27	7	0.341	1.317	-0.024	
f108_17_005	f108	17	5	662	2180	17	8	0.390	0.829	-0.244	f108_17_m0042
f108_17_006	f108	17	6	702	2172	35	14	0.683	1.707	-0.488	
f108_17_007	f108	17	7	744	2179	20	5	0.244	0.976	-0.366	
f108_17_008	f108	17	8	765	2179	29	5	0.244	1.415	-0.366	f108_17_m0050|f108_17_m0051
f108_17_009	f108	17	9	796	2176	19	7	0.341	0.927	-0.463	
f108_17_010	f108	17	10	837	2180	15	3	0.146	0.732	-0.366	
f108_17_011	f108	17	11	906	2178	54	5	0.244	2.634	-0.415	f108_17_m0047|f108_17_m0052|f108_17_m0053
f108_17_012	f108	17	12	1077	2168	84	11	0.537	4.098	-0.756	f108_17_m0048|f108_17_m0049
f108_17_013	f108	17	13	1164	2172	37	5	0.244	1.805	-0.707	f108_17_m0046
f108_17_014	f108	17	14	1234	2166	41	7	0.341	2.000	-0.951	f108_17_m0043
f108_17_015	f108	17	15	1332	2165	37	5	0.244	1.805	-1.049	f108_17_m0044|f108_17_m0045
f108_17_016	f108	17	16	1395	2147	42	22	1.073	2.049	-1.512	f108_17_m0041
f109_01_001	f109	1	1	488	0	38	16	1.143	2.714	-0.357	
f109_01_002	f109	1	2	623	0	8	22	1.571	0.571	-0.143	
f109_01_003	f109	1	3	1003	0	44	19	1.357	3.143	-0.250	
f109_02_001	f109	2	1	319	48	25	48	3.429	1.786	-0.714	
f109_02_002	f109	2	2	540	73	27	23	1.643	1.929	0.179	
f109_02_003	f109	2	3	568	74	7	10	0.714	0.500	-0.214	
f109_02_004	f109	2	4	1093	59	28	35	2.500	2.000	-0.393	
f109_02_005	f109	2	5	1141	76	13	13	0.929	0.929	0.036	
f109_02_006	f109	2	6	1250	52	31	42	3.000	2.214	-0.643	
f109_02_007	f109	2	7	1307	59	40	44	3.143	2.857	-0.071	
f109_03_001	f109	3	1	11	125	39	40	2.857	2.786	-2.500	f109_03_m0001
f109_03_002	f109	3	2	79	134	24	94	6.714	1.714	0.071	
f109_03_003	f109	3	3	123	149	20	16	1.143	1.429	-1.643	
f109_03_004	f109	3	4	172	126	24	39	2.786	1.714	-2.464	
f109_03_005	f109	3	5	251	150	19	13	0.929	1.357	-1.679	f109_03_m0003
f109_03_006	f109	3	6	354	150	40	42	3.000	2.857	-0.643	
f109_03_007	f109	3	7	410	146	36	45	3.214	2.571	-0.821	
f109_03_008	f109	3	8	480	165	6	19	1.357	0.429	-0.393	
f109_03_009	f109	3	9	523	153	33	32	2.286	2.357	-0.786	
f109_03_010	f109	3	10	587	161	23	24	1.714	1.643	-0.500	
f109_03_011	f109	3	11	636	173	37	20	1.429	2.643	0.214	
f109_03_012	f109	3	12	698	174	23	18	1.286	1.643	0.214	
f109_03_013	f109	3	13	749	172	26	21	1.500	1.857	0.179	
f109_03_014	f109	3	14	799	171	32	48	3.429	2.286	1.071	
f109_03_015	f109	3	15	854	174	13	18	1.286	0.929	0.214	
f109_03_016	f109	3	16	916	171	29	20	1.429	2.071	0.071	
f109_03_017	f109	3	17	987	150	24	38	2.714	1.714	-0.786	
f109_03_018	f109	3	18	1063	151	30	47	3.357	2.143	-0.393	f109_03_m0002
f109_03_019	f109	3	19	1128	174	17	22	1.571	1.214	0.357	
f109_03_020	f109	3	20	1145	173	5	9	0.643	0.357	-0.179	
f109_03_021	f109	3	21	1180	174	40	43	3.071	2.857	1.107	
f109_03_022	f109	3	22	1301	165	36	45	3.214	2.571	0.536	
f109_04_001	f109	4	1	66	284	55	54	3.857	3.929	0.857	f109_04_m0004
f109_04_002	f109	4	2	122	292	47	13	0.929	3.357	-0.036	
f109_04_003	f109	4	3	169	279	15	30	2.143	1.071	-0.357	
f109_04_004	f109	4	4	185	293	55	15	1.071	3.929	0.107	
f109_04_005	f109	4	5	243	287	20	23	1.643	1.429	-0.036	
f109_05_001	f109	5	1	0	375	8	58	4.143	0.571	1.214	f109_05_m0005
f109_05_002	f109	5	2	21	380	17	12	0.857	1.214	-0.071	
f109_05_003	f109	5	3	48	380	19	16	1.143	1.357	0.071	
f109_05_004	f109	5	4	68	380	16	17	1.214	1.143	0.107	
f109_05_005	f109	5	5	78	376	22	20	1.429	1.571	-0.071	
f109_05_006	f109	5	6	104	381	12	13	0.929	0.857	0.036	
f109_05_007	f109	5	7	116	377	44	21	1.500	3.143	0.036	
f109_05_008	f109	5	8	164	386	16	13	0.929	1.143	0.393	
f109_05_009	f109	5	9	174	380	32	27	1.929	2.286	0.464	
f109_05_010	f109	5	10	310	385	13	22	1.571	0.929	0.643	
f109_05_011	f109	5	11	320	376	29	31	2.214	2.071	0.321	
f109_06_001	f109	6	1	0	440	64	75	5.357	4.571	0.107	f109_06_m0006|f109_06_m0007
f109_06_002	f109	6	2	63	465	20	14	1.000	1.429	-0.286	
f109_06_003	f109	6	3	123	447	51	38	2.714	3.643	-0.714	
f109_06_004	f109	6	4	172	468	31	22	1.571	2.214	0.214	f109_06_m0008|f109_06_m0009
f109_07_001	f109	7	1	0	549	2	5	0.357	0.143	0.036	
f109_07_002	f109	7	2	3	544	2	5	0.357	0.143	-0.321	
f109_07_003	f109	7	3	34	543	36	14	1.000	2.571	-0.071	
f109_07_004	f109	7	4	115	531	13	32	2.286	0.929	-0.286	
f109_08_001	f109	8	1	21	629	55	49	3.500	3.929	1.179	
f109_08_002	f109	8	2	181	628	18	17	1.214	1.286	-0.036	
f109_08_003	f109	8	3	200	632	34	14	1.000	2.429	0.143	
f109_08_004	f109	8	4	236	634	15	15	1.071	1.071	0.321	
f109_08_005	f109	8	5	249	632	11	9	0.643	0.786	-0.036	
f109_09_001	f109	9	1	7	755	7	19	1.357	0.500	2.607	f109_09_m0010
f109_09_002	f109	9	2	46	720	19	14	1.000	1.357	-0.071	f109_09_m0011
f109_09_003	f109	9	3	186	724	43	14	1.000	3.071	0.214	
f109_09_004	f109	9	4	801	721	12	9	0.643	0.857	-0.179	
f109_09_005	f109	9	5	1428	673	4	61	4.357	0.286	-1.750	f109_09_m0012
f109_10_001	f109	10	1	37	808	15	14	1.000	1.071	-0.214	
f109_10_002	f109	10	2	45	803	46	49	3.500	3.286	0.679	
f109_10_003	f109	10	3	114	808	30	45	3.214	2.143	0.893	
f109_10_004	f109	10	4	144	809	19	15	1.071	1.357	-0.107	
f109_10_005	f109	10	5	167	801	38	26	1.857	2.714	-0.286	
f109_10_006	f109	10	6	213	814	46	15	1.071	3.286	0.250	
f109_10_007	f109	10	7	256	813	12	7	0.500	0.857	-0.107	f109_10_m0013
f109_11_001	f109	11	1	0	912	3	9	0.643	0.214	1.321	
f109_11_002	f109	11	2	11	913	4	16	1.143	0.286	1.643	
f109_11_003	f109	11	3	22	890	69	41	2.929	4.929	0.893	
f109_11_004	f109	11	4	164	891	45	13	0.929	3.214	-0.036	
f109_11_005	f109	11	5	283	892	43	20	1.429	3.071	0.286	
f109_11_006	f109	11	6	354	881	30	10	0.714	2.143	-0.857	
f109_12_001	f109	12	1	4	1005	4	17	1.214	0.286	2.393	
f109_12_002	f109	12	2	24	972	60	41	2.929	4.286	0.893	
f109_12_003	f109	12	3	256	974	33	26	1.857	2.357	0.500	
f109_12_004	f109	12	4	1241	1007	4	8	0.571	0.286	2.214	
f109_13_001	f109	13	1	34	1059	24	13	0.929	1.714	-0.179	
f109_13_002	f109	13	2	58	1060	39	16	1.143	2.786	0.000	f109_13_m0017
f109_13_003	f109	13	3	101	1060	10	16	1.143	0.714	0.000	
f109_13_004	f109	13	4	159	1062	39	14	1.000	2.786	0.071	
f109_13_005	f109	13	5	200	1058	22	20	1.429	1.571	0.000	
f109_13_006	f109	13	6	265	1066	10	10	0.714	0.714	0.214	
f109_13_007	f109	13	7	275	1061	16	8	0.571	1.143	-0.214	
f109_13_008	f109	13	8	339	1062	23	14	1.000	1.643	0.071	
f109_13_009	f109	13	9	364	1045	61	33	2.357	4.357	-0.464	
f109_13_010	f109	13	10	514	1061	45	31	2.214	3.214	0.607	
f109_13_011	f109	13	11	1206	1027	24	24	1.714	1.714	-2.071	f109_13_m0014|f109_13_m0016|f109_13_m0018
f109_13_012	f109	13	12	1249	1090	6	6	0.429	0.429	1.786	f109_13_m0015
f109_13_013	f109	13	13	1301	1086	4	8	0.571	0.286	1.571	
f109_13_014	f109	13	14	1315	1096	7	17	1.214	0.500	2.607	
f109_14_001	f109	14	1	27	1113	11	18	1.286	0.786	-2.214	f109_14_m0020
f109_14_002	f109	14	2	80	1137	41	19	1.357	2.929	-0.464	
f109_14_003	f109	14	3	165	1138	23	21	1.500	1.643	-0.321	
f109_14_004	f109	14	4	240	1141	20	11	0.786	1.429	-0.464	
f109_14_005	f109	14	5	266	1135	30	24	1.714	2.143	-0.429	
f109_14_006	f109	14	6	298	1148	23	15	1.071	1.643	0.179	f109_14_m0023
f109_14_007	f109	14	7	319	1172	7	10	0.714	0.500	1.714	
f109_14_008	f109	14	8	344	1146	23	16	1.143	1.643	0.071	
f109_14_009	f109	14	9	368	1147	12	14	1.000	0.857	0.071	
f109_14_010	f109	14	10	385	1148	29	15	1.071	2.071	0.179	
f109_14_011	f109	14	11	415	1149	16	14	1.000	1.143	0.214	
f109_14_012	f109	14	12	476	1148	39	16	1.143	2.786	0.214	
f109_14_013	f109	14	13	1202	1181	3	7	0.500	0.214	2.250	f109_14_m0019
f109_14_014	f109	14	14	1211	1172	4	12	0.857	0.286	1.786	f109_14_m0022
f109_14_015	f109	14	15	1227	1161	9	14	1.000	0.643	1.071	
f109_14_016	f109	14	16	1290	1112	22	26	1.857	1.571	-2.000	f109_14_m0021
f109_14_017	f109	14	17	1325	1124	6	15	1.071	0.429	-1.536	
f109_14_018	f109	14	18	1379	1179	8	12	0.857	0.571	2.286	
f109_14_019	f109	14	19	1394	1186	5	9	0.643	0.357	2.679	
f109_15_001	f109	15	1	7	1259	16	19	1.357	1.143	2.464	f109_15_m0024|f109_15_m0033
f109_15_002	f109	15	2	201	1235	4	10	0.714	0.286	0.429	
f109_15_003	f109	15	3	204	1224	24	13	0.929	1.714	-0.250	
f109_15_004	f109	15	4	231	1223	64	21	1.500	4.571	-0.036	f109_15_m0035
f109_15_005	f109	15	5	298	1218	39	28	2.000	2.786	-0.143	f109_15_m0034
f109_15_006	f109	15	6	1244	1257	2	5	0.357	0.143	1.821	
f109_15_007	f109	15	7	1256	1231	3	5	0.357	0.214	-0.036	f109_15_m0029|f109_15_m0030
f109_15_008	f109	15	8	1291	1246	4	19	1.357	0.286	1.536	f109_15_m0027|f109_15_m0031
f109_15_009	f109	15	9	1305	1252	3	11	0.786	0.214	1.679	f109_15_m0025
f109_15_010	f109	15	10	1347	1267	5	9	0.643	0.357	2.679	f109_15_m0026|f109_15_m0028|f109_15_m0036|f109_15_m0037
f109_15_011	f109	15	11	1362	1264	9	9	0.643	0.643	2.464	
f109_15_012	f109	15	12	1382	1264	3	11	0.786	0.214	2.536	
f109_15_013	f109	15	13	1385	1255	4	7	0.500	0.286	1.750	
f109_15_014	f109	15	14	1387	1262	8	10	0.714	0.571	2.357	
f109_15_015	f109	15	15	1405	1247	5	7	0.500	0.357	1.179	f109_15_m0032
f109_16_001	f109	16	1	11	1360	3	27	1.929	0.214	4.107	
f109_16_002	f109	16	2	68	1309	42	17	1.214	3.000	0.107	
f109_16_003	f109	16	3	112	1311	41	13	0.929	2.929	0.107	
f109_16_004	f109	16	4	154	1313	9	11	0.786	0.643	0.179	
f109_16_005	f109	16	5	166	1307	26	20	1.429	1.857	0.071	
f109_16_006	f109	16	6	229	1357	3	5	0.357	0.214	3.107	
f109_16_007	f109	16	7	256	1308	18	13	0.929	1.286	-0.107	
f109_16_008	f109	16	8	281	1296	47	33	2.357	3.357	-0.250	
f109_16_009	f109	16	9	332	1311	12	14	1.000	0.857	0.143	
f109_16_010	f109	16	10	468	1331	8	6	0.429	0.571	1.286	
f109_16_011	f109	16	11	1146	1322	5	11	0.786	0.357	0.821	
f109_16_012	f109	16	12	1271	1311	3	48	3.429	0.214	1.357	f109_16_m0041|f109_16_m0045|f109_16_m0048
f109_16_013	f109	16	13	1290	1345	4	32	2.286	0.286	3.214	
f109_16_014	f109	16	14	1298	1362	2	5	0.357	0.143	3.464	f109_16_m0040
f109_16_015	f109	16	15	1325	1307	5	10	0.714	0.357	-0.286	
f109_16_016	f109	16	16	1331	1276	15	38	2.714	1.071	-1.500	f109_16_m0039|f109_16_m0042|f109_16_m0044|f109_16_m0046
f109_16_017	f109	16	17	1395	1309	3	83	5.929	0.214	2.464	f109_16_m0038
f109_16_018	f109	16	18	1402	1322	5	68	4.857	0.357	2.857	f109_16_m0043|f109_16_m0047
f109_16_019	f109	16	19	1427	1398	4	43	3.071	0.286	7.393	
f109_17_001	f109	17	1	18	1723	3	6	0.429	0.214	11.643	f109_17_m0052|f109_17_m0054
f109_17_002	f109	17	2	326	1529	13	47	3.357	0.929	-0.750	f109_17_m0053|f109_17_m0055
f109_17_003	f109	17	3	440	1556	28	15	1.071	2.000	0.036	
f109_17_004	f109	17	4	475	1533	11	39	2.786	0.786	-0.750	
f109_17_005	f109	17	5	578	1549	29	77	5.500	2.071	1.750	
f109_17_006	f109	17	6	723	1634	4	5	0.357	0.286	5.250	
f109_17_007	f109	17	7	738	1563	13	4	0.286	0.929	0.143	
f109_17_008	f109	17	8	1427	1579	5	81	5.786	0.357	4.036	f109_17_m0049|f109_17_m0050|f109_17_m0051
f109_18_001	f109	18	1	176	1911	20	7	0.500	1.429	-0.179	f109_18_m0060|f109_18_m0061
f109_18_002	f109	18	2	202	1913	52	6	0.429	3.714	-0.071	
f109_18_003	f109	18	3	261	1918	20	1	0.071	1.429	0.107	
f109_18_004	f109	18	4	302	1919	12	1	0.071	0.857	0.179	
f109_18_005	f109	18	5	317	1919	11	1	0.071	0.786	0.179	
f109_18_006	f109	18	6	326	1917	10	3	0.214	0.714	0.107	
f109_18_007	f109	18	7	491	1924	12	1	0.071	0.857	0.536	
f109_18_008	f109	18	8	802	1927	9	4	0.286	0.643	0.857	f109_18_m0066|f109_18_m0068|f109_18_m0069|f109_18_m0070
f109_18_009	f109	18	9	856	1923	14	9	0.643	1.000	0.750	f109_18_m0067
f109_18_010	f109	18	10	883	1914	7	7	0.500	0.500	0.036	f109_18_m0057|f109_18_m0058
f109_18_011	f109	18	11	1348	1937	12	2	0.143	0.857	1.500	
f109_18_012	f109	18	12	1361	1935	9	5	0.357	0.643	1.464	
f109_18_013	f109	18	13	1374	1934	29	8	0.571	2.071	1.500	
f109_18_014	f109	18	14	1430	1793	2	80	5.714	0.143	-6.000	f109_18_m0056|f109_18_m0059|f109_18_m0062|f109_18_m0063|f109_18_m0064|f109_18_m0065
f110_01_001	f110	1	1	74	105	58	96	4.364	2.636	1.045	
f110_01_002	f110	1	2	155	60	24	98	4.455	1.091	-0.955	f110_01_m0005
f110_01_003	f110	1	3	177	176	9	12	0.545	0.409	2.364	
f110_01_004	f110	1	4	209	96	22	30	1.364	1.000	-0.864	
f110_01_005	f110	1	5	268	90	53	51	2.318	2.409	-0.659	
f110_01_006	f110	1	6	349	100	44	30	1.364	2.000	-0.682	
f110_01_007	f110	1	7	429	100	23	47	2.136	1.045	-0.295	f110_01_m0006
f110_01_008	f110	1	8	479	99	31	34	1.545	1.409	-0.636	
f110_01_009	f110	1	9	533	89	67	63	2.864	3.045	-0.432	
f110_01_010	f110	1	10	630	103	52	55	2.500	2.364	0.023	
f110_01_011	f110	1	11	711	104	35	52	2.364	1.591	0.000	
f110_01_012	f110	1	12	752	0	65	164	7.455	2.955	-2.182	
f110_01_013	f110	1	13	840	25	39	144	6.545	1.773	-1.500	f110_01_m0002
f110_01_014	f110	1	14	974	102	53	74	3.364	2.409	0.409	
f110_01_015	f110	1	15	1058	104	66	62	2.818	3.000	0.227	
f110_01_016	f110	1	16	1153	122	37	46	2.091	1.682	0.682	
f110_01_017	f110	1	17	1209	110	54	50	2.273	2.455	0.227	
f110_01_018	f110	1	18	1281	126	37	32	1.455	1.682	0.545	
f110_01_019	f110	1	19	1327	116	47	47	2.136	2.136	0.432	f110_01_m0001
f110_01_020	f110	1	20	1379	127	33	34	1.545	1.500	0.636	
f110_01_021	f110	1	21	1414	127	34	48	2.182	1.545	0.955	
f110_01_022	f110	1	22	1450	1	10	171	7.773	0.455	-1.977	f110_01_m0003|f110_01_m0004|f110_01_m0007
f110_02_001	f110	2	1	163	182	19	23	1.045	0.864	-1.705	f110_02_m0009|f110_02_m0010
f110_02_002	f110	2	2	262	164	35	41	1.864	1.591	-2.114	f110_02_m0008|f110_02_m0011|f110_02_m0012
f110_02_003	f110	2	3	462	198	41	44	2.000	1.864	-0.500	
f110_02_004	f110	2	4	539	184	37	48	2.182	1.682	-1.045	
f110_02_005	f110	2	5	638	201	8	22	1.000	0.364	-0.864	
f110_02_006	f110	2	6	707	189	30	37	1.682	1.364	-1.068	
f110_02_007	f110	2	7	771	199	24	29	1.318	1.091	-0.795	
f110_02_008	f110	2	8	841	216	34	17	0.773	1.545	-0.295	
f110_02_009	f110	2	9	903	218	21	19	0.864	0.955	-0.159	
f110_02_010	f110	2	10	979	221	22	16	0.727	1.000	-0.091	
f110_02_011	f110	2	11	1069	223	24	41	1.864	1.091	0.568	
f110_02_012	f110	2	12	1140	231	21	51	2.318	0.955	1.159	
f110_02_013	f110	2	13	1197	229	33	18	0.818	1.500	0.318	
f110_02_014	f110	2	14	1268	206	21	36	1.636	0.955	-0.318	
f110_02_015	f110	2	15	1322	203	32	41	1.864	1.455	-0.341	
f110_02_016	f110	2	16	1360	222	72	83	3.773	3.273	1.477	f110_02_m0013
f110_02_017	f110	2	17	1454	176	6	26	1.182	0.273	-1.909	
f110_03_001	f110	3	1	32	375	4	8	0.364	0.182	1.636	
f110_03_002	f110	3	2	111	309	43	64	2.909	1.955	-0.091	
f110_03_003	f110	3	3	148	309	15	21	0.955	0.682	-1.068	
f110_03_004	f110	3	4	167	340	16	9	0.409	0.727	0.068	
f110_03_005	f110	3	5	182	329	25	16	0.727	1.136	-0.273	
f110_03_006	f110	3	6	215	281	21	67	3.045	0.955	-1.295	f110_03_m0014
f110_03_007	f110	3	7	242	340	12	9	0.409	0.545	0.068	
f110_03_008	f110	3	8	256	338	14	13	0.591	0.636	0.068	
f110_03_009	f110	3	9	271	322	25	34	1.545	1.136	-0.182	
f110_03_010	f110	3	10	297	340	14	9	0.409	0.636	0.068	
f110_03_011	f110	3	11	313	341	8	17	0.773	0.364	0.295	
f110_03_012	f110	3	12	352	306	101	77	3.500	4.591	0.068	
f110_03_013	f110	3	13	1454	347	4	38	1.727	0.182	1.045	
f110_03_014	f110	3	14	1458	346	2	44	2.000	0.091	1.136	
f110_04_001	f110	4	1	32	386	5	45	2.045	0.227	-0.795	
f110_04_002	f110	4	2	163	418	26	15	0.682	1.182	-0.023	
f110_04_003	f110	4	3	190	420	18	15	0.682	0.818	0.068	
f110_04_004	f110	4	4	203	417	23	18	0.818	1.045	0.000	
f110_04_005	f110	4	5	228	423	11	11	0.500	0.500	0.114	
f110_04_006	f110	4	6	240	425	14	11	0.500	0.636	0.205	
f110_04_007	f110	4	7	251	414	36	24	1.091	1.636	0.000	
f110_04_008	f110	4	8	431	414	25	20	0.909	1.136	-0.091	
f110_05_001	f110	5	1	55	487	45	52	2.364	2.045	0.045	
f110_05_002	f110	5	2	100	482	31	28	1.273	1.409	-0.727	
f110_05_003	f110	5	3	132	486	28	28	1.273	1.273	-0.545	
f110_05_004	f110	5	4	162	500	76	60	2.727	3.455	0.818	
f110_05_005	f110	5	5	235	505	68	18	0.818	3.091	0.091	
f110_05_006	f110	5	6	300	504	10	9	0.409	0.455	-0.159	
f110_05_007	f110	5	7	371	471	92	73	3.318	4.182	-0.205	
f110_05_008	f110	5	8	1454	545	4	7	0.318	0.182	1.659	
f110_06_001	f110	6	1	89	599	56	29	1.318	2.545	-0.068	f110_06_m0015
f110_06_002	f110	6	2	152	602	24	17	0.773	1.091	-0.205	
f110_06_003	f110	6	3	170	607	24	13	0.591	1.091	-0.068	
f110_06_004	f110	6	4	198	607	23	13	0.591	1.045	-0.068	
f110_06_005	f110	6	5	222	562	67	60	2.727	3.045	-1.045	
f110_06_006	f110	6	6	293	609	18	16	0.727	0.818	0.091	
f110_06_007	f110	6	7	316	610	64	50	2.273	2.909	0.909	
f110_06_008	f110	6	8	415	578	40	67	3.045	1.818	-0.159	
f110_06_009	f110	6	9	1455	617	5	47	2.136	0.227	1.159	
f110_07_001	f110	7	1	112	662	80	52	2.364	3.636	-0.909	f110_07_m0017|f110_07_m0020
f110_07_002	f110	7	2	156	699	74	52	2.364	3.364	0.773	
f110_07_003	f110	7	3	236	705	14	11	0.500	0.636	0.114	
f110_07_004	f110	7	4	247	700	13	8	0.364	0.591	-0.182	f110_07_m0018
f110_07_005	f110	7	5	1444	690	16	39	1.773	0.727	0.068	f110_07_m0016|f110_07_m0019
f110_08_001	f110	8	1	164	784	11	11	0.500	0.500	-0.386	
f110_08_002	f110	8	2	182	777	23	26	1.182	1.045	-0.364	
f110_08_003	f110	8	3	199	790	17	15	0.682	0.773	-0.023	
f110_08_004	f110	8	4	224	792	9	15	0.682	0.409	0.068	
f110_08_005	f110	8	5	236	792	12	14	0.636	0.545	0.045	
f110_08_006	f110	8	6	249	793	19	13	0.591	0.864	0.068	
f110_08_007	f110	8	7	272	792	19	16	0.727	0.864	0.091	f110_08_m0021
f110_08_008	f110	8	8	1448	743	12	92	4.182	0.545	-0.409	
f110_09_001	f110	9	1	246	884	83	28	1.273	3.773	0.318	f110_09_m0023
f110_09_002	f110	9	2	1453	921	3	14	0.636	0.136	1.682	f110_09_m0022
f110_10_001	f110	10	1	220	940	54	52	2.364	2.455	-1.000	
f110_10_002	f110	10	2	275	980	22	15	0.682	1.000	-0.023	
f110_10_003	f110	10	3	299	983	14	13	0.591	0.636	0.068	f110_10_m0024
f110_10_004	f110	10	4	309	973	37	24	1.091	1.682	-0.136	
f110_10_005	f110	10	5	414	956	51	63	2.864	2.318	-0.023	
f110_11_001	f110	11	1	106	1101	32	42	1.909	1.455	1.409	
f110_11_002	f110	11	2	131	1042	31	60	2.727	1.409	-0.864	
f110_11_003	f110	11	3	170	1075	40	18	0.818	1.818	-0.318	
f110_11_004	f110	11	4	214	1080	24	17	0.773	1.091	-0.114	
f110_11_005	f110	11	5	240	1081	12	15	0.682	0.545	-0.114	
f110_11_006	f110	11	6	258	1079	35	18	0.818	1.591	-0.136	
f110_11_007	f110	11	7	316	1086	37	16	0.727	1.682	0.136	
f110_11_008	f110	11	8	359	1084	24	19	0.864	1.091	0.114	
f110_11_009	f110	11	9	413	1063	84	65	2.955	3.818	0.205	
f110_11_010	f110	11	10	937	1118	5	14	0.636	0.227	1.545	
f110_11_011	f110	11	11	1432	1110	9	7	0.318	0.409	1.023	
f110_12_001	f110	12	1	31	1155	8	62	2.818	0.364	-0.091	
f110_12_002	f110	12	2	76	1133	29	18	0.818	1.318	-2.091	f110_12_m0028
f110_12_003	f110	12	3	261	1212	5	13	0.591	0.227	1.386	f110_12_m0029
f110_12_004	f110	12	4	267	1195	3	7	0.318	0.136	0.477	
f110_12_005	f110	12	5	270	1178	26	16	0.727	1.182	-0.091	
f110_12_006	f110	12	6	305	1177	34	22	1.000	1.545	0.000	f110_12_m0027
f110_12_007	f110	12	7	342	1180	69	76	3.455	3.136	1.364	
f110_12_008	f110	12	8	415	1181	25	17	0.773	1.136	0.068	
f110_12_009	f110	12	9	463	1138	53	74	3.364	2.409	-0.591	f110_12_m0025|f110_12_m0026
f110_13_001	f110	13	1	32	1218	10	69	3.136	0.455	-1.159	
f110_13_002	f110	13	2	95	1241	66	54	2.455	3.000	-0.455	
f110_13_003	f110	13	3	158	1272	18	17	0.773	0.818	0.114	
