id	kind	cluster	dist
f56r_15_012	sign	49.0	3.641
f56r_15_013	sign	11	4.475
f56r_15_014	sign	23	5.487
f56r_15_015	sign	3.1	4.801
f56r_15_016	sign	41	3.363
f56r_15_017	sign	5	6.649
f56r_15_018	sign	19	4.083
f56r_15_019	sign	9	5.817
f56r_15_020	sign	44	5.284
f56r_15_021	sign	43	4.252
f56r_15_022	sign	35	3.763
f56r_15_023	sign	42	5.930
f56r_15_024	sign	55	5.370
f56r_15_025	sign	38	3.995
f56r_16_001	sign	22	3.829
f56r_16_002	sign	30	5.509
f56r_16_003	sign	21.1	5.330
f56r_16_004	sign	35	5.603
f56r_16_005	sign	21.0	3.568
f56r_16_006	sign	36	3.724
f56r_16_007	sign	29	4.151
f56r_16_008	sign	23	4.353
f56r_16_009	sign	17	2.612
f56r_16_010	sign	33	3.931
f56r_16_011	sign	8	4.235
f56r_16_012	sign	24	4.222
f56r_16_013	sign	7	3.496
f56r_16_014	sign	7	4.343
f56r_16_015	sign	20	2.858
f56r_16_016	sign	54	2.954
f56r_16_017	sign	47	2.892
f56r_16_018	sign	62	2.779
f56r_16_019	sign	39	2.853
f56r_16_020	sign	0	1.368
f56r_16_021	sign	30	5.256
f56r_16_022	sign	47	1.992
f56r_16_023	sign	54	3.253
f56r_16_024	sign	23	4.945
f56r_16_025	sign	39	4.189
f56r_16_026	sign	25	2.893
f56r_16_027	sign	39	2.769
f56r_16_028	sign	8	5.802
f56r_16_029	sign	3.0	3.931
f56r_17_001	sign	33	6.402
f56r_17_002	sign	21.0	7.015
f56r_17_003	sign	13	4.172
f56r_17_004	sign	27	5.554
f56r_17_005	sign	47	2.789
f56r_17_006	sign	18	6.701
f56r_17_007	sign	56	6.885
f56r_17_008	sign	21.0	3.559
f56r_17_009	sign	45.1	2.746
f56r_17_010	sign	18	5.978
f56r_17_011	sign	22	5.671
f56r_17_012	sign	40	4.320
f56r_17_013	sign	49.0	3.589
f56r_17_014	sign	11	5.729
f56r_17_015	sign	42	7.179
f56r_17_016	sign	16	5.664
f56r_17_017	sign	30	4.702
f56r_17_018	sign	2	4.806
f56r_17_019	sign	30	4.944
f56r_17_020	sign	35	7.399
f56r_17_021	sign	50	7.483
f56r_17_022	sign	1	5.466
f56r_17_023	sign	18	3.634
f56r_17_024	sign	49.0	3.780
f56r_17_025	sign	40	4.417
f56r_17_026	sign	1	4.547
f56r_17_027	sign	56	5.137
f56r_17_028	sign	43	7.346
f56r_17_029	sign	1	5.016
f56r_18_001	sign	49.0	3.764
f56r_18_002	sign	35	6.254
f56r_18_003	sign	34	4.093
f56r_18_004	sign	45.0	5.021
f56r_18_005	sign	50	5.642
f56r_18_006	sign	29	3.103
f56r_18_007	sign	58	3.295
f56r_18_008	sign	17	2.714
f56r_18_009	sign	32	3.371
f56r_18_010	sign	47	2.805
f56r_18_011	sign	23	4.349
f56r_18_012	sign	47	4.580
f56r_18_013	sign	23	6.043
f56r_18_014	sign	51	2.767
f56r_18_015	sign	26	3.383
f56r_18_016	sign	28	3.235
f56r_18_017	sign	20	4.299
f56r_18_018	sign	25	3.336
f56r_18_019	sign	13	3.535
f56r_18_020	sign	12	7.201
f56r_18_021	sign	61	6.934
f56r_18_022	sign	17	2.089
f56r_18_023	sign	48	5.129
f56r_18_024	sign	62	3.107
f56r_18_025	sign	48	4.169
f56r_18_026	sign	36	2.767
f56r_18_027	sign	39	3.191
f56r_19_001	sign	1	5.928
f56r_19_002	sign	8	3.874
f56r_19_003	sign	61	5.028
f56r_19_004	sign	46	4.999
f56r_19_005	sign	54	3.626
f56r_19_006	sign	39	4.868
f56r_19_007	sign	36	3.987
f56r_19_008	sign	43	5.680
f56r_19_009	sign	7	3.804
f56r_19_010	sign	13	3.199
f56r_19_011	sign	13	6.140
f56r_19_012	sign	47	3.108
f56r_19_013	sign	3.0	4.201
f56r_19_014	sign	24	3.753
f56r_19_015	sign	7	3.353
f56r_19_016	sign	13	4.467
f56r_19_017	sign	63	2.597
f56r_19_018	sign	23	4.197
f56r_19_019	sign	17	2.346
f56r_19_020	sign	26	3.166
f56r_19_021	sign	52.2	4.250
f56r_19_022	sign	6	2.673
f56r_19_023	sign	25	3.086
f56r_19_024	sign	21.0	3.953
f56r_19_025	sign	22	5.955
f56r_19_026	sign	49.0	4.319
f56r_19_027	sign	44	5.830
f56r_19_028	sign	16	6.547
f56r_19_029	sign	16	3.838
f56r_19_030	sign	49.1	5.425
f56v_01_001	sign	32	4.412
f56v_01_002	sign	38	4.162
f56v_01_003	sign	49.0	5.332
f56v_01_004	sign	16	5.051
f56v_01_005	sign	1	4.904
f56v_01_006	sign	1	3.167
f56v_01_007	sign	22	5.079
f56v_01_008	sign	58	4.892
f56v_01_009	sign	46	6.326
f56v_01_010	sign	9	6.541
f56v_01_011	sign	63	5.691
f56v_01_012	sign	5	4.453
f56v_01_013	sign	0	1.628
f56v_01_014	sign	57	5.781
f56v_01_015	sign	27	5.401
f56v_01_016	sign	29	3.726
f56v_01_017	sign	6	2.989
f56v_01_018	sign	18	3.303
f56v_01_019	sign	10	4.489
f56v_01_020	sign	20	3.210
f56v_01_021	sign	6	2.446
f56v_01_022	sign	28	2.478
f56v_01_023	sign	39	4.108
f56v_01_024	sign	27	5.519
f56v_01_025	sign	29	4.024
f56v_01_026	sign	6	2.556
f56v_01_027	sign	18	3.303
f56v_01_028	sign	44	3.405
f56v_01_029	sign	0	3.001
f56v_01_030	sign	22	4.555
f56v_01_031	sign	25	5.103
f56v_01_032	sign	58	4.501
f56v_02_001	sign	15	5.852
f56v_02_002	sign	12	5.963
f56v_02_003	sign	47	2.541
f56v_02_004	sign	32	4.328
f56v_02_005	sign	17	2.979
f56v_02_006	sign	10	4.468
f56v_02_007	sign	6	4.003
f56v_02_008	sign	20	2.495
f56v_02_009	sign	33	4.279
f56v_02_010	sign	29	3.310
f56v_02_011	sign	59	3.039
f56v_02_012	sign	25	4.573
f56v_02_013	sign	52.2	3.803
f56v_02_014	sign	17	2.297
f56v_02_015	sign	0	2.591
f56v_02_016	sign	6	2.526
f56v_02_017	sign	57	3.286
f56v_02_018	sign	0	2.125
f56v_02_019	sign	20	3.745
f56v_02_020	sign	10	8.079
f56v_02_021	sign	53	4.331
f56v_02_022	sign	20	3.381
f56v_02_023	sign	60	3.931
f56v_02_024	sign	33	4.697
f56v_02_025	sign	41	5.418
f56v_02_026	sign	23	6.111
f56v_02_027	sign	29	5.023
f56v_02_028	sign	41	4.098
f56v_02_029	sign	9	5.700
f56v_03_001	sign	32	4.391
f56v_03_002	sign	49.1	3.751
f56v_03_003	sign	22	4.537
f56v_03_004	sign	16	5.908
f56v_03_005	sign	1	3.954
f56v_03_006	sign	9	5.553
f56v_03_007	sign	22	4.989
f56v_03_008	sign	16	5.329
f56v_03_009	sign	6	4.171
f56v_03_010	sign	55	5.944
f56v_03_011	sign	3.0	5.587
f56v_03_012	sign	6	5.333
f56v_03_013	sign	4	5.723
f56v_03_014	sign	53	5.141
f56v_03_015	sign	13	3.942
f56v_03_016	sign	33	4.385
f56v_03_017	sign	12	6.465
f56v_03_018	sign	28	4.189
f56v_03_019	sign	20	3.151
f56v_03_020	sign	20	2.450
f56v_03_021	sign	10	7.361
f56v_03_022	sign	8	4.764
f56v_03_023	sign	3.0	4.994
f56v_03_024	sign	28	3.491
f56v_03_025	sign	47	3.236
f56v_03_026	sign	6	2.719
f56v_03_027	sign	12	9.869
f56v_03_028	sign	21.0	5.612
f56v_03_029	sign	43	7.184
f56v_03_030	sign	41	5.208
f56v_03_031	sign	16	4.588
f56v_03_032	sign	46	5.196
f56v_04_001	sign	58	4.053
f56v_04_002	sign	29	3.258
f56v_04_003	sign	28	5.046
f56v_04_004	sign	7	3.651
f56v_04_005	sign	62	2.718
f56v_04_006	sign	6	3.928
f56v_04_007	sign	8	4.045
f56v_04_008	sign	52.2	4.433
f56v_04_009	sign	17	5.396
f56v_04_010	sign	0	2.248
f56v_04_011	sign	48	3.768
f56v_04_012	sign	12	5.645
f56v_04_013	sign	0	1.884
f56v_04_014	sign	34	5.984
f56v_04_015	sign	21.0	3.866
f56v_04_016	sign	4	5.052
f56v_04_017	sign	50	7.188
f56v_04_018	sign	29	5.475
f56v_04_019	sign	53	6.058
f56v_04_020	sign	23	4.122
f56v_04_021	sign	20	2.612
f56v_04_022	sign	10	7.619
f56v_04_023	sign	25	4.605
f56v_04_024	sign	58	4.938
f56v_04_025	sign	50	4.618
f56v_04_026	sign	63	4.767
f56v_04_027	sign	8	2.055
f56v_04_028	sign	27	5.860
f56v_04_029	sign	47	3.635
f56v_05_001	sign	23	5.877
f56v_05_002	sign	51	3.666
f56v_05_003	sign	54	3.742
f56v_05_004	sign	50	5.532
f56v_05_005	sign	56	5.353
f56v_05_006	sign	61	7.798
f56v_05_007	sign	12	8.761
f56v_05_008	sign	55	7.279
f56v_05_009	sign	56	7.228
f56v_05_010	sign	26	4.804
f56v_05_011	sign	63	4.821
f56v_05_012	sign	27	5.562
f56v_05_013	sign	50	6.389
f56v_05_014	sign	46	5.030
f56v_05_015	sign	2	5.331
f56v_05_016	sign	17	2.202
f56v_05_017	sign	2	3.645
f56v_05_018	sign	17	2.935
f56v_05_019	sign	6	3.056
f56v_05_020	sign	33	4.323
f56v_05_021	sign	51	6.634
f56v_05_022	sign	46	4.983
f56v_05_023	sign	59	6.090
f56v_05_024	sign	61	5.473
f56v_06_001	sign	46	7.645
f56v_06_002	sign	55	5.494
f56v_06_003	sign	35	4.581
f56v_06_004	sign	56	5.575
f56v_06_005	sign	37	4.490
f56v_06_006	sign	11	5.770
f56v_06_007	sign	22	4.466
f56v_06_008	sign	46	5.883
f56v_06_009	sign	21.0	3.004
f56v_06_010	sign	6	2.301
f56v_06_011	sign	47	2.287
f56v_06_012	sign	62	2.794
f56v_06_013	sign	20	2.374
f56v_06_014	sign	5	3.967
f56v_06_015	sign	8	4.024
f56v_06_016	sign	3.1	4.434
f56v_06_017	sign	35	8.054
f56v_06_018	sign	27	5.288
f56v_06_019	sign	8	2.946
f56v_06_020	sign	29	6.798
f56v_06_021	sign	36	2.961
f56v_06_022	sign	2	3.696
f56v_06_023	sign	58	2.890
f56v_06_024	sign	29	5.456
f56v_06_025	sign	54	4.232
f56v_07_001	sign	1	4.299
f56v_07_002	sign	7	4.516
f56v_07_003	sign	12	6.605
f56v_07_004	sign	54	3.410
f56v_07_005	sign	8	2.141
f56v_07_006	sign	3.0	3.916
f56v_07_007	sign	53	6.667
f56v_07_008	sign	46	7.244
f56v_07_009	sign	31	3.314
f56v_07_010	sign	49.0	5.753
f56v_07_011	sign	39	3.780
f56v_07_012	sign	0	2.067
f56v_07_013	sign	47	2.112
f56v_07_014	sign	33	3.499
f56v_07_015	sign	51	2.936
f56v_07_016	sign	32	3.136
f56v_07_017	sign	32	4.905
f56v_07_018	sign	54	4.542
f56v_07_019	sign	28	3.643
f56v_07_020	sign	39	4.561
f56v_07_021	sign	33	4.156
f56v_07_022	sign	29	3.758
f56v_07_023	sign	59	3.021
f56v_07_024	sign	56	7.052
f56v_07_025	sign	19	2.744
f56v_07_026	sign	10	4.024
f56v_07_027	sign	47	4.508
f56v_07_028	sign	3.0	5.642
f56v_07_029	sign	6	3.557
f56v_07_030	sign	13	3.824
f56v_07_031	sign	47	3.361
f56v_07_032	sign	25	4.133
f56v_08_001	sign	1	9.720
f56v_08_002	sign	31	5.049
f56v_08_003	sign	0	2.570
f56v_08_004	sign	56	6.232
f56v_08_005	sign	47	2.335
f56v_08_006	sign	6	1.955
f56v_08_007	sign	47	2.439
f56v_08_008	sign	22	4.636
f56v_08_009	sign	19	3.459
f56v_08_010	sign	29	3.538
f56v_08_011	sign	20	2.426
f56v_08_012	sign	13	4.461
f56v_08_013	sign	56	7.966
f56v_08_014	sign	33	5.287
f56v_08_015	sign	41	5.712
f56v_08_016	sign	0	5.137
f56v_08_017	sign	36	2.429
f56v_08_018	sign	23	6.056
f56v_08_019	sign	13	2.961
f56v_08_020	sign	63	3.701
f56v_08_021	sign	27	3.599
f56v_08_022	sign	8	2.548
f56v_08_023	sign	3.0	3.186
f56v_08_024	sign	23	7.536
f56v_08_025	sign	26	3.451
f56v_08_026	sign	4	3.276
f56v_08_027	sign	17	2.855
f56v_08_028	sign	54	5.947
f56v_08_029	sign	44	4.377
f56v_08_030	sign	54	5.014
f56v_08_031	sign	12	6.282
f56v_09_001	sign	1	6.464
f56v_09_002	sign	1	4.390
f56v_09_003	sign	54	3.209
f56v_09_004	sign	2	3.930
f56v_09_005	sign	50	6.665
f56v_09_006	sign	16	5.850
f56v_09_007	sign	16	5.193
f56v_09_008	sign	53	6.637
f56v_09_009	sign	1	5.271
f56v_09_010	sign	61	7.568
f56v_09_011	sign	51	3.290
f56v_09_012	sign	0	3.269
f56v_09_013	sign	39	3.081
f56v_09_014	sign	56	6.882
f56v_09_015	sign	5	5.850
f56v_09_016	sign	54	3.618
f56v_09_017	sign	24	3.650
f56v_09_018	sign	56	5.286
f56v_09_019	sign	21.0	3.228
f56v_09_020	sign	41	5.535
f56v_09_021	sign	41	4.057
f56v_09_022	sign	16	4.545
f56v_09_023	sign	37	5.589
f56v_09_024	sign	49.1	4.595
f56v_09_025	sign	35	6.954
f56v_09_026	sign	35	4.792
f56v_09_027	sign	42	8.110
f56v_09_028	sign	44	4.266
f56v_09_029	sign	3.0	5.564
f56v_09_030	sign	35	5.635
f56v_10_001	sign	16	5.950
f56v_10_002	sign	30	6.345
f56v_10_003	sign	27	5.209
f56v_10_004	sign	50	9.104
f56v_10_005	sign	21.1	5.327
f56v_10_006	sign	30	5.329
f56v_10_007	sign	12	6.571
f56v_10_008	sign	21.0	3.947
f56v_10_009	sign	25	3.560
f56v_10_010	sign	24	4.540
f56v_10_011	sign	51	5.497
f56v_10_012	sign	54	3.863
f56v_10_013	sign	27	4.511
f56v_10_014	sign	36	3.359
f56v_10_015	sign	56	3.507
f56v_10_016	sign	39	5.860
f56v_10_017	sign	6	2.725
f56v_10_018	sign	5	5.035
f56v_10_019	sign	54	4.530
f56v_10_020	sign	8	2.440
f56v_10_021	sign	3.0	3.486
f56v_10_022	sign	53	5.383
f56v_11_001	sign	5	6.627
f56v_11_002	sign	54	4.524
f56v_11_003	sign	28	6.643
f56v_11_004	sign	61	9.761
f56v_11_005	sign	29	7.587
f56v_11_006	sign	8	3.702
f56v_11_007	sign	54	4.291
f56v_11_008	sign	55	5.558
f56v_11_009	sign	17	1.986
f56v_11_010	sign	14	5.082
f56v_11_011	sign	62	4.222
f56v_11_012	sign	34	4.073
f56v_11_013	sign	4	4.831
f56v_11_014	sign	32	5.411
f56v_11_015	sign	22	4.901
f56v_11_016	sign	35	4.329
f56v_11_017	sign	16	6.627
f56v_11_018	sign	50	7.443
f56v_11_019	sign	44	4.463
f56v_11_020	sign	38	7.162
f56v_12_001	sign	50	6.226
f56v_12_002	sign	53	5.379
f56v_12_003	sign	29	5.512
f56v_12_004	sign	26	3.436
f56v_12_005	sign	40	5.594
f56v_12_006	sign	49.0	6.051
f56v_12_007	sign	61	5.995
f56v_12_008	sign	34	6.208
f56v_12_009	sign	16	5.066
f56v_12_010	sign	11	6.056
f56v_12_011	sign	29	4.684
f56v_12_012	sign	49.1	6.467
f56v_12_013	sign	3.1	4.307
f56v_12_014	sign	21.0	3.835
f56v_12_015	sign	0	3.742
f56v_12_016	sign	54	3.558
f56v_12_017	sign	8	1.983
f56v_12_018	sign	13	5.753
f56v_12_019	sign	12	7.448
f56v_12_020	sign	17	3.028
f56v_12_021	sign	54	4.783
f56v_12_022	sign	27	4.558
f56v_12_023	sign	0	2.467
f56v_12_024	sign	29	3.762
f56v_12_025	sign	4	3.968
f56v_12_026	sign	17	4.647
f56v_12_027	sign	0	2.913
f56v_13_001	sign	46	6.337
f56v_13_002	sign	25	4.053
f56v_13_003	sign	9	5.432
f56v_13_004	sign	2	4.297
f56v_13_005	sign	12	6.034
f56v_13_006	sign	56	6.370
f56v_13_007	sign	5	4.700
f56v_13_008	sign	54	4.461
f56v_13_009	sign	19	3.818
f56v_13_010	sign	52.1	6.189
f56v_13_011	sign	29	4.371
f56v_13_012	sign	36	3.246
f56v_13_013	sign	14	5.778
f56v_13_014	sign	60	4.928
f56v_13_015	sign	33	5.270
f56v_13_016	sign	33	6.281
f56v_13_017	sign	47	2.835
f56v_13_018	sign	4	4.045
f56v_13_019	sign	17	3.121
f56v_13_020	sign	32	3.925
f56v_13_021	sign	46	6.878
f56v_13_022	sign	8	2.694
f56v_13_023	sign	3.0	4.251
f56v_13_024	sign	17	3.211
f56v_14_001	sign	24	4.140
f56v_14_002	sign	21.0	3.689
f56v_14_003	sign	41	3.596
f56v_14_004	sign	35	5.466
f56v_14_005	sign	10	6.958
f56v_14_006	sign	50	6.441
f56v_14_007	sign	55	4.464
f56v_14_008	sign	49.0	4.279
f56v_14_009	sign	37	2.372
f56v_14_010	sign	57	3.479
f56v_14_011	sign	30	6.679
f56v_14_012	sign	55	5.401
f56v_14_013	sign	2	5.965
f56v_14_014	sign	35	4.936
f56v_14_015	sign	57	4.786
f56v_14_016	sign	23	4.035
f56v_14_017	sign	3.1	5.049
f56v_14_018	sign	30	6.855
f56v_14_019	sign	39	6.671
f56v_14_020	sign	16	5.575
f56v_14_021	sign	38	6.353
f56v_14_022	sign	58	6.117
f56v_15_001	sign	6	6.305
f56v_15_002	sign	63	4.350
f56v_15_003	sign	11	5.039
f56v_15_004	sign	37	4.725
f56v_15_005	sign	49.0	4.445
f56v_15_006	sign	21.0	3.891
f56v_15_007	sign	3.1	4.865
f56v_15_008	sign	47	2.864
f56v_15_009	sign	51	4.484
f56v_15_010	sign	0	4.521
f56v_15_011	sign	7	5.091
f56v_15_012	sign	5	5.215
f56v_15_013	sign	0	3.898
f56v_15_014	sign	17	2.530
f56v_15_015	sign	33	3.738
f56v_15_016	sign	21.0	3.359
f56v_15_017	sign	34	5.017
f56v_15_018	sign	35	6.954
f56v_15_019	sign	26	4.571
f56v_15_020	sign	18	4.265
f56v_15_021	sign	30	4.638
f56v_16_001	sign	47	4.121
f56v_16_002	sign	42	4.979
f56v_16_003	sign	16	5.138
f56v_16_004	sign	56	5.202
f56v_16_005	sign	16	5.449
f56v_16_006	sign	43	5.359
f56v_16_007	sign	40	3.476
f56v_16_008	sign	44	3.638
f56v_16_009	sign	41	6.130
f56v_16_010	sign	37	4.996
f56v_16_011	sign	41	5.397
f56v_16_012	sign	18	3.643
f56v_16_013	sign	26	3.365
f56v_16_014	sign	35	5.946
f56v_16_015	sign	31	6.096
f56v_16_016	sign	40	4.192
f56v_16_017	sign	22	6.276
f56v_16_018	sign	37	3.236
f56v_16_019	sign	41	4.755
f56v_16_020	sign	35	4.782
f56v_16_021	sign	10	6.439
f56v_16_022	sign	11	6.932
f56v_16_023	sign	56	4.765
f56v_16_024	sign	16	4.284
f56v_16_025	sign	30	7.101
f56v_17_001	sign	40	3.573
f56v_17_002	sign	50	6.465
f56v_17_003	sign	46	6.931
f56v_17_004	sign	9	6.434
f56v_17_005	sign	40	3.771
f56v_17_006	sign	44	4.863
f56v_17_007	sign	16	5.815
f56v_17_008	sign	16	4.339
f56v_17_009	sign	56	4.608
f56v_17_010	sign	37	3.345
f56v_17_011	sign	40	4.430
f56v_17_012	sign	41	3.947
f56v_17_013	sign	1	8.983
f56v_17_014	sign	22	4.888
f56v_17_015	sign	35	4.267
f56v_17_016	sign	12	7.029
f56v_17_017	sign	38	4.797
f56v_17_018	sign	37	4.825
f56v_17_019	sign	16	4.992
f56v_17_020	sign	49.1	4.224
f56v_17_021	sign	9	5.846
f56v_17_022	sign	32	4.382
f56v_17_023	sign	41	5.978
f56v_18_001	sign	46	6.259
f56v_18_002	sign	49.1	3.184
f56v_18_003	sign	49.1	4.588
f56v_18_004	sign	35	7.438
f56v_18_005	sign	48	6.376
f56v_18_006	sign	16	5.993
f56v_18_007	sign	35	6.939
f56v_18_008	sign	16	4.876
f56v_18_009	sign	1	7.115
f56v_18_010	sign	2	6.651
f56v_18_011	sign	1	5.775
f56v_18_012	sign	42	10.837
f56v_18_013	sign	22	3.652
f56v_18_014	sign	21.1	6.013
f56v_18_015	sign	18	4.845
f56v_18_016	sign	16	5.292
f56v_18_017	sign	35	5.782
f56v_18_018	sign	4	7.343
f56v_18_019	sign	16	4.882
f56v_18_020	sign	45.1	2.483
f56v_18_021	sign	52.1	5.296
f56v_18_022	sign	21.0	5.788
f56v_18_023	sign	46	6.068
f56v_18_024	sign	34	5.627
f56v_18_025	sign	9	7.208
f56v_18_026	sign	55	4.189
f56v_18_027	sign	2	5.503
f56v_18_028	sign	21.0	5.254
f56v_18_029	sign	26	3.624
f56v_18_030	sign	1	4.426
f56v_19_001	sign	26	3.820
f56v_19_002	sign	56	4.577
f56v_19_003	sign	11	4.794
f56v_19_004	sign	44	5.510
f56v_19_005	sign	11	5.638
f56v_19_006	sign	35	5.952
f56v_19_007	sign	44	3.850
f56v_19_008	sign	43	4.820
f56v_19_009	sign	46	6.729
f56v_19_010	sign	56	5.682
f56v_19_011	sign	16	4.598
f56v_19_012	sign	23	4.459
f56v_19_013	sign	22	5.573
f56v_19_014	sign	48	5.803
f56v_19_015	sign	44	6.947
f56v_19_016	sign	35	5.019
f56v_19_017	sign	58	6.799
f56v_19_018	sign	21.1	5.554
f56v_19_019	sign	16	4.422
f56v_19_020	sign	16	5.663
f56v_19_021	sign	23	4.345
f56v_19_022	sign	3.1	4.809
f56v_19_023	sign	44	5.691
f56v_19_024	sign	49.1	2.967
f56v_19_025	sign	44	4.286
f56v_19_026	sign	37	4.292
f57r_01_001	sign	41	4.021
f57r_01_002	sign	11	4.465
f57r_01_003	sign	45.0	5.043
f57r_01_004	sign	34	3.130
f57r_01_005	sign	53	5.113
f57r_01_006	sign	14	5.720
f57r_01_007	sign	29	2.968
f57r_01_008	sign	13	5.434
f57r_01_009	sign	3.0	4.508
f57r_01_010	sign	49.0	5.300
f57r_01_011	sign	23	5.629
f57r_01_012	sign	17	1.931
f57r_01_013	sign	56	6.800
f57r_01_014	sign	24	3.200
f57r_01_015	sign	20	2.492
f57r_01_016	sign	31	5.092
f57r_01_017	sign	17	2.800
f57r_01_018	sign	14	3.275
f57r_01_019	sign	6	3.506
f57r_01_020	sign	0	2.191
f57r_01_021	sign	47	2.996
f57r_01_022	sign	3.0	4.537
f57r_01_023	sign	36	3.612
f57r_01_024	sign	10	4.339
f57r_01_025	sign	42	8.354
f57r_01_026	sign	1	4.432
f57r_01_027	sign	3.1	5.755
f57r_01_028	sign	0	2.630
f57r_01_029	sign	18	5.996
f57r_01_030	sign	56	5.364
f57r_02_001	sign	53	5.493
f57r_02_002	sign	31	3.621
f57r_02_003	sign	20	2.226
f57r_02_004	sign	13	3.716
f57r_02_005	sign	46	6.375
f57r_02_006	sign	56	6.668
f57r_02_007	sign	24	4.692
f57r_02_008	sign	35	6.461
f57r_02_009	sign	13	4.429
f57r_02_010	sign	10	4.114
f57r_02_011	sign	23	5.657
f57r_02_012	sign	7	3.053
f57r_02_013	sign	52.0	5.560
f57r_02_014	sign	13	4.299
f57r_02_015	sign	25	4.542
f57r_02_016	sign	15	3.876
f57r_02_017	sign	4	2.763
f57r_02_018	sign	17	2.331
f57r_02_019	sign	0	2.761
f57r_02_020	sign	46	5.908
f57r_02_021	sign	13	3.295
f57r_02_022	sign	29	5.413
f57r_02_023	sign	4	3.168
f57r_02_024	sign	17	2.016
f57r_02_025	sign	13	5.165
f57r_02_026	sign	12	5.195
f57r_03_001	sign	43	7.075
f57r_03_002	sign	48	4.861
f57r_03_003	sign	29	5.087
f57r_03_004	sign	6	2.939
f57r_03_005	sign	54	3.147
f57r_03_006	sign	16	6.929
f57r_03_007	sign	4	6.326
f57r_03_008	sign	17	2.150
f57r_03_009	sign	6	2.015
f57r_03_010	sign	8	3.024
f57r_03_011	sign	7	5.954
f57r_03_012	sign	39	3.159
f57r_03_013	sign	15	6.690
f57r_03_014	sign	1	4.271
f57r_03_015	sign	24	4.220
f57r_03_016	sign	19	5.239
f57r_03_017	sign	23	5.006
f57r_03_018	sign	7	3.765
f57r_03_019	sign	12	5.202
f57r_03_020	sign	20	3.567
f57r_03_021	sign	6	2.272
f57r_03_022	sign	0	3.475
f57r_03_023	sign	47	3.425
f57r_03_024	sign	19	4.074
f57r_03_025	sign	51	4.404
f57r_03_026	sign	13	4.756
f57r_03_027	sign	23	5.941
f57r_03_028	sign	8	3.875
f57r_04_001	sign	4	3.816
f57r_04_002	sign	17	4.204
f57r_04_003	sign	54	5.979
f57r_04_004	sign	44	4.214
f57r_04_005	sign	54	3.544
f57r_04_006	sign	6	3.095
f57r_04_007	sign	0	3.428
f57r_04_008	sign	47	4.014
f57r_04_009	sign	3.0	4.026
f57r_04_010	sign	36	2.483
f57r_04_011	sign	39	3.404
f57r_04_012	sign	7	5.208
f57r_04_013	sign	13	2.792
f57r_04_014	sign	20	2.117
f57r_04_015	sign	19	8.151
f57r_04_016	sign	31	3.941
f57r_04_017	sign	20	2.120
f57r_04_018	sign	2	3.872
f57r_04_019	sign	17	3.066
f57r_04_020	sign	19	5.253
f57r_04_021	sign	31	4.564
f57r_04_022	sign	44	6.200
f57r_04_023	sign	27	4.756
f57r_04_024	sign	0	2.475
f57r_04_025	sign	8	2.778
f57r_04_026	sign	3.0	4.029
f57r_04_027	sign	33	4.665
f57r_04_028	sign	41	6.623
f57r_04_029	sign	56	4.898
f57r_05_001	sign	52.1	3.268
f57r_05_002	sign	53	4.930
f57r_05_003	sign	23	3.447
f57r_05_004	sign	47	3.030
f57r_05_005	sign	4	3.177
f57r_05_006	sign	17	2.519
f57r_05_007	sign	54	3.021
f57r_05_008	sign	44	4.631
f57r_05_009	sign	6	3.999
f57r_05_010	sign	0	3.716
f57r_05_011	sign	47	2.836
f57r_05_012	sign	3.0	3.501
f57r_05_013	sign	53	4.538
f57r_05_014	sign	5	6.862
f57r_05_015	sign	26	2.763
f57r_05_016	sign	28	3.511
f57r_05_017	sign	8	3.318
f57r_05_018	sign	3.0	4.333
f57r_05_019	sign	12	6.194
f57r_05_020	sign	6	2.417
f57r_05_021	sign	17	1.585
f57r_05_022	sign	39	4.180
f57r_05_023	sign	10	4.692
f57r_05_024	sign	61	6.685
f57r_05_025	sign	20	2.809
f57r_05_026	sign	10	6.879
f57r_05_027	sign	13	4.291
f57r_05_028	sign	33	5.915
f57r_06_001	sign	5	5.740
f57r_06_002	sign	0	2.319
f57r_06_003	sign	33	4.705
f57r_06_004	sign	52.1	3.253
f57r_06_005	sign	29	4.283
f57r_06_006	sign	36	3.685
f57r_06_007	sign	2	4.216
f57r_06_008	sign	17	2.123
f57r_06_009	sign	6	2.051
f57r_06_010	sign	23	3.606
f57r_06_011	sign	51	4.428
f57r_06_012	sign	13	3.931
f57r_06_013	sign	2	3.702
f57r_06_014	sign	17	3.097
f57r_06_015	sign	24	3.939
f57r_06_016	sign	23	5.869
f57r_06_017	sign	47	3.181
f57r_06_018	sign	6	4.566
f57r_06_019	sign	13	3.280
f57r_06_020	sign	53	8.208
f57r_06_021	sign	24	5.461
f57r_06_022	sign	28	3.527
f57r_06_023	sign	53	6.997
f57r_06_024	sign	28	5.396
f57r_07_001	sign	17	2.863
f57r_07_002	sign	23	5.105
f57r_07_003	sign	47	3.717
f57r_07_004	sign	6	2.959
f57r_07_005	sign	19	4.626
f57r_07_006	sign	41	5.281
f57r_07_007	sign	54	4.809
f57r_07_008	sign	0	2.798
f57r_07_009	sign	7	3.566
f57r_07_010	sign	0	1.717
f57r_07_011	sign	33	3.469
f57r_07_012	sign	57	4.203
f57r_07_013	sign	0	2.270
f57r_07_014	sign	36	3.204
f57r_07_015	sign	61	5.833
f57r_07_016	sign	4	2.876
