sid	page	line	pos	x	y	w	h	rh	rw	dy	marks
f57r_07_001	f57r	7	1	165	683	63	18	0.500	1.750	-0.028	
f57r_07_002	f57r	7	2	238	681	17	25	0.694	0.472	0.014	f57r_07_m0076
f57r_07_003	f57r	7	3	253	724	21	23	0.639	0.583	1.181	
f57r_07_004	f57r	7	4	266	675	26	32	0.889	0.722	-0.056	f57r_07_m0072
f57r_07_005	f57r	7	5	306	682	38	30	0.833	1.056	0.111	f57r_07_m0079
f57r_07_006	f57r	7	6	356	661	34	73	2.028	0.944	0.125	f57r_07_m0073
f57r_07_007	f57r	7	7	411	674	27	29	0.806	0.750	-0.125	f57r_07_m0074
f57r_07_008	f57r	7	8	438	653	19	75	2.083	0.528	-0.069	
f57r_07_009	f57r	7	9	459	681	34	45	1.250	0.944	0.292	
f57r_07_010	f57r	7	10	492	657	21	70	1.944	0.583	-0.028	
f57r_07_011	f57r	7	11	528	657	41	59	1.639	1.139	-0.181	
f57r_07_012	f57r	7	12	564	651	24	51	1.417	0.667	-0.458	
f57r_07_013	f57r	7	13	584	660	22	64	1.778	0.611	-0.028	
f57r_07_014	f57r	7	14	613	671	40	34	0.944	1.111	-0.139	f57r_07_m0075|f57r_07_m0077
f57r_07_015	f57r	7	15	663	681	43	62	1.722	1.194	0.528	f57r_07_m0078
f57r_07_016	f57r	7	16	709	663	39	53	1.472	1.083	-0.097	
f57r_07_017	f57r	7	17	741	687	58	58	1.611	1.611	0.639	
f57r_07_018	f57r	7	18	782	681	40	51	1.417	1.111	0.375	
f57r_07_019	f57r	7	19	827	658	80	46	1.278	2.222	-0.333	
f57r_07_020	f57r	7	20	896	651	46	76	2.111	1.278	-0.111	
f57r_07_021	f57r	7	21	939	685	55	18	0.500	1.528	0.028	
f57r_07_022	f57r	7	22	1002	683	30	23	0.639	0.833	0.042	f57r_07_m0082
f57r_07_023	f57r	7	23	1038	656	83	67	1.861	2.306	-0.097	
f57r_07_024	f57r	7	24	1133	682	55	28	0.778	1.528	0.083	f57r_07_m0080|f57r_07_m0083
f57r_07_025	f57r	7	25	1197	681	27	28	0.778	0.750	0.056	f57r_07_m0081
f57r_08_001	f57r	8	1	169	762	28	24	0.667	0.778	0.139	
f57r_08_002	f57r	8	2	198	751	28	31	0.861	0.778	-0.069	f57r_08_m0086
f57r_08_003	f57r	8	3	242	758	20	24	0.667	0.556	0.028	
f57r_08_004	f57r	8	4	272	757	35	21	0.583	0.972	-0.042	f57r_08_m0089
f57r_08_005	f57r	8	5	324	733	44	55	1.528	1.222	-0.236	
f57r_08_006	f57r	8	6	374	757	20	27	0.750	0.556	0.042	f57r_08_m0084
f57r_08_007	f57r	8	7	403	753	25	28	0.778	0.694	-0.056	f57r_08_m0085
f57r_08_008	f57r	8	8	442	760	39	21	0.583	1.083	0.042	f57r_08_m0092
f57r_08_009	f57r	8	9	487	767	57	16	0.444	1.583	0.167	
f57r_08_010	f57r	8	10	552	757	36	20	0.556	1.000	-0.056	f57r_08_m0091
f57r_08_011	f57r	8	11	600	760	19	29	0.806	0.528	0.153	f57r_08_m0093
f57r_08_012	f57r	8	12	630	758	30	49	1.361	0.833	0.375	
f57r_08_013	f57r	8	13	664	754	26	29	0.806	0.722	-0.014	
f57r_08_014	f57r	8	14	697	755	25	29	0.806	0.694	0.014	
f57r_08_015	f57r	8	15	712	719	20	30	0.833	0.556	-0.972	
f57r_08_016	f57r	8	16	727	756	29	28	0.778	0.806	0.028	
f57r_08_017	f57r	8	17	758	741	21	60	1.667	0.583	0.056	
f57r_08_018	f57r	8	18	784	768	28	27	0.750	0.778	0.347	
f57r_08_019	f57r	8	19	808	738	34	26	0.722	0.944	-0.500	
f57r_08_020	f57r	8	20	845	737	41	56	1.556	1.139	-0.111	f57r_08_m0090
f57r_08_021	f57r	8	21	887	762	27	39	1.083	0.750	0.347	f57r_08_m0094
f57r_08_022	f57r	8	22	933	728	61	53	1.472	1.694	-0.403	
f57r_08_023	f57r	8	23	995	734	24	69	1.917	0.667	-0.014	
f57r_08_024	f57r	8	24	1027	756	38	22	0.611	1.056	-0.056	f57r_08_m0088
f57r_08_025	f57r	8	25	1074	758	45	41	1.139	1.250	0.264	f57r_08_m0087
f57r_08_026	f57r	8	26	1121	755	49	37	1.028	1.361	0.125	
f57r_08_027	f57r	8	27	1169	754	60	21	0.583	1.667	-0.125	
f57r_09_001	f57r	9	1	166	832	62	41	1.139	1.722	-0.014	
f57r_09_002	f57r	9	2	236	838	25	25	0.694	0.694	-0.069	
f57r_09_003	f57r	9	3	263	810	51	68	1.889	1.417	-0.250	
f57r_09_004	f57r	9	4	317	814	67	59	1.639	1.861	-0.264	
f57r_09_005	f57r	9	5	398	832	32	32	0.889	0.889	-0.139	f57r_09_m0095
f57r_09_006	f57r	9	6	441	837	37	22	0.611	1.028	-0.139	f57r_09_m0098
f57r_09_007	f57r	9	7	501	837	21	34	0.944	0.583	0.028	f57r_09_m0096
f57r_09_008	f57r	9	8	518	884	10	19	0.528	0.278	1.125	
f57r_09_009	f57r	9	9	536	843	43	35	0.972	1.194	0.208	f57r_09_m0102
f57r_09_010	f57r	9	10	572	841	29	45	1.250	0.806	0.292	f57r_09_m0099
f57r_09_011	f57r	9	11	611	816	87	83	2.306	2.417	0.125	
f57r_09_012	f57r	9	12	718	838	56	37	1.028	1.556	0.097	
f57r_09_013	f57r	9	13	779	814	152	99	2.750	4.222	0.292	
f57r_09_014	f57r	9	14	925	843	20	23	0.639	0.556	0.042	f57r_09_m0100
f57r_09_015	f57r	9	15	954	844	39	30	0.833	1.083	0.167	f57r_09_m0103
f57r_09_016	f57r	9	16	998	806	44	84	2.333	1.222	-0.139	f57r_09_m0101
f57r_09_017	f57r	9	17	1030	870	26	19	0.528	0.722	0.736	f57r_09_m0104
f57r_09_018	f57r	9	18	1053	806	24	73	2.028	0.667	-0.292	
f57r_09_019	f57r	9	19	1088	839	20	30	0.833	0.556	0.028	f57r_09_m0097
f57r_09_020	f57r	9	20	1116	848	32	23	0.639	0.889	0.181	
f57r_09_021	f57r	9	21	1153	845	23	27	0.750	0.639	0.153	
f57r_09_022	f57r	9	22	1184	839	15	32	0.889	0.417	0.056	
f57r_10_001	f57r	10	1	169	918	54	38	1.056	1.500	0.139	
f57r_10_002	f57r	10	2	232	923	37	36	1.000	1.028	0.250	f57r_10_m0109
f57r_10_003	f57r	10	3	280	905	33	61	1.694	0.917	0.097	
f57r_10_004	f57r	10	4	320	921	38	21	0.583	1.056	-0.014	f57r_10_m0110
f57r_10_005	f57r	10	5	371	894	40	60	1.667	1.111	-0.222	f57r_10_m0107
f57r_10_006	f57r	10	6	408	919	31	52	1.444	0.861	0.361	
f57r_10_007	f57r	10	7	443	880	42	64	1.778	1.167	-0.556	
f57r_10_008	f57r	10	8	486	916	33	30	0.833	0.917	-0.028	f57r_10_m0116
f57r_10_009	f57r	10	9	535	914	38	37	1.028	1.056	0.014	f57r_10_m0105|f57r_10_m0106
f57r_10_010	f57r	10	10	572	924	29	38	1.056	0.806	0.306	
f57r_10_011	f57r	10	11	609	922	32	48	1.333	0.889	0.389	f57r_10_m0112
f57r_10_012	f57r	10	12	644	913	26	31	0.861	0.722	-0.097	
f57r_10_013	f57r	10	13	687	894	85	68	1.889	2.361	-0.111	
f57r_10_014	f57r	10	14	920	905	42	54	1.500	1.167	0.000	f57r_10_m0111|f57r_10_m0114
f57r_10_015	f57r	10	15	973	923	21	21	0.583	0.583	0.042	f57r_10_m0108
f57r_10_016	f57r	10	16	1006	903	44	52	1.444	1.222	-0.083	f57r_10_m0113
f57r_10_017	f57r	10	17	1052	898	23	67	1.861	0.639	-0.014	
f57r_10_018	f57r	10	18	1090	900	47	58	1.611	1.306	-0.083	
f57r_10_019	f57r	10	19	1143	922	30	36	1.000	0.833	0.222	f57r_10_m0115
f57r_10_020	f57r	10	20	1184	886	52	54	1.500	1.444	-0.528	
f57r_11_001	f57r	11	1	170	979	40	68	1.889	1.111	0.028	
f57r_11_002	f57r	11	2	223	984	24	62	1.722	0.667	0.083	
f57r_11_003	f57r	11	3	257	982	41	54	1.500	1.139	-0.083	f57r_11_m0124
f57r_11_004	f57r	11	4	315	1002	22	22	0.611	0.611	0.028	f57r_11_m0120
f57r_11_005	f57r	11	5	344	981	42	54	1.500	1.167	-0.111	f57r_11_m0123
f57r_11_006	f57r	11	6	393	1007	29	39	1.083	0.806	0.403	
f57r_11_007	f57r	11	7	424	965	49	85	2.361	1.361	-0.125	f57r_11_m0121
f57r_11_008	f57r	11	8	463	1003	27	37	1.028	0.750	0.264	f57r_11_m0117
f57r_11_009	f57r	11	9	499	976	88	51	1.417	2.444	-0.292	
f57r_11_010	f57r	11	10	609	1000	25	26	0.722	0.694	0.028	f57r_11_m0118
f57r_11_011	f57r	11	11	639	1002	29	29	0.806	0.806	0.125	f57r_11_m0119
f57r_11_012	f57r	11	12	850	999	23	23	0.639	0.639	-0.042	
f57r_11_013	f57r	11	13	873	996	55	24	0.667	1.528	-0.111	
f57r_11_014	f57r	11	14	920	1004	32	36	1.000	0.889	0.278	f57r_11_m0125
f57r_11_015	f57r	11	15	958	998	41	67	1.861	1.139	0.542	
f57r_11_016	f57r	11	16	1004	999	25	34	0.944	0.694	0.111	
f57r_11_017	f57r	11	17	1023	996	39	54	1.500	1.083	0.306	
f57r_11_018	f57r	11	18	1060	1004	57	18	0.500	1.583	0.028	
f57r_11_019	f57r	11	19	1123	991	34	36	1.000	0.944	-0.083	
f57r_11_020	f57r	11	20	1169	1000	25	23	0.639	0.694	-0.014	
f57r_11_021	f57r	11	21	1197	990	34	51	1.417	0.944	0.097	f57r_11_m0122|f57r_11_m0126
f57r_12_001	f57r	12	1	162	1088	66	42	1.167	1.833	0.444	
f57r_12_002	f57r	12	2	237	1079	26	27	0.750	0.722	-0.014	
f57r_12_003	f57r	12	3	271	1065	34	65	1.806	0.944	0.125	
f57r_12_004	f57r	12	4	313	1078	53	25	0.694	1.472	-0.069	f57r_12_m0128
f57r_12_005	f57r	12	5	362	1049	43	82	2.278	1.194	-0.083	
f57r_12_006	f57r	12	6	401	1080	39	54	1.500	1.083	0.389	
f57r_12_007	f57r	12	7	452	1071	26	32	0.889	0.722	-0.167	
f57r_12_008	f57r	12	8	482	1077	15	31	0.861	0.417	-0.014	
f57r_12_009	f57r	12	9	511	1077	77	39	1.083	2.139	0.097	
f57r_12_010	f57r	12	10	596	1060	44	54	1.500	1.222	-0.167	f57r_12_m0129
f57r_12_011	f57r	12	11	642	1081	23	29	0.806	0.639	0.069	f57r_12_m0127
f57r_12_012	f57r	12	12	736	1079	11	26	0.722	0.306	-0.028	
f57r_12_013	f57r	12	13	758	1070	34	38	1.056	0.944	-0.111	
f57r_12_014	f57r	12	14	804	1081	26	24	0.667	0.722	0.000	f57r_12_m0130
f57r_12_015	f57r	12	15	832	1086	26	26	0.722	0.722	0.167	
f57r_12_016	f57r	12	16	860	1059	49	50	1.389	1.361	-0.250	
f57r_12_017	f57r	12	17	894	1082	41	50	1.389	1.139	0.389	
f57r_12_018	f57r	12	18	935	1072	34	35	0.972	0.944	-0.097	
f57r_12_019	f57r	12	19	972	1084	58	20	0.556	1.611	0.028	
f57r_12_020	f57r	12	20	1035	1084	31	67	1.861	0.861	0.681	f57r_12_m0131
f57r_12_021	f57r	12	21	1103	1040	42	70	1.944	1.167	-0.500	
f57r_12_022	f57r	12	22	1152	1076	68	31	0.861	1.889	-0.042	f57r_12_m0132
f57r_13_001	f57r	13	1	166	1136	54	52	1.444	1.500	-0.278	
f57r_13_002	f57r	13	2	212	1156	52	42	1.167	1.444	0.139	
f57r_13_003	f57r	13	3	250	1161	43	55	1.528	1.194	0.458	
f57r_13_004	f57r	13	4	307	1161	21	24	0.667	0.583	0.028	f57r_13_m0134
f57r_13_005	f57r	13	5	342	1139	59	48	1.333	1.639	-0.250	f57r_13_m0142
f57r_13_006	f57r	13	6	406	1161	36	27	0.750	1.000	0.069	f57r_13_m0137
f57r_13_007	f57r	13	7	451	1161	59	41	1.139	1.639	0.264	
f57r_13_008	f57r	13	8	519	1158	25	25	0.694	0.694	-0.042	
f57r_13_009	f57r	13	9	544	1158	50	23	0.639	1.389	-0.069	
f57r_13_010	f57r	13	10	594	1164	28	30	0.833	0.778	0.194	f57r_13_m0141
f57r_13_011	f57r	13	11	647	1163	41	22	0.611	1.139	0.056	f57r_13_m0138|f57r_13_m0139
f57r_13_012	f57r	13	12	703	1162	22	28	0.778	0.611	0.111	
f57r_13_013	f57r	13	13	717	1163	34	39	1.083	0.944	0.292	
f57r_13_014	f57r	13	14	753	1161	25	26	0.722	0.694	0.056	
f57r_13_015	f57r	13	15	782	1159	47	23	0.639	1.306	-0.042	
f57r_13_016	f57r	13	16	821	1162	37	39	1.083	1.028	0.264	f57r_13_m0140
f57r_13_017	f57r	13	17	872	1133	72	55	1.528	2.000	-0.319	f57r_13_m0136
f57r_13_018	f57r	13	18	958	1154	55	29	0.806	1.528	-0.097	f57r_13_m0133|f57r_13_m0135
f57r_13_019	f57r	13	19	1019	1159	46	23	0.639	1.278	-0.042	
f57r_13_020	f57r	13	20	1068	1128	27	99	2.750	0.750	0.153	
f57r_13_021	f57r	13	21	1105	1156	38	48	1.333	1.056	0.222	
f57r_13_022	f57r	13	22	1141	1160	24	25	0.694	0.667	0.014	
f57r_13_023	f57r	13	23	1167	1162	53	42	1.167	1.472	0.306	
f57r_14_001	f57r	14	1	163	1251	25	43	1.194	0.694	0.403	f57r_14_m0147
f57r_14_002	f57r	14	2	186	1250	25	41	1.139	0.694	0.347	
f57r_14_003	f57r	14	3	221	1245	45	51	1.417	1.250	0.347	f57r_14_m0149
f57r_14_004	f57r	14	4	266	1221	21	68	1.889	0.583	-0.083	
f57r_14_005	f57r	14	5	295	1247	20	22	0.611	0.556	0.000	f57r_14_m0143
f57r_14_006	f57r	14	6	315	1214	45	55	1.528	1.250	-0.458	
f57r_14_007	f57r	14	7	351	1243	23	27	0.750	0.639	-0.042	
f57r_14_008	f57r	14	8	376	1252	52	42	1.167	1.444	0.417	
f57r_14_009	f57r	14	9	435	1231	50	53	1.472	1.389	-0.014	
f57r_14_010	f57r	14	10	498	1236	42	75	2.083	1.167	0.431	
f57r_14_011	f57r	14	11	537	1245	56	22	0.611	1.556	-0.056	
f57r_14_012	f57r	14	12	598	1238	25	33	0.917	0.694	-0.097	
f57r_14_013	f57r	14	13	639	1248	22	28	0.778	0.611	0.111	f57r_14_m0144
f57r_14_014	f57r	14	14	661	1250	28	27	0.750	0.778	0.153	
f57r_14_015	f57r	14	15	701	1244	22	30	0.833	0.611	0.028	f57r_14_m0148
f57r_14_016	f57r	14	16	733	1218	46	53	1.472	1.278	-0.375	
f57r_14_017	f57r	14	17	784	1247	26	27	0.750	0.722	0.069	
f57r_14_018	f57r	14	18	813	1248	50	19	0.528	1.389	-0.014	
f57r_14_019	f57r	14	19	853	1251	32	36	1.000	0.889	0.306	f57r_14_m0150
f57r_14_020	f57r	14	20	900	1244	60	58	1.611	1.667	0.417	
f57r_14_021	f57r	14	21	971	1212	37	55	1.528	1.028	-0.514	
f57r_14_022	f57r	14	22	1014	1247	27	29	0.806	0.750	0.097	
f57r_14_023	f57r	14	23	1045	1236	30	31	0.861	0.833	-0.181	
f57r_14_024	f57r	14	24	1064	1281	24	16	0.444	0.667	0.861	
f57r_14_025	f57r	14	25	1087	1211	29	79	2.194	0.806	-0.208	
f57r_14_026	f57r	14	26	1105	1244	50	47	1.306	1.389	0.264	
f57r_14_027	f57r	14	27	1164	1232	39	40	1.111	1.083	-0.167	f57r_14_m0145|f57r_14_m0146
f57r_15_001	f57r	15	1	159	1321	38	28	0.778	1.056	-0.167	
f57r_15_002	f57r	15	2	202	1332	60	54	1.500	1.667	0.500	
f57r_15_003	f57r	15	3	248	1329	48	79	2.194	1.333	0.764	
f57r_15_004	f57r	15	4	293	1331	29	31	0.861	0.806	0.153	
f57r_15_005	f57r	15	5	328	1309	52	47	1.306	1.444	-0.236	
f57r_15_006	f57r	15	6	367	1328	39	57	1.583	1.083	0.431	f57r_15_m0153
f57r_15_007	f57r	15	7	418	1328	24	42	1.167	0.667	0.222	f57r_15_m0152
f57r_15_008	f57r	15	8	450	1293	51	88	2.444	1.417	-0.111	
f57r_15_009	f57r	15	9	505	1317	39	55	1.528	1.083	0.097	f57r_15_m0151
f57r_15_010	f57r	15	10	552	1331	17	28	0.778	0.472	0.111	f57r_15_m0156
f57r_15_011	f57r	15	11	576	1304	88	51	1.417	2.444	-0.319	
f57r_15_012	f57r	15	12	673	1296	60	57	1.583	1.667	-0.458	
f57r_15_013	f57r	15	13	732	1301	25	58	1.611	0.694	-0.306	
f57r_15_014	f57r	15	14	757	1337	63	42	1.167	1.750	0.472	
f57r_15_015	f57r	15	15	808	1328	44	52	1.444	1.222	0.361	
f57r_15_016	f57r	15	16	857	1291	39	80	2.222	1.083	-0.278	
f57r_15_017	f57r	15	17	891	1320	41	40	1.111	1.139	-0.028	f57r_15_m0154
f57r_15_018	f57r	15	18	946	1327	46	29	0.806	1.278	0.014	f57r_15_m0155|f57r_15_m0157
f57r_15_019	f57r	15	19	1001	1288	43	61	1.694	1.194	-0.625	
f57r_15_020	f57r	15	20	1047	1304	20	74	2.056	0.556	0.000	
f57r_15_021	f57r	15	21	1070	1324	34	54	1.500	0.944	0.278	
f57r_15_022	f57r	15	22	1105	1328	50	37	1.028	1.389	0.153	
f57r_15_023	f57r	15	23	1168	1303	22	77	2.139	0.611	0.014	
f57r_15_024	f57r	15	24	1190	1336	47	44	1.222	1.306	0.472	
f57r_16_001	f57r	16	1	171	1385	45	73	2.028	1.250	-0.069	
f57r_16_002	f57r	16	2	231	1407	28	35	0.972	0.778	0.014	
f57r_16_003	f57r	16	3	271	1378	27	60	1.667	0.750	-0.444	
f57r_16_004	f57r	16	4	291	1387	21	70	1.944	0.583	-0.056	
f57r_16_005	f57r	16	5	326	1408	30	27	0.750	0.833	-0.069	f57r_16_m0160
f57r_16_006	f57r	16	6	362	1385	48	49	1.361	1.333	-0.403	
f57r_16_007	f57r	16	7	417	1382	19	77	2.139	0.528	-0.097	
f57r_16_008	f57r	16	8	453	1405	40	41	1.139	1.111	0.042	f57r_16_m0158|f57r_16_m0159
f57r_16_009	f57r	16	9	508	1413	27	27	0.750	0.750	0.069	
f57r_16_010	f57r	16	10	535	1384	24	82	2.278	0.667	0.028	
f57r_16_011	f57r	16	11	571	1409	36	54	1.500	1.000	0.333	
f57r_16_012	f57r	16	12	611	1410	20	27	0.750	0.556	-0.014	
f57r_16_013	f57r	16	13	634	1417	59	20	0.556	1.639	0.083	
f57r_16_014	f57r	16	14	699	1410	29	27	0.750	0.806	-0.014	
f57r_16_015	f57r	16	15	735	1388	52	52	1.444	1.444	-0.278	
f57r_16_016	f57r	16	16	794	1392	44	56	1.556	1.222	-0.111	
f57r_16_017	f57r	16	17	823	1381	49	89	2.472	1.361	0.042	f57r_16_m0161
f57r_16_018	f57r	16	18	871	1385	29	49	1.361	0.806	-0.403	
f57r_16_019	f57r	16	19	893	1418	66	42	1.167	1.833	0.417	
f57r_16_020	f57r	16	20	955	1413	30	41	1.139	0.833	0.264	
f57r_16_021	f57r	16	21	986	1408	56	24	0.667	1.556	-0.111	
f57r_16_022	f57r	16	22	1052	1383	57	71	1.972	1.583	-0.153	
f57r_16_023	f57r	16	23	1109	1416	20	33	0.917	0.556	0.236	f57r_16_m0163
f57r_16_024	f57r	16	24	1148	1390	35	63	1.750	0.972	-0.069	
f57r_16_025	f57r	16	25	1180	1411	39	21	0.583	1.083	-0.069	f57r_16_m0162
f57r_17_001	f57r	17	1	148	1466	36	81	2.250	1.000	-0.069	
f57r_17_002	f57r	17	2	185	1489	27	50	1.389	0.750	0.139	
f57r_17_003	f57r	17	3	210	1492	39	24	0.667	1.083	-0.139	f57r_17_m0165
f57r_17_004	f57r	17	4	259	1469	20	50	1.389	0.556	-0.417	
f57r_17_005	f57r	17	5	282	1494	26	26	0.722	0.722	-0.056	
f57r_17_006	f57r	17	6	323	1486	32	81	2.250	0.889	0.486	
f57r_17_007	f57r	17	7	359	1465	25	65	1.806	0.694	-0.319	
f57r_17_008	f57r	17	8	386	1504	28	30	0.833	0.778	0.278	
f57r_17_009	f57r	17	9	418	1497	27	27	0.750	0.750	0.042	
f57r_17_010	f57r	17	10	449	1496	49	22	0.611	1.361	-0.056	
f57r_17_011	f57r	17	11	501	1461	23	59	1.639	0.639	-0.514	
f57r_17_012	f57r	17	12	526	1496	49	35	0.972	1.361	0.125	
f57r_17_013	f57r	17	13	569	1501	28	39	1.083	0.778	0.319	f57r_17_m0166
f57r_17_014	f57r	17	14	604	1476	49	59	1.639	1.361	-0.097	
f57r_17_015	f57r	17	15	677	1465	65	81	2.250	1.806	-0.097	
f57r_17_016	f57r	17	16	742	1474	117	50	1.389	3.250	-0.278	f57r_17_m0167
f57r_17_017	f57r	17	17	877	1499	38	24	0.667	1.056	0.056	
f57r_17_018	f57r	17	18	942	1499	15	29	0.806	0.417	0.125	
f57r_17_019	f57r	17	19	980	1471	41	52	1.444	1.139	-0.333	
f57r_17_020	f57r	17	20	1035	1468	32	55	1.528	0.889	-0.375	
f57r_17_021	f57r	17	21	1066	1476	59	66	1.833	1.639	0.000	
f57r_17_022	f57r	17	22	1105	1499	54	27	0.750	1.500	0.097	
f57r_17_023	f57r	17	23	1171	1460	31	64	1.778	0.861	-0.472	
f57r_17_024	f57r	17	24	1190	1501	37	25	0.694	1.028	0.125	f57r_17_m0164
f57r_18_001	f57r	18	1	166	1572	39	35	0.972	1.083	-0.069	
f57r_18_002	f57r	18	2	206	1571	41	37	1.028	1.139	-0.069	
f57r_18_003	f57r	18	3	254	1544	42	56	1.556	1.167	-0.556	
f57r_18_004	f57r	18	4	302	1572	70	50	1.389	1.944	0.139	f57r_18_m0169
f57r_18_005	f57r	18	5	371	1560	59	60	1.667	1.639	-0.056	f57r_18_m0171
f57r_18_006	f57r	18	6	436	1566	46	39	1.083	1.278	-0.181	
f57r_18_007	f57r	18	7	475	1579	43	24	0.667	1.194	-0.028	f57r_18_m0173
f57r_18_008	f57r	18	8	527	1583	28	33	0.917	0.778	0.208	f57r_18_m0172
f57r_18_009	f57r	18	9	580	1564	37	70	1.944	1.028	0.194	
f57r_18_010	f57r	18	10	620	1549	35	55	1.528	0.972	-0.431	
f57r_18_011	f57r	18	11	667	1548	61	86	2.389	1.694	-0.028	
f57r_18_012	f57r	18	12	739	1541	49	63	1.750	1.361	-0.542	
f57r_18_013	f57r	18	13	777	1578	27	43	1.194	0.750	0.208	
f57r_18_014	f57r	18	14	798	1574	32	32	0.889	0.889	-0.056	f57r_18_m0168
f57r_18_015	f57r	18	15	837	1575	55	24	0.667	1.528	-0.139	
f57r_18_016	f57r	18	16	898	1577	51	34	0.944	1.417	0.056	
f57r_18_017	f57r	18	17	947	1578	24	28	0.778	0.667	0.000	f57r_18_m0170
f57r_18_018	f57r	18	18	980	1585	28	26	0.722	0.778	0.167	
f57r_18_019	f57r	18	19	1026	1558	33	47	1.306	0.917	-0.292	
f57r_18_020	f57r	18	20	1064	1563	27	69	1.917	0.750	0.153	f57r_18_m0175
f57r_18_021	f57r	18	21	1093	1589	25	29	0.806	0.694	0.319	
f57r_18_022	f57r	18	22	1132	1577	17	30	0.833	0.472	0.000	f57r_18_m0174
f57r_18_023	f57r	18	23	1155	1588	70	16	0.444	1.944	0.111	
f57r_19_001	f57r	19	1	167	1651	24	28	0.778	0.667	-0.278	
f57r_19_002	f57r	19	2	194	1657	23	26	0.722	0.639	-0.139	
f57r_19_003	f57r	19	3	226	1655	20	29	0.806	0.556	-0.153	f57r_19_m0176
f57r_19_004	f57r	19	4	252	1661	44	21	0.583	1.222	-0.097	f57r_19_m0185
f57r_19_005	f57r	19	5	309	1649	31	49	1.361	0.861	-0.042	
f57r_19_006	f57r	19	6	348	1664	38	28	0.778	1.056	0.083	f57r_19_m0181
f57r_19_007	f57r	19	7	367	1625	49	85	2.361	1.361	-0.208	
f57r_19_008	f57r	19	8	417	1659	39	33	0.917	1.083	0.014	f57r_19_m0188
f57r_19_009	f57r	19	9	468	1664	19	20	0.556	0.528	-0.028	f57r_19_m0177
f57r_19_010	f57r	19	10	499	1660	35	24	0.667	0.972	-0.083	f57r_19_m0182
f57r_19_011	f57r	19	11	543	1665	28	28	0.778	0.778	0.111	
f57r_19_012	f57r	19	12	577	1658	32	53	1.472	0.889	0.264	f57r_19_m0180
f57r_19_013	f57r	19	13	605	1646	32	48	1.333	0.889	-0.139	
f57r_19_014	f57r	19	14	637	1665	51	19	0.528	1.417	-0.014	
f57r_19_015	f57r	19	15	683	1661	39	51	1.417	1.083	0.319	
f57r_19_016	f57r	19	16	740	1651	23	35	0.972	0.639	-0.181	
f57r_19_017	f57r	19	17	772	1669	18	20	0.556	0.500	0.111	f57r_19_m0186
f57r_19_018	f57r	19	18	799	1665	24	28	0.778	0.667	0.111	f57r_19_m0178
f57r_19_019	f57r	19	19	829	1660	27	30	0.833	0.750	0.000	
f57r_19_020	f57r	19	20	847	1666	51	45	1.250	1.417	0.375	f57r_19_m0179
f57r_19_021	f57r	19	21	902	1666	40	21	0.583	1.111	0.042	f57r_19_m0189
f57r_19_022	f57r	19	22	946	1667	26	33	0.917	0.722	0.236	f57r_19_m0190
f57r_19_023	f57r	19	23	986	1667	48	29	0.806	1.333	0.181	
f57r_19_024	f57r	19	24	1041	1670	21	29	0.806	0.583	0.264	
f57r_19_025	f57r	19	25	1053	1640	41	73	2.028	1.139	0.042	f57r_19_m0187
f57r_19_026	f57r	19	26	1097	1671	26	23	0.639	0.722	0.208	
f57r_19_027	f57r	19	27	1136	1667	27	26	0.722	0.750	0.139	f57r_19_m0183
f57r_19_028	f57r	19	28	1172	1664	22	33	0.917	0.611	0.153	f57r_19_m0184
f57r_19_029	f57r	19	29	1197	1671	25	26	0.722	0.694	0.250	
f57r_19_030	f57r	19	30	1437	2002	18	18	0.500	0.500	9.333	
f57v_01_001	f57v	1	1	379	174	36	45	1.364	1.091	-0.106	f57v_01_m0001|f57v_01_m0006
f57v_01_002	f57v	1	2	426	191	25	25	0.758	0.758	0.106	f57v_01_m0007
f57v_01_003	f57v	1	3	475	188	19	38	1.152	0.576	0.212	
f57v_01_004	f57v	1	4	493	186	24	32	0.970	0.727	0.061	
f57v_01_005	f57v	1	5	531	165	26	50	1.515	0.788	-0.303	
f57v_01_006	f57v	1	6	547	190	89	23	0.697	2.697	0.045	
f57v_01_007	f57v	1	7	636	181	36	33	1.000	1.091	-0.076	
f57v_01_008	f57v	1	8	691	186	68	28	0.848	2.061	0.000	
f57v_01_009	f57v	1	9	752	142	35	71	2.152	1.061	-0.682	
f57v_01_010	f57v	1	10	806	187	13	51	1.545	0.394	0.379	
f57v_01_011	f57v	1	11	840	165	50	67	2.030	1.515	-0.045	
f57v_01_012	f57v	1	12	899	174	44	36	1.091	1.333	-0.242	
f57v_01_013	f57v	1	13	930	174	36	39	1.182	1.091	-0.197	
f57v_01_014	f57v	1	14	964	181	47	51	1.545	1.424	0.197	
f57v_01_015	f57v	1	15	1018	158	60	54	1.636	1.818	-0.455	f57v_01_m0003
f57v_01_016	f57v	1	16	1077	185	39	42	1.273	1.182	0.182	
f57v_01_017	f57v	1	17	1099	182	41	57	1.727	1.242	0.318	
f57v_01_018	f57v	1	18	1137	186	28	39	1.182	0.848	0.167	f57v_01_m0005
f57v_01_019	f57v	1	19	1182	184	22	24	0.727	0.667	-0.121	
f57v_01_020	f57v	1	20	1198	149	18	27	0.818	0.545	-1.136	
f57v_01_021	f57v	1	21	1222	186	22	24	0.727	0.667	-0.061	f57v_01_m0002
f57v_01_022	f57v	1	22	1252	183	24	27	0.818	0.727	-0.106	
